task,th,tr,tc,successor
1,309,100000,100000,[6]
2,200,100000,100000,[7]
3,68,136,48,"[5, 8, 9, 10]"
4,142,100000,100000,"[8, 9, 10]"
5,133,100000,100000,[11]
6,39,78,27,[13]
7,202,404,100000,[12]
8,144,288,101,"[14, 15]"
9,127,100000,100000,"[14, 15]"
10,61,100000,43,"[14, 15]"
11,356,712,100000,[16]
12,259,518,100000,[17]
13,114,100000,80,[18]
14,196,392,100000,"[19, 20, 21, 22, 23]"
15,189,378,100000,"[19, 20, 21, 22, 23]"
16,70,140,49,[25]
17,36,100000,100000,[26]
18,115,230,100000,[24]
19,72,144,100000,[27]
20,56,100000,100000,[28]
21,209,100000,146,"[27, 28, 29]"
22,242,484,100000,[100]
23,117,234,100000,[27]
24,186,100000,100000,[32]
25,64,128,45,[30]
26,143,100000,100000,[33]
27,209,100000,146,"[31, 35]"
28,83,100000,100000,"[34, 36]"
29,56,100000,100000,"[35, 36, 37]"
30,113,100000,79,[38]
31,183,100000,100000,[39]
32,60,100000,42,[41]
33,137,100000,96,[40]
34,136,100000,100000,[42]
35,69,100000,100000,"[43, 44]"
36,79,100000,55,"[43, 44]"
37,176,352,100000,"[44, 56]"
38,124,100000,87,[46]
39,60,100000,100000,[49]
40,98,196,69,[50]
41,180,360,100000,[47]
42,228,100000,100000,[48]
43,210,420,100000,"[45, 51, 54]"
44,184,100000,100000,"[49, 50]"
45,109,100000,100000,[52]
46,195,390,100000,[53]
47,58,100000,41,[53]
48,71,142,100000,[53]
49,48,100000,34,"[53, 54]"
50,272,544,190,"[53, 55, 57, 58]"
51,54,108,100000,"[56, 57, 58]"
52,20,100000,14,[59]
53,138,100000,97,"[60, 61]"
54,154,100000,100000,[100]
55,103,206,100000,"[66, 68]"
56,124,100000,87,[61]
57,25,50,18,"[61, 62]"
58,85,100000,100000,"[61, 62]"
59,129,100000,90,[63]
60,221,100000,100000,[64]
61,128,256,90,"[65, 66, 67, 68]"
62,140,100000,98,[66]
63,30,100000,100000,[69]
64,83,100000,58,[70]
65,251,502,176,"[71, 74]"
66,153,100000,107,"[70, 71, 72, 73]"
67,297,100000,100000,"[70, 71, 72]"
68,163,326,100000,"[73, 98]"
69,61,100000,100000,[77]
70,322,644,100000,"[75, 76, 99]"
71,128,256,100000,[78]
72,53,100000,100000,[78]
73,196,100000,100000,[]
74,263,100000,100000,"[79, 94]"
75,84,168,59,[81]
76,160,100000,100000,[82]
77,199,100000,100000,[83]
78,83,166,100000,"[80, 83, 84]"
79,266,100000,100000,"[83, 88, 91]"
80,216,432,100000,[85]
81,47,100000,33,[87]
82,68,100000,100000,[86]
83,341,100000,100000,"[89, 90]"
84,87,174,61,"[88, 91, 93]"
85,87,100000,61,[93]
86,243,486,170,[94]
87,188,376,100000,[95]
88,137,100000,96,"[92, 96]"
89,137,100000,100000,[99]
90,122,100000,85,"[95, 96]"
91,220,100000,154,[95]
92,215,430,150,[97]
93,74,100000,100000,[99]
94,92,100000,64,[]
95,70,100000,100000,"[98, 100]"
96,27,54,19,[]
97,322,644,100000,[]
98,48,100000,34,[]
99,179,358,100000,[]
100,316,632,100000,[]
