task,th,tr,tc,successor
1,168,100000,100000,"[4, 6, 7]"
2,491,100000,100000,"[4, 5, 6, 7]"
3,497,100000,100000,"[4, 5, 6, 7]"
4,536,100000,100000,"[8, 9, 10, 11]"
5,670,1340,100000,"[8, 9, 10, 11]"
6,672,100000,100000,"[8, 9, 10, 11]"
7,579,1158,100000,"[8, 9, 10, 11]"
8,390,100000,100000,"[12, 13, 14]"
9,567,100000,100000,"[12, 13]"
10,740,1480,100000,"[12, 13, 14]"
11,483,100000,100000,"[12, 13, 14]"
12,568,100000,398,"[15, 16, 17, 19]"
13,468,936,100000,"[15, 16, 17, 18, 19]"
14,410,100000,287,"[15, 16, 17, 18, 19]"
15,441,100000,309,"[20, 21, 22, 23, 24]"
16,460,100000,100000,"[20, 21, 22, 23, 24, 25]"
17,255,510,100000,"[20, 21, 23, 25]"
18,440,880,100000,[20]
19,603,100000,100000,"[20, 21, 24]"
20,520,100000,364,"[27, 28]"
21,582,100000,407,"[26, 27, 28]"
22,388,100000,100000,"[26, 27, 28]"
23,456,100000,100000,"[26, 27, 28]"
24,699,100000,489,"[26, 27, 28]"
25,493,986,345,"[26, 27, 28]"
26,261,522,100000,"[29, 30, 31]"
27,635,1270,444,"[29, 30, 31]"
28,573,100000,100000,"[29, 30, 31]"
29,484,968,339,"[32, 33, 34, 35, 36]"
30,489,100000,342,"[32, 33, 34, 35, 36]"
31,547,1094,100000,"[32, 34, 36]"
32,380,100000,266,"[37, 38, 39]"
33,461,100000,323,"[37, 38, 39]"
34,497,100000,100000,"[37, 38, 39]"
35,383,766,100000,"[37, 38, 39]"
36,537,1074,100000,[37]
37,329,100000,100000,"[40, 41]"
38,560,100000,392,[40]
39,610,1220,427,"[40, 42]"
40,488,100000,342,[46]
41,412,824,288,"[43, 44, 47]"
42,536,100000,375,"[43, 45]"
43,500,100000,100000,"[48, 51]"
44,424,848,100000,"[77, 86]"
45,580,1160,100000,[50]
46,750,1500,100000,"[48, 49, 50, 51]"
47,316,100000,100000,"[51, 53]"
48,654,1308,100000,"[52, 53]"
49,785,1570,100000,"[52, 53]"
50,440,100000,308,"[52, 53]"
51,463,100000,324,[52]
52,547,1094,383,[55]
53,373,746,100000,[54]
54,401,802,281,"[56, 60]"
55,463,100000,100000,"[56, 57]"
56,540,100000,100000,"[58, 61, 62, 73]"
57,485,970,100000,"[59, 60]"
58,382,100000,100000,"[65, 78]"
59,429,100000,100000,"[63, 64, 65]"
60,554,100000,100000,[64]
61,579,100000,100000,[65]
62,669,1338,100000,[70]
63,515,100000,360,"[67, 70]"
64,537,100000,376,"[66, 67, 68, 69]"
65,419,838,293,[75]
66,627,100000,100000,[91]
67,434,100000,100000,[71]
68,629,100000,440,"[72, 76]"
69,699,100000,100000,"[71, 72, 73]"
70,728,1456,510,[71]
71,736,1472,100000,"[74, 75, 76]"
72,435,100000,304,[95]
73,593,100000,415,"[75, 76]"
74,280,560,196,"[79, 93, 95]"
75,300,100000,210,"[77, 80, 82]"
76,524,100000,100000,"[77, 78, 79]"
77,411,100000,288,[81]
78,600,100000,420,"[81, 82, 83]"
79,425,850,100000,[87]
80,662,100000,100000,[85]
81,534,100000,100000,"[92, 95]"
82,479,958,100000,"[84, 85]"
83,887,100000,621,"[84, 95]"
84,503,100000,100000,"[87, 89, 98, 100]"
85,307,614,100000,"[86, 88, 90]"
86,564,100000,395,"[91, 93]"
87,434,868,100000,[92]
88,470,940,100000,[]
89,448,100000,314,[]
90,349,698,244,[]
91,641,100000,449,[95]
92,515,1030,360,[94]
93,600,1200,100000,[]
94,711,100000,498,[99]
95,622,100000,100000,"[96, 97]"
96,446,892,100000,"[98, 99, 100]"
97,519,1038,100000,[]
98,568,100000,100000,[]
99,701,1402,100000,[]
100,468,100000,328,[]
