task,th,tr,tc,successor
1,160,320,112,[6]
2,82,164,57,"[5, 6, 9, 10, 11, 17, 18]"
3,28,100000,100000,"[5, 6, 7, 8]"
4,89,100000,100000,"[7, 14]"
5,26,100000,100000,"[12, 13, 14, 15, 24]"
6,63,100000,44,[14]
7,175,100000,100000,"[17, 18]"
8,147,100000,100000,"[12, 15, 16]"
9,112,224,100000,"[12, 14, 24]"
10,87,100000,100000,"[12, 19, 34]"
11,111,100000,100000,"[13, 62]"
12,33,66,23,"[22, 23]"
13,23,46,100000,"[19, 56, 64]"
14,189,100000,100000,"[19, 20, 21, 25]"
15,135,100000,100000,"[19, 20]"
16,130,260,100000,"[28, 31]"
17,23,46,100000,"[19, 23, 24, 36, 44]"
18,230,100000,100000,"[19, 20, 22, 35]"
19,148,100000,104,"[51, 69]"
20,188,376,100000,"[26, 27, 29]"
21,57,114,100000,"[59, 81, 95]"
22,76,152,53,[31]
23,203,406,142,[38]
24,21,100000,100000,[26]
25,21,42,15,"[26, 28, 31]"
26,35,100000,24,"[30, 32, 34, 37]"
27,171,100000,120,"[30, 33, 34, 38, 45]"
28,218,436,100000,"[35, 36, 61]"
29,140,100000,98,[31]
30,63,100000,100000,"[39, 40, 46]"
31,34,100000,24,"[43, 44, 51, 63]"
32,53,100000,100000,"[49, 66]"
33,240,100000,168,"[42, 57]"
34,48,100000,100000,[41]
35,158,100000,111,[40]
36,122,244,100000,"[59, 62]"
37,85,100000,59,"[45, 56, 60]"
38,26,100000,18,"[39, 69]"
39,144,100000,101,"[48, 49, 53]"
40,70,100000,49,"[51, 56, 67]"
41,89,100000,100000,[50]
42,106,100000,100000,[63]
43,164,100000,100000,"[48, 79, 82]"
44,278,100000,195,[97]
45,112,100000,100000,"[47, 57]"
46,105,100000,100000,"[47, 87, 89, 91]"
47,108,100000,100000,[]
48,195,390,100000,[57]
49,70,140,49,"[54, 56]"
50,101,100000,100000,"[53, 55, 56]"
51,126,100000,100000,[52]
52,44,100000,31,[60]
53,124,100000,100000,[]
54,240,100000,168,"[80, 96, 99]"
55,22,44,15,"[58, 61]"
56,99,198,100000,[63]
57,114,228,80,"[59, 62]"
58,144,288,100000,[69]
59,133,100000,100000,[94]
60,100,200,100000,"[65, 66, 75]"
61,220,100000,100000,"[64, 69, 87]"
62,82,164,100000,"[64, 67, 73]"
63,184,368,129,"[68, 70, 72]"
64,150,300,105,[]
65,187,374,131,"[70, 71, 73, 77]"
66,41,82,29,[73]
67,101,100000,100000,[85]
68,163,326,100000,[]
69,238,476,100000,[72]
70,142,100000,99,"[74, 85]"
71,160,100000,100000,"[98, 99]"
72,313,100000,100000,"[74, 75, 76, 77]"
73,150,300,105,[78]
74,125,250,100000,"[80, 81, 90]"
75,152,100000,100000,[]
76,187,374,100000,"[79, 82, 93]"
77,81,162,57,[85]
78,80,160,56,"[83, 84, 86]"
79,340,100000,100000,[]
80,251,100000,100000,[89]
81,129,100000,100000,[]
82,25,50,18,[]
83,241,100000,100000,"[87, 90]"
84,163,100000,100000,[]
85,154,100000,100000,"[88, 91]"
86,103,100000,72,[90]
87,81,100000,100000,[96]
88,173,346,100000,[95]
89,232,464,100000,"[92, 93]"
90,133,100000,93,[94]
91,179,100000,125,[]
92,192,384,134,"[97, 98]"
93,142,100000,100000,[100]
94,74,148,52,[99]
95,54,100000,100000,[]
96,24,100000,17,[]
97,75,150,100000,[]
98,146,100000,100000,[]
99,249,100000,174,[]
100,205,410,100000,[]
