task,th,tr,tc,successor
1,622,1244,435,[10]
2,617,100000,432,"[7, 8, 9, 20]"
3,714,100000,100000,"[14, 42, 49]"
4,544,100000,100000,"[54, 64, 65, 71]"
5,591,100000,100000,[11]
6,761,100000,533,"[7, 9, 16]"
7,637,100000,100000,[18]
8,385,100000,100000,"[12, 15, 16, 17, 18]"
9,607,1214,100000,"[12, 14]"
10,500,1000,350,[28]
11,486,100000,100000,"[12, 13, 16, 34]"
12,782,1564,100000,"[23, 42, 57, 74, 75]"
13,524,100000,367,"[20, 23, 26]"
14,464,100000,100000,"[70, 79, 87, 97]"
15,487,100000,100000,"[19, 25, 28]"
16,304,100000,213,"[19, 22, 33]"
17,486,100000,100000,"[25, 57]"
18,545,100000,382,"[21, 23, 24]"
19,430,100000,100000,[30]
20,454,908,318,"[27, 28, 31]"
21,586,100000,100000,"[29, 34]"
22,410,820,287,"[27, 74, 75, 77]"
23,604,100000,100000,[93]
24,606,1212,100000,"[28, 32, 33, 34]"
25,358,716,100000,"[49, 88]"
26,656,1312,459,[29]
27,358,716,251,"[65, 97]"
28,703,100000,100000,"[37, 53]"
29,482,964,100000,"[35, 37]"
30,307,614,100000,"[45, 51, 57]"
31,589,100000,100000,"[35, 36]"
32,697,1394,100000,"[74, 75]"
33,518,100000,100000,[35]
34,650,1300,100000,[36]
35,427,100000,100000,"[38, 39, 40, 41, 42]"
36,531,100000,100000,"[38, 39, 40]"
37,542,1084,379,"[38, 39]"
38,422,100000,295,"[43, 44]"
39,542,1084,100000,[46]
40,371,742,260,"[44, 45, 52]"
41,490,980,100000,[43]
42,473,100000,331,"[59, 71]"
43,547,100000,100000,"[47, 50, 51, 52]"
44,482,100000,100000,"[47, 48, 49]"
45,521,100000,100000,"[47, 48, 53]"
46,557,100000,390,[47]
47,414,100000,100000,"[55, 56]"
48,625,100000,100000,[74]
49,503,100000,100000,[95]
50,282,564,197,[54]
51,384,768,100000,[]
52,580,1160,100000,[57]
53,442,884,309,"[54, 67]"
54,483,966,338,"[59, 88]"
55,524,100000,367,[60]
56,432,864,100000,"[58, 60, 61]"
57,355,100000,100000,"[61, 70]"
58,612,100000,428,"[62, 65, 66, 67, 88]"
59,541,100000,379,"[63, 80, 83]"
60,533,1066,100000,"[64, 65]"
61,707,100000,100000,"[65, 68, 84]"
62,534,1068,374,[91]
63,669,1338,100000,[79]
64,151,100000,100000,"[69, 70]"
65,550,100000,100000,[72]
66,553,1106,100000,"[74, 75]"
67,394,100000,100000,[70]
68,384,100000,100000,"[71, 73, 76]"
69,365,100000,100000,[91]
70,481,100000,337,[92]
71,444,100000,311,"[77, 85]"
72,449,100000,314,[79]
73,412,100000,288,"[78, 81, 89]"
74,542,100000,100000,[80]
75,367,734,257,"[82, 91]"
76,533,1066,373,[]
77,221,442,100000,"[81, 83, 88]"
78,538,100000,377,"[87, 93]"
79,436,872,305,[86]
80,519,1038,100000,"[81, 82, 84, 85, 87]"
81,552,1104,100000,[]
82,314,100000,100000,[94]
83,343,100000,240,[100]
84,443,886,100000,[]
85,318,100000,223,"[90, 91]"
86,377,100000,264,[89]
87,554,100000,100000,[92]
88,419,838,293,"[89, 92, 93]"
89,666,100000,466,[98]
90,575,100000,100000,[99]
91,545,1090,100000,"[95, 96, 97]"
92,340,100000,100000,[95]
93,305,100000,214,[100]
94,691,100000,484,[]
95,645,100000,451,[]
96,350,100000,100000,[]
97,457,914,100000,[]
98,323,646,100000,[]
99,509,100000,100000,[]
100,752,1504,526,[]
