task,th,tr,tc,successor
1,821,1642,100000,"[10, 25]"
2,697,1394,100000,"[20, 96]"
3,677,100000,100000,"[9, 11, 19]"
4,631,1262,100000,"[8, 14, 69]"
5,602,1204,100000,"[16, 18, 50]"
6,458,100000,100000,"[12, 69]"
7,673,100000,100000,"[13, 15, 17]"
8,608,100000,100000,[]
9,678,100000,475,"[21, 29]"
10,386,100000,100000,"[22, 26, 45, 90]"
11,416,100000,100000,"[24, 84]"
12,550,100000,385,[]
13,406,100000,284,"[28, 32]"
14,608,1216,100000,"[23, 28, 65]"
15,479,958,100000,"[25, 35]"
16,500,1000,100000,[37]
17,581,100000,407,[]
18,637,1274,446,[27]
19,393,786,275,[33]
20,536,100000,100000,[]
21,563,1126,394,"[36, 90]"
22,252,100000,100000,[43]
23,217,434,100000,[]
24,671,1342,100000,"[32, 95]"
25,595,100000,100000,"[33, 81, 82]"
26,387,100000,100000,"[30, 61]"
27,619,100000,100000,"[31, 34]"
28,574,100000,100000,[]
29,502,1004,351,[35]
30,430,100000,301,"[38, 39, 57]"
31,379,100000,265,[71]
32,530,100000,100000,"[40, 42]"
33,530,100000,100000,[]
34,415,830,290,"[43, 62]"
35,391,100000,100000,"[37, 41]"
36,528,100000,370,[97]
37,331,662,100000,[]
38,419,838,293,[43]
39,592,100000,100000,[]
40,386,100000,100000,[]
41,524,100000,367,"[44, 46, 47, 48]"
42,467,100000,327,[45]
43,639,1278,447,"[54, 56]"
44,468,100000,328,"[50, 53, 57]"
45,435,100000,304,"[51, 52]"
46,544,100000,100000,[]
47,668,1336,100000,"[49, 50]"
48,443,886,310,[55]
49,544,1088,100000,[61]
50,277,554,100000,"[59, 60]"
51,172,100000,100000,[94]
52,586,100000,100000,[69]
53,528,100000,100000,"[64, 65, 66]"
54,666,1332,100000,[58]
55,541,100000,100000,"[62, 68]"
56,288,100000,202,[63]
57,658,100000,100000,[67]
58,537,100000,100000,[70]
59,498,100000,100000,[92]
60,584,1168,409,[78]
61,402,100000,281,[77]
62,457,100000,100000,"[72, 73, 93]"
63,674,100000,100000,[]
64,447,894,100000,[]
65,352,704,246,[92]
66,496,100000,347,[76]
67,508,1016,356,[]
68,616,100000,100000,"[71, 74]"
69,692,100000,100000,"[75, 80, 96]"
70,623,100000,436,[]
71,478,100000,100000,"[79, 80, 86]"
72,575,100000,402,"[88, 89]"
73,635,100000,100000,"[82, 84]"
74,396,100000,100000,[85]
75,384,768,100000,[92]
76,845,100000,592,[83]
77,494,988,346,[81]
78,609,1218,100000,[]
79,541,1082,379,"[93, 99]"
80,286,100000,100000,"[88, 89, 91]"
81,788,1576,552,[87]
82,657,1314,100000,[94]
83,685,1370,100000,[]
84,393,100000,100000,[]
85,548,1096,384,[90]
86,378,100000,265,"[92, 95]"
87,368,100000,258,[]
88,297,100000,100000,[]
89,459,918,100000,[98]
90,418,100000,293,[97]
91,298,596,209,[100]
92,736,100000,100000,[]
93,482,100000,337,[]
94,539,1078,377,"[96, 99]"
95,278,100000,100000,[]
96,480,960,100000,[]
97,493,986,100000,[]
98,579,100000,100000,[]
99,479,958,335,[]
100,695,100000,486,[]
