task,th,tr,tc,successor
1,104,100000,100000,[10]
2,65,100000,100000,[12]
3,122,244,100000,[13]
4,235,100000,100000,[15]
5,120,100000,84,"[11, 14, 20]"
6,140,100000,100000,"[16, 19]"
7,86,100000,60,"[17, 41, 54, 71, 99]"
8,224,448,100000,[]
9,144,100000,100000,"[18, 21]"
10,90,100000,63,[23]
11,139,100000,97,[22]
12,63,126,100000,[24]
13,35,100000,100000,[27]
14,104,208,73,[25]
15,31,100000,100000,[28]
16,182,100000,100000,[26]
17,178,356,100000,"[29, 89]"
18,273,546,100000,"[30, 90]"
19,205,100000,100000,"[74, 89]"
20,319,100000,223,"[39, 62]"
21,31,62,22,"[82, 84, 96]"
22,262,524,183,[34]
23,236,100000,165,[32]
24,126,100000,100000,[35]
25,33,100000,100000,[33]
26,84,100000,100000,[37]
27,230,100000,100000,[36]
28,164,100000,100000,"[31, 39, 41]"
29,152,100000,106,"[45, 74]"
30,140,280,100000,"[38, 40, 59, 85]"
31,82,164,100000,[42]
32,129,258,100000,[45]
33,165,100000,115,[45]
34,113,100000,100000,[43]
35,85,100000,100000,[44]
36,21,42,15,[46]
37,125,250,100000,[48]
38,61,122,43,"[48, 49, 94]"
39,88,100000,100000,"[47, 94]"
40,229,458,160,[]
41,211,100000,100000,[]
42,147,294,103,[51]
43,121,100000,85,[50]
44,148,296,100000,[51]
45,106,212,100000,"[53, 82, 83, 88]"
46,140,100000,98,[53]
47,213,426,149,[52]
48,116,232,100000,[]
49,165,330,100000,[54]
50,133,266,100000,[58]
51,101,100000,71,"[59, 62, 63, 98]"
52,139,278,100000,"[55, 61, 100]"
53,45,100000,100000,"[56, 87]"
54,144,100000,101,"[57, 60]"
55,123,100000,86,[64]
56,103,100000,100000,[66]
57,60,100000,100000,[67]
58,80,100000,56,"[65, 68, 70, 71]"
59,150,300,105,[69]
60,263,100000,100000,[]
61,106,212,100000,"[71, 73]"
62,56,100000,39,"[72, 74]"
63,253,100000,177,[]
64,134,100000,100000,[76]
65,72,144,100000,[77]
66,122,100000,100000,[81]
67,194,100000,100000,[81]
68,155,310,100000,[78]
69,81,100000,100000,[79]
70,118,100000,83,[80]
71,147,100000,103,"[75, 84]"
72,219,100000,153,"[82, 83]"
73,149,100000,100000,"[85, 93]"
74,364,100000,100000,"[93, 96]"
75,63,126,100000,[86]
76,88,176,62,[87]
77,136,100000,100000,[87]
78,228,100000,100000,[88]
79,63,100000,100000,[89]
80,171,342,100000,[90]
81,31,62,22,"[92, 93]"
82,205,100000,144,[97]
83,158,100000,100000,[94]
84,74,148,52,[91]
85,283,566,100000,[]
86,50,100000,100000,[95]
87,214,100000,150,[95]
88,103,100000,72,[]
89,137,274,96,[97]
90,86,100000,100000,"[96, 98]"
91,195,100000,136,[]
92,124,100000,87,[]
93,158,100000,111,[]
94,129,258,100000,[]
95,152,304,106,[]
96,125,250,100000,[100]
97,119,100000,100000,[]
98,185,370,100000,[99]
99,152,304,106,[]
100,115,230,100000,[]
