task,th,tr,tc,successor
1,502,1004,351,"[5, 7, 15]"
2,308,100000,216,"[4, 5, 6, 8, 9, 10]"
3,407,814,100000,[14]
4,558,1116,100000,"[11, 12, 15]"
5,403,100000,100000,[12]
6,481,100000,100000,"[12, 13]"
7,354,708,248,"[12, 13]"
8,568,1136,100000,"[14, 27]"
9,523,100000,366,"[12, 13]"
10,521,1042,365,"[14, 27]"
11,593,100000,415,[16]
12,502,1004,351,"[17, 18, 19, 28]"
13,496,100000,100000,"[28, 29]"
14,522,100000,100000,"[26, 28, 29]"
15,306,612,100000,[20]
16,619,1238,100000,[25]
17,423,846,100000,[21]
18,425,100000,100000,[24]
19,397,794,100000,"[22, 23, 25, 26, 27, 29]"
20,433,866,100000,"[26, 27, 28]"
21,672,100000,100000,[30]
22,431,100000,100000,[31]
23,712,1424,100000,[32]
24,397,100000,278,[34]
25,584,1168,409,"[46, 47]"
26,784,1568,100000,"[33, 34, 35]"
27,431,100000,100000,"[33, 34, 41, 42]"
28,349,100000,100000,"[33, 34, 35]"
29,404,100000,100000,"[33, 38]"
30,461,922,100000,[37]
31,699,100000,489,[38]
32,463,100000,100000,[38]
33,510,100000,100000,"[36, 39, 46, 52]"
34,419,100000,100000,"[38, 39, 40]"
35,440,100000,308,"[41, 42]"
36,588,1176,412,[43]
37,713,100000,100000,[44]
38,620,1240,434,"[44, 45, 46, 47]"
39,341,100000,239,[82]
40,534,100000,100000,[45]
41,716,100000,100000,"[45, 52]"
42,472,944,100000,[71]
43,549,1098,384,[48]
44,519,100000,363,[89]
45,534,1068,100000,"[49, 56]"
46,468,936,100000,"[50, 51, 64]"
47,511,100000,358,"[50, 51, 52]"
48,622,100000,435,[54]
49,599,100000,419,[55]
50,653,100000,100000,"[53, 56]"
51,464,100000,325,[56]
52,676,100000,473,[57]
53,385,770,270,[59]
54,509,100000,356,[63]
55,351,100000,246,[60]
56,452,904,100000,"[58, 61, 62, 65]"
57,553,1106,100000,"[61, 63, 64, 65]"
58,434,868,100000,[66]
59,532,100000,372,[67]
60,517,100000,362,[70]
61,340,100000,100000,"[68, 71, 72]"
62,473,946,100000,"[69, 95]"
63,414,100000,100000,[71]
64,328,656,100000,"[71, 72, 73, 88]"
65,472,100000,100000,"[71, 73, 74]"
66,467,100000,327,[75]
67,391,100000,100000,[76]
68,491,982,100000,[79]
69,547,100000,100000,[81]
70,631,1262,100000,[80]
71,667,1334,100000,"[77, 82]"
72,560,100000,100000,[78]
73,575,1150,402,[]
74,793,1586,100000,"[93, 95]"
75,326,100000,228,[83]
76,603,100000,422,[88]
77,559,100000,100000,[84]
78,502,100000,100000,[85]
79,612,100000,100000,[86]
80,442,100000,309,[87]
81,320,100000,100000,[88]
82,505,1010,100000,"[89, 95]"
83,342,100000,239,[90]
84,432,100000,100000,[91]
85,452,100000,100000,[93]
86,689,1378,100000,[93]
87,602,1204,100000,[92]
88,757,100000,530,[93]
89,546,100000,382,"[93, 100]"
90,408,100000,286,[95]
91,543,1086,100000,[94]
92,641,1282,100000,[95]
93,498,100000,349,[96]
94,500,100000,100000,[97]
95,565,100000,396,"[97, 100]"
96,434,868,304,"[98, 99]"
97,555,100000,388,[]
98,452,100000,100000,[]
99,615,100000,100000,[]
100,260,520,182,[]
