task,th,tr,tc,successor
1,287,100000,201,"[13, 27, 30]"
2,105,100000,100000,"[11, 41]"
3,237,100000,100000,[8]
4,60,100000,100000,"[12, 32, 33]"
5,112,100000,100000,"[7, 8, 9, 10]"
6,69,100000,100000,"[14, 33, 35]"
7,91,100000,100000,"[14, 17, 33]"
8,172,344,100000,"[14, 15, 16, 17]"
9,94,100000,100000,"[18, 19]"
10,76,152,53,"[22, 39, 41]"
11,177,354,100000,[22]
12,43,86,100000,"[60, 73, 84]"
13,41,82,100000,"[16, 24]"
14,121,242,85,"[24, 38]"
15,155,100000,108,"[20, 21]"
16,130,100000,91,"[20, 21, 28]"
17,237,100000,100000,"[22, 23, 56, 58, 64]"
18,155,100000,100000,"[31, 63]"
19,218,100000,100000,[20]
20,313,100000,100000,"[25, 26, 29]"
21,139,278,97,"[71, 82]"
22,163,100000,114,"[28, 72, 73]"
23,97,194,68,"[27, 30, 46]"
24,243,486,100000,[34]
25,222,100000,155,"[31, 32, 33, 35]"
26,101,202,71,"[31, 32, 33, 34, 35]"
27,43,86,100000,"[61, 68]"
28,52,104,36,"[31, 42, 46, 77]"
29,74,100000,100000,[34]
30,75,150,52,[65]
31,45,100000,100000,[40]
32,182,100000,100000,[39]
33,193,100000,100000,[41]
34,115,100000,100000,"[36, 37, 39, 40, 41]"
35,58,116,41,"[38, 39, 61]"
36,56,100000,100000,"[42, 46]"
37,165,100000,100000,"[42, 43, 47, 54]"
38,159,100000,111,"[42, 43]"
39,103,100000,72,"[42, 44]"
40,100,200,70,"[52, 85]"
41,92,100000,64,"[43, 45]"
42,76,100000,100000,"[48, 67, 79]"
43,174,348,100000,"[51, 52, 57]"
44,299,100000,209,"[54, 74]"
45,173,100000,121,"[50, 51, 54]"
46,81,100000,100000,"[53, 84]"
47,91,182,100000,"[49, 76]"
48,247,494,100000,[63]
49,49,98,34,"[75, 100]"
50,164,328,100000,"[56, 57, 76]"
51,208,416,100000,"[55, 58]"
52,185,370,100000,[82]
53,116,100000,81,[89]
54,94,100000,100000,"[59, 89]"
55,34,68,100000,"[64, 69]"
56,60,100000,100000,"[61, 77]"
57,34,100000,24,"[62, 87, 95]"
58,186,100000,130,"[60, 63]"
59,74,100000,52,"[64, 75, 80]"
60,261,100000,100000,[]
61,225,100000,158,"[67, 69, 75]"
62,317,100000,222,"[88, 90, 96]"
63,80,100000,56,"[65, 66]"
64,66,100000,100000,"[67, 68]"
65,118,100000,83,"[70, 71, 75, 82]"
66,226,452,100000,"[70, 74]"
67,43,86,30,[84]
68,100,200,100000,"[71, 72, 73, 92]"
69,53,106,100000,"[83, 97]"
70,118,236,83,"[80, 81, 99]"
71,76,152,53,"[76, 88]"
72,45,90,31,"[77, 78, 79, 82]"
73,167,334,117,"[78, 82]"
74,133,100000,93,[75]
75,121,100000,100000,"[84, 91]"
76,94,188,66,[85]
77,157,100000,100000,[]
78,115,100000,100000,"[86, 94]"
79,100,200,100000,[]
80,248,100000,174,[86]
81,147,100000,100000,"[83, 85]"
82,65,100000,46,[96]
83,97,194,100000,"[88, 89, 94]"
84,31,100000,100000,"[87, 92, 93, 96]"
85,81,100000,57,[]
86,31,100000,100000,"[90, 91]"
87,128,100000,100000,[94]
88,150,100000,100000,[100]
89,90,180,100000,[]
90,141,100000,100000,[98]
91,169,338,100000,"[95, 96]"
92,51,102,36,"[94, 99]"
93,131,100000,100000,[97]
94,162,100000,100000,[]
95,209,100000,100000,[]
96,178,100000,100000,[]
97,46,92,32,[]
98,109,218,100000,[]
99,153,306,100000,[]
100,127,100000,100000,[]
