task,th,tr,tc,successor
1,119,100000,83,[20]
2,63,126,100000,[20]
3,94,100000,66,[20]
4,173,100000,100000,[20]
5,120,100000,100000,[20]
6,80,100000,56,[40]
7,173,346,100000,[40]
8,83,166,100000,[17]
9,158,100000,100000,"[12, 13, 14, 16, 18, 19]"
10,32,64,100000,"[11, 15]"
11,141,100000,100000,[20]
12,244,488,100000,[20]
13,175,100000,100000,[20]
14,32,100000,100000,[20]
15,267,100000,187,[20]
16,57,114,100000,[24]
17,51,102,100000,[25]
18,205,100000,100000,"[21, 22, 26, 27]"
19,270,100000,100000,[23]
20,81,100000,57,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]"
21,25,100000,18,[40]
22,142,284,99,[40]
23,132,100000,100000,[40]
24,190,100000,133,[41]
25,108,100000,100000,[42]
26,188,100000,132,[]
27,317,100000,222,"[40, 43]"
28,37,74,26,[]
29,70,140,100000,[53]
30,37,74,100000,[]
31,39,78,100000,[]
32,179,100000,125,[]
33,285,570,100000,[]
34,43,86,100000,[]
35,146,100000,100000,[]
36,101,100000,100000,[]
37,198,100000,100000,[]
38,165,330,100000,[]
39,228,100000,160,[]
40,46,92,32,"[44, 45, 46, 47, 48, 49, 50, 51, 52]"
41,159,100000,100000,[]
42,51,100000,100000,[]
43,30,60,100000,[]
44,32,100000,22,"[54, 55, 56]"
45,81,100000,100000,[57]
46,248,496,100000,[]
47,214,428,100000,[59]
48,74,100000,52,[]
49,184,100000,129,[]
50,52,100000,100000,[58]
51,114,228,100000,[]
52,172,344,100000,[]
53,97,194,68,[]
54,164,328,100000,[60]
55,32,100000,22,[61]
56,131,100000,92,"[62, 63, 64]"
57,97,194,100000,[67]
58,124,100000,100000,"[65, 68]"
59,74,148,100000,[66]
60,174,100000,100000,[69]
61,196,392,137,[70]
62,185,100000,100000,[71]
63,147,100000,103,[72]
64,267,534,187,[]
65,109,218,100000,"[73, 75]"
66,232,100000,162,[]
67,93,100000,100000,[]
68,177,100000,124,[74]
69,92,100000,64,[76]
70,155,100000,100000,[77]
71,114,100000,80,[78]
72,253,506,100000,[79]
73,56,112,100000,[84]
74,146,100000,102,[80]
75,122,100000,100000,"[81, 82, 83]"
76,75,150,52,[85]
77,102,204,100000,[86]
78,121,100000,100000,[87]
79,27,100000,100000,[88]
80,170,100000,100000,[90]
81,105,100000,100000,[89]
82,139,100000,100000,[]
83,221,442,100000,[90]
84,85,100000,100000,[]
85,186,100000,130,[93]
86,57,100000,100000,[91]
87,329,100000,230,[92]
88,67,100000,100000,[]
89,283,566,198,"[94, 96, 97, 98]"
90,205,100000,144,[95]
91,159,100000,111,[99]
92,95,190,66,[99]
93,215,100000,150,[]
94,158,316,111,[]
95,114,100000,80,[]
96,296,592,100000,[100]
97,262,100000,183,[]
98,183,366,128,[]
99,181,362,100000,[]
100,151,302,100000,[]
