task,th,tr,tc,successor
1,146,100000,102,[78]
2,182,100000,127,[8]
3,64,100000,100000,"[11, 12, 28]"
4,33,100000,23,[9]
5,66,132,100000,[16]
6,101,100000,71,"[10, 14]"
7,104,208,100000,"[13, 15]"
8,181,362,127,[]
9,71,100000,100000,[21]
10,26,52,100000,"[22, 56, 62]"
11,127,100000,100000,[58]
12,172,100000,120,[19]
13,77,154,54,"[20, 80]"
14,73,100000,51,"[17, 22]"
15,155,100000,108,[]
16,66,100000,100000,[18]
17,186,372,100000,[29]
18,111,100000,78,[93]
19,145,100000,102,[81]
20,61,100000,43,[27]
21,117,100000,100000,"[24, 25, 26, 28]"
22,95,100000,66,"[23, 27, 30]"
23,236,472,100000,[35]
24,125,100000,100000,[]
25,54,100000,100000,"[32, 37]"
26,32,64,100000,[]
27,194,388,136,"[36, 45, 91]"
28,95,190,100000,"[34, 39]"
29,217,100000,100000,"[31, 36, 79]"
30,122,100000,100000,"[33, 38]"
31,307,100000,215,"[43, 44, 52]"
32,221,442,155,[]
33,166,100000,116,[41]
34,203,406,100000,[47]
35,150,100000,100000,[40]
36,125,100000,100000,"[42, 92]"
37,67,134,47,"[46, 76, 89]"
38,216,432,100000,"[45, 61]"
39,104,208,100000,[]
40,78,100000,100000,[]
41,133,266,100000,[77]
42,142,284,100000,[]
43,146,292,100000,"[48, 51]"
44,197,100000,100000,[50]
45,143,100000,100,"[49, 52, 87]"
46,249,498,174,"[54, 58]"
47,104,208,100000,"[53, 88]"
48,231,462,100000,[]
49,228,100000,100000,[59]
50,241,100000,100000,"[60, 62, 63]"
51,119,238,100000,[]
52,96,100000,67,[58]
53,94,100000,100000,"[55, 56, 57, 61]"
54,121,100000,100000,[95]
55,120,240,100000,[]
56,113,100000,100000,"[66, 71]"
57,231,462,100000,[68]
58,106,212,100000,"[67, 69]"
59,45,100000,31,[71]
60,175,350,122,[]
61,69,138,100000,[65]
62,74,100000,100000,"[64, 70, 72]"
63,192,100000,134,[]
64,74,148,52,[]
65,57,100000,40,"[74, 75, 86]"
66,170,100000,100000,"[84, 100]"
67,168,100000,118,[]
68,23,100000,100000,[]
69,57,114,100000,[]
70,43,100000,30,[]
71,41,100000,100000,[79]
72,21,42,100000,"[73, 76, 77, 78, 80]"
73,73,100000,51,[83]
74,98,100000,69,[85]
75,158,316,100000,[]
76,112,100000,100000,"[82, 88]"
77,167,100000,100000,"[84, 86, 87, 89, 90]"
78,144,100000,100000,[]
79,70,100000,49,[]
80,171,342,100000,[81]
81,213,426,100000,[96]
82,338,100000,100000,"[91, 94, 99]"
83,75,150,52,[98]
84,50,100000,35,[]
85,273,100000,191,"[93, 95]"
86,102,204,100000,[]
87,162,324,100000,[100]
88,148,296,100000,"[92, 97, 99, 100]"
89,175,350,100000,[]
90,75,100000,52,[96]
91,115,100000,80,[]
92,126,252,88,[]
93,108,216,100000,[]
94,145,100000,100000,[]
95,175,100000,100000,[]
96,117,100000,100000,[]
97,78,100000,55,[]
98,134,100000,94,[]
99,63,100000,44,[]
100,102,100000,100000,[]
