task,th,tr,tc,successor
1,173,346,100000,[8]
2,253,100000,100000,[9]
3,134,100000,94,[10]
4,463,100000,100000,"[11, 83]"
5,110,220,77,[83]
6,102,204,100000,"[12, 34, 48]"
7,230,100000,100000,"[13, 55, 56]"
8,223,446,156,[15]
9,522,100000,365,[16]
10,518,1036,100000,[17]
11,214,100000,150,"[14, 18, 19]"
12,30,100000,21,"[20, 21, 40, 41, 87]"
13,298,100000,100000,"[19, 68, 86]"
14,49,100000,34,[22]
15,78,100000,55,[23]
16,415,100000,100000,[24]
17,135,100000,100000,"[26, 27, 77]"
18,330,660,231,"[25, 65]"
19,67,134,47,[28]
20,581,100000,100000,"[29, 56]"
21,194,100000,136,"[28, 82, 84, 98]"
22,88,176,100000,[31]
23,239,100000,100000,[34]
24,134,100000,100000,[30]
25,487,974,341,[32]
26,59,100000,41,[33]
27,527,100000,100000,"[35, 36]"
28,234,100000,100000,[]
29,84,100000,100000,"[46, 82]"
30,55,110,100000,[39]
31,131,262,92,[37]
32,67,100000,47,[40]
33,317,100000,222,[38]
34,99,100000,69,"[42, 81]"
35,101,100000,100000,"[43, 44, 45, 47]"
36,281,562,100000,"[41, 46, 48]"
37,235,470,100000,[49]
38,105,100000,100000,[54]
39,236,472,100000,[53]
40,20,100000,14,[58]
41,243,100000,170,"[50, 55, 57]"
42,147,100000,103,"[51, 93, 94]"
43,35,100000,100000,"[52, 69]"
44,124,100000,87,[55]
45,82,100000,57,[83]
46,188,100000,132,"[58, 90]"
47,579,1158,100000,"[55, 56, 57]"
48,75,100000,52,"[56, 58]"
49,231,100000,100000,[65]
50,564,100000,100000,[60]
51,345,100000,100000,[62]
52,255,510,178,[63]
53,195,100000,100000,[61]
54,187,374,131,"[59, 64, 76]"
55,153,100000,100000,[90]
56,195,390,136,[97]
57,166,100000,100000,"[67, 68, 82, 91]"
58,102,100000,100000,"[66, 69, 97, 98]"
59,258,100000,100000,[70]
60,412,824,100000,[73]
61,81,100000,100000,[71]
62,298,100000,100000,[72]
63,560,1120,100000,[76]
64,33,66,23,[75]
65,45,90,31,"[74, 77]"
66,59,100000,41,[81]
67,58,116,100000,[]
68,139,278,100000,"[84, 92]"
69,537,1074,376,[]
70,486,100000,340,[80]
71,217,434,100000,[82]
72,119,238,100000,[83]
73,448,100000,314,[78]
74,236,472,100000,[79]
75,104,100000,73,[80]
76,123,246,100000,[]
77,225,450,100000,"[81, 84, 85, 86, 87, 92]"
78,22,100000,100000,[90]
79,336,672,100000,[89]
80,71,142,50,[]
81,137,274,100000,[88]
82,81,100000,57,[92]
83,43,86,100000,[]
84,117,234,100000,[]
85,96,192,100000,"[90, 93, 94]"
86,60,100000,100000,[]
87,70,100000,49,[91]
88,174,100000,100000,[95]
89,478,100000,100000,[96]
90,381,100000,267,"[97, 99]"
91,378,100000,265,[]
92,299,100000,100000,[97]
93,32,100000,22,[100]
94,492,984,100000,[98]
95,127,100000,100000,[]
96,140,100000,100000,[]
97,117,100000,100000,[]
98,30,60,100000,[]
99,152,304,100000,[]
100,307,614,100000,[]
