task,th,tr,tc,successor
1,159,100000,111,[71]
2,156,100000,100000,[7]
3,95,190,66,"[8, 9, 12]"
4,206,100000,100000,[]
5,79,100000,100000,"[6, 10, 11, 13]"
6,225,450,100000,[71]
7,71,100000,100000,[16]
8,151,100000,100000,[17]
9,99,100000,69,[18]
10,131,100000,100000,"[15, 19, 20, 21, 22]"
11,34,68,24,[23]
12,180,360,100000,[30]
13,164,100000,115,[14]
14,68,100000,100000,[52]
15,91,100000,100000,[71]
16,81,100000,100000,[24]
17,71,100000,100000,[29]
18,67,134,100000,[24]
19,51,100000,100000,[28]
20,121,242,85,[27]
21,89,178,100000,"[26, 31, 34]"
22,197,394,138,"[25, 30, 32]"
23,80,100000,56,[33]
24,136,272,100000,[52]
25,38,100000,100000,[52]
26,119,100000,100000,[71]
27,98,100000,69,[37]
28,159,318,100000,[38]
29,117,100000,100000,"[40, 41]"
30,126,100000,100000,[39]
31,70,100000,100000,[36]
32,64,128,45,[35]
33,59,118,100000,[76]
34,268,536,188,[]
35,114,100000,100000,[52]
36,139,100000,97,[71]
37,220,100000,154,[46]
38,86,100000,100000,[42]
39,155,100000,108,"[47, 48, 50, 51]"
40,230,100000,161,"[43, 44, 49]"
41,203,406,100000,[45]
42,219,438,153,[52]
43,201,100000,100000,[52]
44,108,216,76,[52]
45,117,234,100000,[71]
46,23,46,100000,[56]
47,79,158,100000,[58]
48,169,338,118,"[55, 59, 61]"
49,68,100000,100000,"[57, 60]"
50,74,148,52,"[53, 54]"
51,184,368,129,[]
52,54,100000,100000,"[62, 63, 64, 65, 66, 67, 68, 69, 70]"
53,83,166,100000,[71]
54,161,322,100000,[71]
55,222,100000,155,[72]
56,43,100000,100000,[74]
57,90,180,100000,[73]
58,32,100000,22,[75]
59,214,428,150,[]
60,137,100000,100000,[]
61,233,100000,100000,"[76, 77]"
62,260,520,182,[]
63,195,100000,100000,[]
64,92,184,100000,[]
65,38,76,27,"[87, 88]"
66,115,100000,100000,[]
67,165,100000,100000,[86]
68,86,172,100000,[]
69,154,100000,100000,[]
70,80,100000,100000,[]
71,117,234,100000,"[78, 79, 80, 81]"
72,150,300,105,[83]
73,263,100000,184,[84]
74,103,206,72,[82]
75,31,100000,22,[85]
76,313,100000,100000,[]
77,98,100000,100000,[]
78,137,100000,96,[]
79,180,100000,126,[]
80,179,100000,125,[]
81,234,468,100000,[]
82,202,100000,100000,[89]
83,226,452,158,[]
84,148,296,100000,[91]
85,309,618,100000,[]
86,118,100000,83,[90]
87,90,100000,63,[]
88,204,408,143,[]
89,61,100000,43,"[92, 94]"
90,331,100000,100000,"[93, 95, 96]"
91,50,100,35,[]
92,53,100000,37,[]
93,277,100000,100000,[98]
94,125,100000,100000,"[97, 99]"
95,109,218,100000,[]
96,188,100000,132,[100]
97,172,100000,100000,[]
98,187,100000,100000,[]
99,33,100000,100000,[]
100,128,100000,100000,[]
