task,th,tr,tc,successor
1,407,100000,285,"[5, 6]"
2,345,100000,241,"[5, 6]"
3,439,878,100000,"[5, 6]"
4,465,930,326,"[5, 6]"
5,661,100000,100000,"[7, 8, 9, 10, 11]"
6,477,954,100000,"[7, 8, 9, 10, 11]"
7,218,100000,153,"[12, 13, 14]"
8,473,946,100000,"[12, 13, 17]"
9,553,100000,387,[37]
10,632,100000,100000,"[12, 16]"
11,602,100000,421,"[12, 13]"
12,667,100000,467,"[28, 30, 31, 32]"
13,648,1296,100000,"[15, 16, 18, 19]"
14,436,100000,100000,"[15, 16, 17, 18, 19]"
15,473,946,100000,"[20, 21, 22]"
16,507,100000,100000,"[20, 21, 22]"
17,289,100000,202,"[20, 21, 22]"
18,312,624,100000,"[20, 21, 22]"
19,698,1396,489,"[20, 21, 22]"
20,465,100000,326,"[23, 24, 25]"
21,425,100000,100000,"[23, 24, 25]"
22,317,100000,100000,"[23, 24, 25]"
23,538,1076,377,"[26, 27]"
24,341,682,100000,"[26, 27]"
25,589,1178,100000,"[26, 27]"
26,736,100000,515,"[28, 29, 30, 31, 32]"
27,506,1012,354,"[28, 29, 30, 31, 32]"
28,538,1076,377,"[33, 34, 35]"
29,630,1260,100000,"[33, 34, 35]"
30,482,964,337,[37]
31,379,100000,100000,"[33, 34, 35]"
32,261,522,100000,"[33, 34, 35]"
33,429,858,100000,"[36, 38]"
34,335,100000,100000,"[36, 37, 38]"
35,517,100000,362,"[36, 37, 38]"
36,508,100000,100000,"[39, 40, 41]"
37,580,1160,406,"[39, 40, 41]"
38,442,100000,100000,"[39, 40, 41]"
39,292,584,204,"[42, 43]"
40,847,100000,100000,"[42, 43]"
41,564,1128,100000,"[42, 43]"
42,428,856,300,"[44, 45, 46]"
43,409,100000,286,"[44, 45, 47, 48]"
44,372,744,100000,"[52, 57]"
45,428,100000,300,"[53, 57]"
46,409,100000,286,"[49, 50, 51, 52, 53]"
47,532,1064,100000,"[49, 50, 51, 52]"
48,491,100000,100000,"[49, 51, 53]"
49,620,1240,100000,[56]
50,436,872,100000,"[54, 55, 56]"
51,625,1250,100000,"[54, 68]"
52,800,100000,100000,"[54, 55, 59]"
53,536,1072,100000,"[54, 55, 59]"
54,567,100000,100000,[70]
55,444,100000,100000,[58]
56,550,1100,100000,"[57, 58, 59]"
57,459,100000,321,"[60, 61, 62, 64]"
58,606,1212,424,"[60, 61, 62, 63]"
59,635,100000,100000,"[60, 63]"
60,625,100000,100000,[66]
61,418,100000,293,"[65, 81, 82]"
62,544,100000,100000,[67]
63,554,1108,100000,"[64, 65]"
64,292,100000,204,[68]
65,612,100000,100000,[79]
66,681,100000,100000,"[67, 69, 70]"
67,578,100000,100000,"[71, 72]"
68,427,100000,100000,"[71, 72]"
69,524,100000,367,"[71, 72]"
70,711,100000,498,"[80, 100]"
71,515,1030,100000,"[74, 76]"
72,343,100000,100000,"[73, 75, 77, 78]"
73,589,1178,412,"[79, 81]"
74,559,100000,100000,[80]
75,703,1406,100000,[95]
76,365,100000,255,"[81, 82, 84]"
77,414,100000,290,"[80, 83, 84]"
78,445,100000,100000,[79]
79,540,100000,100000,"[83, 84]"
80,379,758,100000,[94]
81,460,100000,322,[83]
82,497,100000,100000,[98]
83,454,100000,100000,"[85, 87]"
84,628,100000,100000,[86]
85,513,1026,359,[90]
86,515,100000,360,[89]
87,627,100000,100000,[88]
88,434,868,304,[91]
89,314,628,220,"[92, 93]"
90,354,100000,248,[94]
91,470,100000,100000,[97]
92,515,100000,100000,[95]
93,637,1274,100000,"[95, 96, 97]"
94,459,100000,100000,[98]
95,599,100000,100000,[98]
96,566,100000,100000,[]
97,554,100000,388,"[99, 100]"
98,424,848,297,[]
99,365,100000,100000,[]
100,410,820,287,[]
