task,th,tr,tc,successor
1,217,100000,152,[22]
2,163,100000,114,[22]
3,110,100000,100000,[22]
4,241,100000,100000,[55]
5,31,100000,22,"[14, 26, 40]"
6,81,100000,57,"[8, 9, 10, 11, 12, 13]"
7,155,100000,100000,"[9, 13, 25]"
8,134,268,94,[88]
9,44,100000,100000,[55]
10,243,100000,170,[75]
11,203,100000,100000,[17]
12,178,356,125,"[14, 15, 16, 18, 19]"
13,245,100000,100000,"[15, 21]"
14,271,542,100000,[34]
15,110,100000,100000,[22]
16,120,100000,100000,[22]
17,140,100000,98,[22]
18,194,388,100000,[75]
19,242,100000,100000,"[20, 21, 23, 24, 25]"
20,111,222,78,[34]
21,134,268,100000,[34]
22,198,100000,139,"[26, 27, 28, 29, 30, 31, 32, 33]"
23,77,154,54,[88]
24,22,100000,15,[89]
25,41,100000,29,"[45, 46, 57, 78]"
26,104,100000,100000,[34]
27,257,100000,100000,"[34, 35]"
28,37,100000,26,"[36, 39]"
29,29,100000,20,[37]
30,185,100000,130,[57]
31,197,394,138,"[34, 35, 38]"
32,58,116,100000,[85]
33,48,100000,34,"[40, 74]"
34,119,100000,83,"[41, 42, 43, 44, 45, 46]"
35,110,220,100000,[88]
36,104,208,100000,[55]
37,134,268,100000,[55]
38,99,100000,100000,"[45, 76]"
39,83,166,100000,[45]
40,144,100000,101,[51]
41,285,570,100000,[55]
42,72,100000,50,"[48, 51, 52]"
43,45,100000,31,"[49, 53]"
44,106,212,74,"[47, 55]"
45,25,50,18,"[47, 54, 60, 69]"
46,206,100000,100000,"[50, 52]"
47,78,156,100000,[88]
48,185,100000,130,[55]
49,105,100000,74,[55]
50,142,100000,99,"[56, 83]"
51,87,174,61,"[56, 59, 60, 77]"
52,49,100000,100000,[58]
53,101,202,100000,"[57, 59]"
54,140,100000,100000,[56]
55,220,440,100000,"[62, 63, 64, 65, 66]"
56,109,218,76,[75]
57,63,126,44,[75]
58,171,342,100000,"[67, 72]"
59,148,100000,100000,"[61, 67, 68]"
60,69,100000,48,[91]
61,100,200,100000,[88]
62,225,100000,100000,[92]
63,232,464,162,[72]
64,114,100000,100000,"[69, 70, 71]"
65,124,248,100000,"[71, 73, 92]"
66,204,408,100000,"[71, 74, 92]"
67,154,100000,100000,"[69, 70, 71]"
68,287,100000,100000,[85]
69,43,100000,100000,[75]
70,109,218,100000,[]
71,189,100000,100000,[88]
72,166,100000,100000,[76]
73,160,100000,100000,[]
74,115,100000,100000,"[77, 78]"
75,63,100000,100000,"[79, 80, 81, 82]"
76,79,100000,100000,[83]
77,231,100000,100000,[]
78,244,100000,100000,[]
79,226,452,158,[85]
80,95,100000,100000,[84]
81,136,272,100000,[84]
82,152,304,100000,[84]
83,116,232,100000,[84]
84,179,100000,100000,"[85, 86, 87]"
85,49,100000,100000,[88]
86,90,100000,63,[88]
87,147,294,100000,"[88, 89, 90, 91, 92]"
88,118,236,100000,"[93, 94, 95, 96, 97, 98, 99, 100]"
89,127,254,100000,[]
90,263,526,184,[]
91,197,394,100000,[]
92,148,100000,104,[]
93,80,160,100000,[]
94,37,100000,26,[]
95,74,100000,52,[]
96,135,100000,100000,[]
97,37,100000,100000,[]
98,190,380,133,[]
99,40,80,100000,[]
100,81,100000,57,[]
