task,th,tr,tc,successor
1,41,100000,29,[12]
2,94,100000,66,"[10, 14]"
3,211,422,148,[]
4,21,100000,15,"[11, 61]"
5,54,100000,100000,"[13, 43]"
6,108,216,76,[16]
7,32,100000,100000,"[15, 28, 83]"
8,69,138,100000,"[9, 17]"
9,203,100000,100000,[]
10,49,100000,100000,[19]
11,145,290,100000,[18]
12,101,100000,100000,[21]
13,179,358,100000,[]
14,36,100000,100000,[22]
15,32,64,100000,[]
16,217,100000,100000,"[20, 49, 50]"
17,81,100000,100000,[61]
18,86,172,100000,"[27, 73]"
19,67,100000,100000,[29]
20,99,198,100000,"[23, 24, 25, 26, 28, 30]"
21,96,192,100000,"[22, 31]"
22,52,100000,36,[37]
23,175,350,100000,[]
24,79,158,55,[]
25,146,292,100000,"[32, 38]"
26,76,100000,100000,[36]
27,133,100000,93,[33]
28,173,100000,121,[]
29,119,238,100000,[34]
30,149,100000,104,"[39, 40, 41]"
31,246,100000,172,[35]
32,171,342,100000,"[47, 48]"
33,233,100000,100000,[42]
34,29,100000,100000,"[43, 46]"
35,282,100000,197,"[49, 50]"
36,158,100000,100000,[45]
37,26,100000,100000,"[44, 50]"
38,181,100000,100000,"[47, 90]"
39,130,100000,100000,[]
40,57,100000,100000,[67]
41,131,100000,100000,[68]
42,282,564,197,"[53, 56]"
43,153,100000,100000,"[57, 58]"
44,177,100000,124,"[53, 55, 70]"
45,120,100000,84,[96]
46,35,70,24,[]
47,35,100000,100000,[]
48,134,100000,100000,[58]
49,345,690,100000,"[51, 52, 64, 71]"
50,156,312,100000,"[54, 59, 97]"
51,97,100000,68,"[65, 66, 67]"
52,147,294,103,[]
53,40,100000,28,[68]
54,127,254,89,[81]
55,208,416,146,[]
56,25,50,100000,"[62, 64, 99]"
57,136,100000,100000,"[60, 63, 94]"
58,118,236,100000,[61]
59,30,60,100000,[69]
60,127,100000,100000,[]
61,28,100000,100000,"[71, 73]"
62,195,100000,136,[]
63,153,306,100000,[]
64,26,100000,18,[]
65,30,60,21,"[75, 77]"
66,223,100000,100000,[]
67,180,100000,100000,"[70, 77]"
68,277,100000,194,[74]
69,94,100000,100000,"[72, 76]"
70,74,100000,100000,"[78, 79]"
71,121,242,85,[81]
72,200,400,100000,"[80, 84]"
73,246,100000,172,[82]
74,121,242,100000,"[83, 100]"
75,143,100000,100,[85]
76,81,100000,100000,[]
77,115,100000,100000,[86]
78,68,100000,100000,"[87, 91]"
79,70,140,100000,[90]
80,107,214,75,[90]
81,144,100000,100000,[]
82,62,124,43,[]
83,132,100000,100000,[]
84,125,100000,88,[]
85,21,42,15,[]
86,74,100000,52,"[88, 89, 91]"
87,209,100000,146,"[92, 93, 94, 95]"
88,198,100000,139,[99]
89,116,232,81,"[97, 100]"
90,117,100000,100000,[96]
91,148,100000,100000,"[98, 100]"
92,242,484,169,[]
93,174,100000,122,[]
94,123,100000,100000,[]
95,92,184,100000,[]
96,164,328,115,[]
97,117,100000,100000,[]
98,115,230,100000,[]
99,78,156,100000,[]
100,229,458,160,[]
