task,th,tr,tc,successor
1,140,280,100000,[29]
2,208,100000,100000,[29]
3,55,100000,100000,[80]
4,69,100000,100000,[50]
5,107,214,100000,[50]
6,165,100000,100000,"[9, 10, 19]"
7,39,100000,27,"[8, 11, 12]"
8,80,160,100000,[29]
9,74,100000,100000,[29]
10,186,372,100000,[29]
11,128,100000,100000,"[14, 25, 33]"
12,109,218,100000,"[13, 15]"
13,278,100000,100000,[50]
14,503,1006,352,[50]
15,336,672,235,"[16, 17, 18, 19, 20]"
16,65,100000,46,[29]
17,384,768,269,[29]
18,238,100000,100000,[50]
19,90,100000,63,"[21, 24, 26, 27]"
20,184,100000,100000,"[22, 23, 25, 28]"
21,135,100000,100000,[29]
22,80,160,100000,[29]
23,221,100000,100000,[80]
24,289,578,100000,[80]
25,500,100000,100000,[50]
26,138,276,97,[66]
27,63,126,100000,"[31, 32, 34]"
28,438,100000,307,"[29, 30, 31, 32, 33]"
29,70,100000,49,"[35, 36, 37, 38, 39]"
30,314,628,100000,[80]
31,112,100000,78,[43]
32,82,164,57,"[39, 42]"
33,262,100000,100000,[39]
34,142,100000,99,"[40, 44, 45]"
35,538,1076,100000,"[41, 42, 44, 46, 47]"
36,173,100000,121,"[41, 42, 61]"
37,193,100000,100000,"[45, 46, 51]"
38,26,100000,100000,[43]
39,119,100000,100000,"[43, 61]"
40,228,100000,100000,"[41, 46, 47]"
41,97,100000,100000,[81]
42,242,100000,100000,[50]
43,365,100000,255,[50]
44,496,992,100000,[50]
45,102,204,71,[66]
46,310,620,217,"[48, 49, 52]"
47,110,100000,77,"[48, 49, 51, 63, 79]"
48,507,100000,100000,[80]
49,501,1002,100000,[81]
50,114,228,80,"[53, 54, 55, 56, 57, 58, 59, 60]"
51,324,100000,227,[66]
52,251,100000,100000,"[61, 62, 67]"
53,508,100000,100000,"[63, 71]"
54,67,100000,100000,[]
55,40,100000,100000,[65]
56,289,578,100000,[67]
57,40,100000,100000,[92]
58,153,100000,100000,"[62, 64]"
59,104,208,100000,"[71, 99]"
60,131,262,92,[66]
61,123,100000,100000,"[70, 71]"
62,566,100000,396,[81]
63,96,100000,67,[66]
64,68,100000,100000,"[68, 92]"
65,200,400,100000,"[67, 71]"
66,306,612,214,"[73, 74, 75, 76, 77, 78]"
67,23,46,16,"[69, 70, 72, 79]"
68,225,450,100000,"[69, 71]"
69,171,100000,100000,[80]
70,180,360,126,[80]
71,82,164,100000,[81]
72,105,100000,74,[81]
73,27,54,100000,"[81, 82]"
74,88,176,62,[93]
75,56,100000,100000,[95]
76,220,100000,154,[]
77,87,174,61,[]
78,295,100000,206,[]
79,56,112,100000,[82]
80,218,436,100000,"[83, 84, 85, 86, 100]"
81,225,100000,100000,"[87, 88, 89, 90, 91, 93]"
82,202,100000,141,"[92, 99]"
83,214,100000,100000,[95]
84,74,100000,52,[]
85,24,48,17,[]
86,156,100000,109,[94]
87,126,100000,100000,[]
88,325,650,100000,[]
89,163,100000,100000,[96]
90,215,430,100000,[]
91,43,100000,30,[]
92,194,100000,136,[]
93,576,100000,403,[]
94,589,100000,412,[]
95,259,518,181,"[98, 99]"
96,334,100000,100000,"[97, 100]"
97,218,100000,100000,[]
98,198,396,139,[]
99,96,192,100000,[]
100,29,100000,100000,[]
