task,th,tr,tc,successor
1,499,998,349,[40]
2,261,100000,100000,[54]
3,125,250,100000,[54]
4,60,120,100000,[54]
5,133,100000,93,[26]
6,144,100000,100000,[26]
7,270,100000,100000,"[8, 9, 10]"
8,487,100000,341,[76]
9,111,100000,78,"[11, 13, 16, 22]"
10,506,100000,100000,"[11, 12, 14, 15, 17, 18]"
11,76,100000,53,[78]
12,528,1056,100000,[40]
13,168,100000,100000,[40]
14,87,100000,100000,[26]
15,320,640,100000,[26]
16,279,100000,100000,[26]
17,254,508,178,[26]
18,148,296,100000,"[19, 20, 21, 22, 23, 24, 25]"
19,496,992,100000,[78]
20,35,70,100000,[78]
21,341,682,100000,[54]
22,125,250,100000,[26]
23,492,100000,344,[26]
24,132,264,92,"[56, 65, 71]"
25,133,100000,93,"[27, 38]"
26,184,100000,100000,"[28, 29, 30, 31, 32, 33, 35]"
27,311,622,100000,"[28, 34, 42, 43]"
28,229,100000,160,[40]
29,489,978,342,"[36, 37]"
30,200,100000,140,"[36, 42]"
31,194,100000,100000,[36]
32,297,594,208,"[38, 43]"
33,176,100000,123,[36]
34,337,100000,100000,[76]
35,199,100000,139,"[42, 51, 52, 56]"
36,450,900,100000,[40]
37,199,100000,100000,"[42, 43]"
38,297,594,100000,"[39, 41, 42]"
39,208,100000,100000,[78]
40,382,100000,100000,"[44, 45, 46, 47, 48, 49, 50, 51, 52]"
41,551,100000,100000,[76]
42,92,100000,100000,[53]
43,78,100000,55,[51]
44,116,232,81,[]
45,160,100000,112,"[55, 75]"
46,27,100000,19,"[77, 78]"
47,71,100000,100000,"[56, 71]"
48,197,100000,138,[]
49,159,318,100000,"[55, 57]"
50,182,364,127,"[57, 68]"
51,74,100000,100000,[54]
52,64,100000,100000,[69]
53,88,100000,62,"[54, 55, 57]"
54,162,100000,100000,"[58, 59, 60, 61, 62, 63, 64]"
55,157,314,110,"[65, 72]"
56,202,404,100000,"[77, 100]"
57,579,1158,405,"[66, 88]"
58,79,100000,55,"[66, 68]"
59,171,342,100000,[78]
60,235,470,100000,[76]
61,25,50,18,"[66, 72]"
62,41,82,29,[69]
63,32,100000,100000,"[67, 78]"
64,148,100000,104,"[74, 75]"
65,67,134,100000,[66]
66,140,100000,98,[78]
67,546,1092,100000,[76]
68,373,746,261,[76]
69,466,100000,326,"[70, 71, 72, 73]"
70,197,394,138,[78]
71,73,100000,100000,[76]
72,47,94,100000,[76]
73,123,100000,86,"[74, 75, 77]"
74,160,100000,100000,[78]
75,311,100000,100000,[78]
76,105,100000,100000,"[79, 80, 81, 82, 83, 84, 85, 86, 87, 100]"
77,155,100000,100000,[88]
78,244,100000,100000,"[89, 90, 91, 92, 93, 94, 95, 96, 97, 98]"
79,61,122,100000,[]
80,53,100000,100000,[99]
81,331,662,232,[99]
82,263,526,184,[]
83,316,100000,100000,[]
84,233,100000,100000,[]
85,272,100000,100000,[]
86,565,100000,396,[]
87,107,100000,75,[]
88,486,972,340,[99]
89,140,280,100000,[]
90,78,100000,100000,[100]
91,117,100000,100000,[]
92,78,100000,100000,[]
93,42,84,100000,[]
94,517,1034,100000,[]
95,368,100000,100000,[100]
96,210,100000,147,[]
97,368,100000,100000,[99]
98,55,100000,100000,[]
99,34,68,100000,[]
100,79,100000,55,[]
