task,th,tr,tc,successor
1,385,100000,100000,[24]
2,352,100000,100000,"[39, 67, 73, 75]"
3,507,100000,355,[4]
4,496,100000,347,"[5, 6, 7, 8]"
5,624,100000,100000,[9]
6,629,100000,100000,[10]
7,522,100000,365,"[11, 12, 13]"
8,393,786,275,"[12, 13]"
9,531,1062,372,[15]
10,444,888,311,[15]
11,562,1124,100000,[14]
12,631,100000,442,"[15, 16, 17, 18, 19]"
13,547,100000,383,"[15, 16, 17, 18, 19]"
14,459,918,100000,[20]
15,390,100000,100000,"[21, 22, 23, 24, 25, 26]"
16,749,1498,100000,"[21, 22, 23, 26, 27, 34]"
17,533,100000,100000,"[24, 26, 27, 28]"
18,628,100000,100000,"[21, 22, 23, 24, 25, 28]"
19,420,100000,100000,"[21, 22, 23, 26]"
20,471,100000,330,[31]
21,544,100000,381,"[29, 32]"
22,740,1480,100000,"[30, 31]"
23,755,100000,100000,"[30, 31]"
24,432,864,100000,"[30, 31, 32, 33, 34]"
25,611,1222,100000,"[30, 59, 68]"
26,659,100000,100000,[50]
27,586,100000,100000,"[30, 33]"
28,602,1204,100000,"[30, 34]"
29,552,1104,386,[36]
30,550,100000,100000,"[35, 72, 73, 74, 75]"
31,611,1222,100000,"[37, 38, 39]"
32,434,100000,100000,"[37, 38, 39]"
33,362,100000,253,"[37, 38]"
34,783,100000,548,"[37, 38, 39]"
35,496,100000,100000,[40]
36,422,844,295,[43]
37,605,100000,424,"[41, 43, 44]"
38,479,958,100000,"[42, 43, 44]"
39,653,100000,457,"[84, 85]"
40,442,884,309,[45]
41,263,100000,100000,[46]
42,407,814,100000,[49]
43,575,100000,402,"[47, 48, 51, 52]"
44,693,100000,100000,"[50, 51]"
45,384,100000,269,[53]
46,405,100000,100000,[59]
47,308,616,100000,[56]
48,448,896,100000,[57]
49,240,100000,100000,[58]
50,445,100000,100000,"[54, 61, 67]"
51,568,100000,100000,"[55, 59, 60, 68]"
52,346,692,100000,"[59, 68]"
53,620,1240,434,[62]
54,520,1040,100000,[63]
55,630,100000,441,[64]
56,420,100000,294,[65]
57,365,100000,255,[66]
58,385,770,100000,[67]
59,573,100000,100000,[65]
60,594,100000,416,"[70, 72, 73]"
61,406,812,100000,"[68, 69]"
62,301,100000,100000,[71]
63,514,100000,100000,[72]
64,371,100000,260,[73]
65,498,100000,349,"[72, 100]"
66,421,842,295,"[72, 73]"
67,367,100000,100000,[74]
68,604,100000,100000,"[72, 75]"
69,384,768,269,"[72, 73, 74]"
70,658,100000,461,"[74, 75]"
71,458,100000,100000,[76]
72,513,100000,359,"[77, 78]"
73,464,928,325,[]
74,373,100000,100000,[94]
75,376,752,100000,"[79, 80]"
76,646,100000,100000,[81]
77,572,100000,400,[82]
78,511,1022,358,[83]
79,573,1146,401,"[84, 85]"
80,398,100000,100000,"[84, 85]"
81,609,100000,100000,[87]
82,399,798,100000,[89]
83,460,920,100000,[88]
84,588,1176,100000,"[86, 90, 92, 93, 94]"
85,418,100000,100000,[91]
86,410,100000,287,[95]
87,361,100000,100000,[99]
88,455,910,100000,[96]
89,328,100000,230,[99]
90,512,1024,100000,[97]
91,529,100000,100000,[98]
92,582,1164,100000,[]
93,265,530,186,[]
94,384,100000,100000,"[99, 100]"
95,471,100000,330,[]
96,611,1222,428,[]
97,636,1272,100000,[]
98,374,748,100000,[]
99,422,100000,100000,[]
100,590,1180,413,[]
