task,th,tr,tc,successor
1,135,100000,94,[5]
2,153,100000,100000,"[6, 9]"
3,208,100000,100000,"[7, 8, 18]"
4,144,288,101,"[10, 11]"
5,183,100000,128,[12]
6,119,100000,100000,[14]
7,69,100000,48,[15]
8,146,292,100000,"[13, 17, 19, 20]"
9,77,100000,100000,"[16, 29, 31]"
10,146,100000,102,"[17, 18, 19, 20]"
11,35,100000,24,"[17, 18, 19, 20]"
12,185,370,100000,[22]
13,178,356,100000,[23]
14,49,98,100000,[25]
15,199,100000,100000,[25]
16,164,100000,100000,[24]
17,137,100000,100000,"[21, 25]"
18,82,164,100000,[25]
19,79,100000,55,[47]
20,207,414,145,"[27, 28, 32]"
21,185,370,130,[26]
22,186,100000,100000,[27]
23,311,100000,100000,[28]
24,46,92,100000,[27]
25,66,100000,100000,"[27, 28, 29, 30, 31, 32]"
26,333,666,233,[33]
27,222,100000,100000,"[34, 36, 37]"
28,122,244,100000,"[36, 37]"
29,183,100000,100000,"[35, 36, 37, 38]"
30,34,68,24,"[36, 37, 38]"
31,88,176,100000,"[36, 37, 38]"
32,173,100000,100000,"[36, 37, 38]"
33,34,68,100000,[40]
34,122,244,100000,[39]
35,78,100000,55,[41]
36,142,100000,100000,"[42, 43, 46]"
37,146,100000,102,"[42, 43, 46]"
38,52,100000,100000,[47]
39,84,100000,59,[46]
40,35,100000,24,[44]
41,140,280,100000,[45]
42,393,100000,100000,"[49, 50, 74]"
43,34,100000,100000,"[47, 48]"
44,35,100000,100000,[49]
45,302,100000,100000,[49]
46,48,96,100000,[73]
47,195,100000,136,"[50, 51, 52]"
48,300,100000,100000,"[56, 74]"
49,103,100000,100000,"[70, 77, 78]"
50,42,84,29,"[55, 64, 83]"
51,312,100000,100000,"[53, 54]"
52,110,100000,77,"[55, 56, 74]"
53,172,344,120,"[57, 59, 60, 61, 65]"
54,196,392,100000,"[58, 69]"
55,77,154,54,"[60, 63]"
56,38,76,27,"[62, 63, 64, 73]"
57,38,76,100000,[66]
58,137,100000,100000,[67]
59,118,100000,100000,[68]
60,105,100000,100000,[73]
61,179,100000,100000,"[69, 70, 85]"
62,58,100000,41,"[70, 84]"
63,184,368,129,[93]
64,121,100000,85,"[84, 99]"
65,144,288,100000,[74]
66,29,100000,100000,[71]
67,93,186,100000,[72]
68,131,262,100000,[73]
69,157,314,100000,[74]
70,50,100000,35,[93]
71,69,100000,48,[75]
72,47,94,33,[76]
73,289,100000,100000,[78]
74,151,100000,100000,[77]
75,53,100000,37,[79]
76,61,100000,43,[80]
77,78,100000,55,"[81, 83, 99]"
78,109,218,76,"[82, 84, 85]"
79,71,142,100000,[88]
80,291,582,204,[89]
81,134,268,94,[91]
82,67,134,100000,"[86, 87]"
83,84,100000,59,"[90, 92]"
84,77,100000,54,[100]
85,160,100000,100000,[93]
86,69,138,48,[94]
87,73,146,100000,[95]
88,100,200,100000,[96]
89,149,298,100000,[99]
90,43,100000,30,[97]
91,119,238,100000,[98]
92,172,100000,100000,[100]
93,71,100000,100000,[]
94,248,100000,174,[]
95,154,308,108,[]
96,40,100000,28,[]
97,91,100000,100000,[]
98,56,100000,100000,[]
99,106,100000,100000,[]
100,35,100000,100000,[]
