task,th,tr,tc,successor
1,192,100000,100000,[79]
2,84,168,59,"[4, 6, 7, 8]"
3,126,100000,100000,"[5, 6, 9, 10, 11, 12, 13, 14]"
4,90,100000,100000,[60]
5,185,100000,100000,[94]
6,280,560,196,[94]
7,67,100000,100000,"[9, 10, 11, 12, 13, 14]"
8,277,100000,100000,"[9, 10, 11, 12, 13, 14]"
9,96,192,67,[31]
10,79,100000,100000,[31]
11,213,426,100000,[79]
12,110,100000,77,"[15, 20, 21, 27, 28, 29, 30]"
13,120,240,84,"[15, 16, 17]"
14,119,100000,100000,"[15, 16, 17]"
15,144,100000,100000,[79]
16,35,70,24,"[18, 19, 20, 21, 22]"
17,24,48,17,"[18, 19, 20, 21, 22]"
18,198,396,139,[63]
19,278,100000,195,[63]
20,262,100000,100000,[31]
21,108,100000,76,[79]
22,33,100000,100000,"[23, 24, 25, 26, 27, 28, 29, 30]"
23,136,100000,100000,[31]
24,112,100000,100000,[60]
25,182,364,127,[60]
26,143,100000,100000,[79]
27,235,100000,164,[79]
28,65,100000,100000,"[31, 32, 33, 35]"
29,178,100000,100000,"[31, 32, 33, 34, 35]"
30,223,100000,100000,"[31, 32, 34, 35]"
31,187,100000,100000,"[36, 37, 38, 39, 40, 41, 42, 43, 44, 45]"
32,324,100000,100000,[60]
33,182,100000,100000,[94]
34,168,100000,100000,[79]
35,120,100000,84,"[45, 46, 47]"
36,149,100000,100000,"[46, 47, 51, 53]"
37,368,736,100000,"[46, 47, 48, 52]"
38,143,286,100,"[48, 53, 56]"
39,98,100000,100000,"[46, 47, 48, 49, 50, 53, 56]"
40,147,100000,103,"[46, 47, 48, 50, 53, 56]"
41,167,334,100000,"[47, 60]"
42,164,100000,115,"[46, 47, 49, 52, 53, 56]"
43,154,100000,100000,"[46, 47, 48, 50, 52, 53, 56]"
44,199,100000,100000,"[46, 50]"
45,168,336,100000,"[52, 53, 56]"
46,189,100000,100000,[60]
47,194,100000,136,[94]
48,68,100000,48,[79]
49,214,428,150,[79]
50,66,132,100000,"[54, 57, 58]"
51,189,378,132,"[54, 56]"
52,220,440,154,"[54, 55, 57]"
53,375,100000,262,"[54, 55, 57, 58]"
54,88,100000,100000,[63]
55,267,100000,100000,[60]
56,47,100000,33,[79]
57,107,100000,100000,"[59, 60, 61, 62]"
58,202,404,100000,"[59, 60, 61, 62]"
59,180,360,100000,[63]
60,70,100000,100000,"[64, 65, 66, 67, 68, 69, 70, 71]"
61,104,208,100000,[79]
62,135,100000,94,[80]
63,94,100000,66,"[72, 73, 74, 75, 76, 77]"
64,115,230,80,[79]
65,319,100000,100000,[94]
66,73,100000,51,[78]
67,182,364,127,[79]
68,120,240,100000,[78]
69,102,204,100000,[81]
70,344,688,241,[]
71,33,100000,23,[81]
72,238,100000,100000,[79]
73,104,100000,100000,[81]
74,212,424,100000,[80]
75,146,100000,100000,[]
76,274,100000,100000,[92]
77,75,150,52,[95]
78,31,62,22,[80]
79,111,100000,100000,"[83, 84, 85, 86, 87, 88, 89, 90, 91]"
80,187,100000,100000,"[82, 93]"
81,99,198,69,"[92, 94]"
82,136,272,100000,[94]
83,180,100000,126,[95]
84,284,100000,100000,[]
85,143,100000,100000,[]
86,103,100000,100000,[]
87,138,276,97,[]
88,115,100000,100000,[]
89,102,100000,100000,[]
90,261,522,100000,[]
91,106,212,74,"[94, 95]"
92,92,184,64,[]
93,126,252,88,[95]
94,76,100000,100000,"[96, 97, 98, 99, 100]"
95,28,56,100000,[]
96,63,100000,100000,[]
97,53,106,100000,[]
98,53,106,37,[]
99,72,144,100000,[]
100,125,250,88,[]
