task,th,tr,tc,successor
1,195,100000,136,[39]
2,134,100000,100000,[39]
3,166,332,116,[39]
4,114,100000,100000,[74]
5,59,100000,100000,[74]
6,252,504,176,[12]
7,232,100000,100000,"[11, 13, 15]"
8,145,100000,100000,"[9, 10, 14, 16]"
9,356,100000,100000,[39]
10,79,100000,100000,[39]
11,311,100000,100000,[74]
12,35,100000,100000,[21]
13,164,328,115,"[19, 20]"
14,301,100000,211,[18]
15,256,100000,100000,[24]
16,295,100000,206,"[17, 22, 23]"
17,104,100000,100000,[39]
18,73,100000,100000,[74]
19,201,402,141,[29]
20,62,124,100000,[32]
21,34,100000,100000,[31]
22,70,100000,49,"[27, 28, 30, 35]"
23,35,100000,100000,"[26, 33, 34, 36, 37, 38]"
24,118,100000,83,[25]
25,47,100000,33,[39]
26,213,100000,100000,[39]
27,23,100000,100000,[39]
28,63,126,44,[39]
29,102,100000,100000,[45]
30,144,100000,100000,[43]
31,156,312,109,[44]
32,140,100000,98,[46]
33,66,100000,46,"[42, 50]"
34,237,100000,166,"[40, 41]"
35,128,256,100000,[48]
36,228,100000,100000,[49]
37,231,100000,100000,[]
38,103,100000,72,[47]
39,283,566,198,"[51, 52, 53, 54, 55, 60]"
40,151,302,100000,[74]
41,145,290,102,[74]
42,187,100000,100000,[56]
43,88,176,100000,[57]
44,73,100000,51,[58]
45,159,318,111,[]
46,46,100000,100000,[61]
47,178,356,100000,[]
48,163,326,100000,[]
49,189,100000,100000,[59]
50,107,100000,100000,[]
51,249,498,100000,[65]
52,298,596,209,[63]
53,59,118,41,[]
54,201,100000,100000,[]
55,87,100000,100000,[64]
56,129,100000,100000,[62]
57,116,100000,81,[66]
58,231,462,100000,[]
59,52,104,100000,[67]
60,59,118,41,[]
61,217,100000,152,[]
62,225,100000,100000,[74]
63,68,136,48,[69]
64,217,100000,152,"[71, 73]"
65,150,300,100000,[]
66,45,100000,100000,[68]
67,137,100000,100000,"[70, 72]"
68,166,100000,116,[74]
69,180,360,100000,[75]
70,147,100000,100000,[77]
71,238,476,100000,[76]
72,192,100000,100000,[78]
73,205,410,100000,[]
74,282,100000,197,"[79, 80, 81, 82, 83, 84, 85, 86]"
75,34,68,100000,[87]
76,248,100000,174,[88]
77,148,100000,100000,[89]
78,35,70,100000,[]
79,98,100000,100000,[]
80,37,74,26,[93]
81,48,100000,34,[]
82,158,316,111,[]
83,35,70,100000,[94]
84,158,316,111,[]
85,22,100000,100000,[]
86,185,370,130,[]
87,24,100000,17,[90]
88,93,100000,100000,[91]
89,277,554,100000,[92]
90,250,500,175,[96]
91,31,100000,100000,[97]
92,52,104,100000,[95]
93,78,156,100000,"[98, 99]"
94,44,88,100000,[100]
95,193,100000,135,[]
96,257,514,180,[]
97,126,100000,100000,[]
98,94,188,100000,[]
99,65,100000,46,[]
100,122,100000,100000,[]
