task,th,tr,tc,successor
1,409,818,100000,[13]
2,613,100000,429,[50]
3,598,1196,419,[]
4,633,1266,443,[12]
5,499,100000,100000,[48]
6,430,100000,301,"[11, 25]"
7,462,100000,100000,[32]
8,593,1186,415,[73]
9,645,1290,451,[]
10,448,100000,314,[31]
11,408,816,100000,"[16, 20]"
12,516,1032,100000,"[14, 17, 21, 22, 66]"
13,461,100000,323,"[15, 18, 19, 23]"
14,392,100000,100000,[]
15,549,1098,100000,"[25, 36]"
16,699,100000,100000,[50]
17,551,100000,100000,"[28, 67]"
18,329,658,100000,[]
19,510,100000,357,"[26, 30, 96]"
20,505,1010,100000,[]
21,629,1258,440,[]
22,274,548,100000,"[24, 31]"
23,520,100000,100000,"[27, 29]"
24,598,100000,419,"[36, 37]"
25,378,756,265,"[34, 38, 42]"
26,522,100000,100000,"[34, 87]"
27,559,100000,100000,[]
28,612,1224,100000,"[33, 38]"
29,544,1088,381,"[32, 35]"
30,614,100000,430,[79]
31,423,846,100000,[91]
32,500,100000,350,"[40, 45]"
33,441,100000,100000,[]
34,422,100000,295,[39]
35,227,100000,100000,"[41, 44, 51]"
36,617,100000,100000,[]
37,499,100000,100000,[42]
38,438,100000,307,"[43, 55]"
39,472,100000,100000,"[47, 54]"
40,490,100000,343,[]
41,436,872,100000,"[48, 52, 53]"
42,595,100000,416,"[51, 55, 56]"
43,488,100000,100000,[]
44,547,100000,100000,"[46, 49, 87]"
45,532,100000,372,[50]
46,559,1118,100000,[61]
47,532,100000,100000,[]
48,175,100000,100000,[61]
49,485,970,100000,"[70, 90]"
50,596,1192,100000,[]
51,485,100000,340,[63]
52,407,814,100000,"[59, 60]"
53,400,100000,100000,"[58, 92]"
54,328,100000,100000,[97]
55,744,100000,100000,[57]
56,491,982,100000,"[62, 64]"
57,491,100000,100000,[64]
58,481,962,337,"[66, 73]"
59,513,100000,100000,"[64, 65, 88]"
60,543,1086,100000,[67]
61,655,100000,458,"[70, 71]"
62,564,1128,100000,[69]
63,495,100000,100000,"[68, 82]"
64,267,100000,100000,[74]
65,558,100000,391,[]
66,595,100000,100000,"[76, 80, 95]"
67,745,1490,522,"[79, 81, 84]"
68,434,868,100000,[78]
69,583,1166,100000,"[72, 73, 77]"
70,333,666,100000,[75]
71,435,100000,100000,[]
72,517,1034,362,[]
73,482,964,337,[]
74,439,100000,100000,[87]
75,450,100000,100000,"[83, 89, 91]"
76,573,1146,401,[90]
77,498,996,100000,[86]
78,347,100000,243,"[84, 88]"
79,456,912,100000,[]
80,479,100000,100000,[]
81,649,100000,454,"[82, 85]"
82,313,626,219,[98]
83,286,100000,100000,[]
84,379,100000,265,"[96, 97]"
85,355,100000,248,[94]
86,426,852,100000,[]
87,486,972,340,"[95, 99, 100]"
88,262,100000,183,[93]
89,608,100000,426,[92]
90,487,100000,100000,[]
91,379,758,100000,[]
92,731,100000,100000,[]
93,564,100000,395,[]
94,176,100000,100000,[]
95,388,100000,272,[]
96,533,1066,100000,[]
97,633,100000,100000,[]
98,534,100000,100000,[]
99,554,100000,388,[]
100,540,1080,378,[]
