task,th,tr,tc,successor
1,494,100000,346,[47]
2,530,100000,100000,[47]
3,647,1294,100000,[21]
4,311,100000,218,[42]
5,614,1228,430,[42]
6,532,100000,100000,[42]
7,437,100000,306,"[10, 11, 12, 13]"
8,443,886,100000,"[9, 14, 15, 16]"
9,341,100000,239,[21]
10,581,100000,100000,[21]
11,364,728,100000,[21]
12,406,812,100000,"[14, 15, 18, 19]"
13,542,100000,379,"[14, 16, 17, 18, 22]"
14,674,1348,100000,[47]
15,424,100000,297,[47]
16,375,100000,100000,[21]
17,640,100000,100000,[21]
18,515,1030,100000,[21]
19,555,1110,388,"[20, 22, 43]"
20,600,100000,100000,[47]
21,334,100000,234,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]"
22,462,100000,100000,"[23, 25, 45]"
23,578,100000,100000,[47]
24,415,830,100000,[47]
25,452,904,316,[65]
26,390,780,273,"[37, 39]"
27,536,100000,100000,"[38, 39]"
28,575,100000,100000,"[35, 57]"
29,432,100000,302,[96]
30,356,712,100000,[71]
31,388,776,272,"[41, 45, 46]"
32,403,100000,282,"[64, 65, 66]"
33,538,100000,100000,"[35, 36, 37]"
34,539,100000,377,"[40, 41, 57]"
35,524,1048,100000,[47]
36,364,100000,100000,[47]
37,390,780,273,[65]
38,296,592,100000,[42]
39,372,100000,260,"[40, 41, 42, 43, 44, 45, 46]"
40,365,100000,255,[47]
41,568,1136,398,[47]
42,514,100000,360,"[48, 49, 50, 51, 52, 53, 54, 55, 56]"
43,583,1166,408,[86]
44,312,100000,100000,"[67, 88]"
45,322,100000,100000,[57]
46,518,100000,363,[67]
47,539,1078,377,"[58, 59, 60, 61, 62, 63, 70]"
48,660,1320,100000,"[66, 67, 68, 81]"
49,426,100000,100000,[64]
50,392,784,100000,[]
51,437,100000,306,"[66, 70, 88]"
52,641,100000,100000,[64]
53,610,100000,427,[64]
54,446,892,312,[84]
55,494,100000,100000,"[65, 81]"
56,484,100000,100000,[69]
57,625,1250,100000,[64]
58,728,100000,100000,[65]
59,291,582,100000,[65]
60,221,100000,100000,[86]
61,719,1438,100000,"[65, 71]"
62,469,100000,100000,"[66, 67, 69, 82]"
63,563,100000,100000,[]
64,622,100000,100000,"[67, 68, 69, 70, 71, 82]"
65,643,100000,450,"[72, 73, 74, 75, 76, 77, 78, 79, 80]"
66,287,100000,100000,[86]
67,432,864,100000,[86]
68,530,1060,371,[86]
69,545,100000,100000,"[81, 83, 84]"
70,461,100000,323,"[85, 87]"
71,513,100000,100000,"[83, 84]"
72,556,100000,100000,[85]
73,447,100000,100000,"[83, 84]"
74,484,968,339,[87]
75,304,608,100000,"[83, 84]"
76,541,100000,100000,[82]
77,439,878,100000,[]
78,659,100000,100000,[96]
79,354,100000,248,[]
80,521,1042,100000,"[85, 97]"
81,637,1274,446,[98]
82,404,100000,100000,[86]
83,373,100000,100000,"[86, 88]"
84,718,100000,503,[87]
85,647,1294,453,[96]
86,243,486,100000,"[89, 90, 91, 92, 93, 94, 95]"
87,459,100000,321,[]
88,366,732,256,[97]
89,596,1192,100000,[]
90,383,766,268,[98]
91,305,100000,100000,[96]
92,437,874,100000,[]
93,720,100000,100000,[]
94,604,100000,100000,"[96, 97]"
95,542,100000,379,[99]
96,358,100000,251,[98]
97,523,1046,100000,[99]
98,553,100000,100000,"[99, 100]"
99,717,100000,100000,[]
100,409,818,286,[]
