task,th,tr,tc,successor
1,359,718,100000,[14]
2,285,570,100000,[14]
3,48,100000,100000,[14]
4,23,100000,16,[14]
5,183,100000,100000,[14]
6,107,100000,75,[14]
7,253,100000,100000,[81]
8,185,100000,130,[81]
9,47,100000,33,[15]
10,284,100000,199,[16]
11,71,142,50,[32]
12,108,100000,76,"[18, 19]"
13,426,100000,100000,"[17, 76, 94]"
14,360,720,252,"[20, 21, 22, 23, 24, 25, 26, 27, 28, 31]"
15,51,100000,36,[30]
16,442,100000,309,[29]
17,185,100000,100000,[33]
18,190,380,133,[32]
19,468,100000,100000,[50]
20,517,1034,100000,"[34, 37]"
21,94,100000,100000,[40]
22,407,814,100000,[81]
23,60,100000,100000,[]
24,516,1032,361,[]
25,127,254,89,[41]
26,521,100000,100000,[]
27,221,100000,100000,[]
28,263,100000,100000,"[42, 72]"
29,197,100000,100000,[35]
30,94,100000,100000,"[38, 43]"
31,172,344,100000,[36]
32,136,100000,100000,[39]
33,95,100000,100000,[]
34,27,100000,100000,[44]
35,211,100000,100000,[48]
36,229,458,100000,[45]
37,107,100000,100000,[47]
38,139,278,97,"[46, 55]"
39,209,100000,100000,[52]
40,534,100000,374,[]
41,243,486,170,[51]
42,321,642,225,"[49, 50]"
43,285,100000,200,"[95, 97]"
44,259,518,100000,[53]
45,249,100000,174,[55]
46,83,100000,58,[54]
47,512,100000,100000,[56]
48,232,100000,162,[]
49,289,578,100000,[]
50,168,100000,118,[]
51,25,50,18,[]
52,143,100000,100000,"[57, 73]"
53,139,100000,100000,[58]
54,475,950,100000,[62]
55,65,100000,46,"[59, 60, 65]"
56,50,100,35,[64]
57,436,100000,305,"[61, 63]"
58,127,254,100000,[81]
59,149,100000,100000,[67]
60,404,808,100000,[68]
61,161,100000,100000,"[66, 72]"
62,457,914,320,[]
63,28,100000,100000,"[69, 94]"
64,147,294,100000,"[70, 71]"
65,573,100000,100000,[]
66,195,100000,100000,[74]
67,402,100000,100000,[75]
68,270,100000,100000,[73]
69,289,578,202,[]
70,228,100000,100000,"[77, 93]"
71,90,180,63,"[76, 79]"
72,170,340,119,"[78, 80]"
73,55,110,100000,[81]
74,375,750,262,[82]
75,66,132,46,[]
76,30,100000,21,"[83, 87]"
77,150,100000,100000,[86]
78,620,1240,100000,"[83, 84, 85]"
79,194,100000,100000,[]
80,84,100000,100000,[]
81,84,100000,100000,"[88, 89, 90, 91]"
82,133,266,100000,[92]
83,127,254,100000,[]
84,41,82,100000,[]
85,566,100000,100000,[]
86,89,100000,100000,"[94, 95]"
87,41,82,100000,"[93, 96]"
88,133,266,93,[]
89,121,242,100000,[]
90,95,190,100000,[]
91,176,100000,123,[]
92,215,100000,100000,[]
93,53,100000,100000,[]
94,76,152,100000,"[97, 98]"
95,223,100000,156,[]
96,34,100000,24,"[99, 100]"
97,186,372,130,[]
98,107,214,100000,[]
99,87,100000,61,[]
100,192,100000,134,[]
