task,th,tr,tc,successor
1,287,100000,100000,[15]
2,70,140,49,[65]
3,286,100000,200,[16]
4,38,76,27,[12]
5,109,100000,76,[48]
6,62,100000,100000,"[31, 43]"
7,256,100000,179,"[14, 17, 35]"
8,84,100000,100000,[11]
9,206,412,100000,[13]
10,107,100000,75,[]
11,316,100000,100000,"[27, 50]"
12,172,100000,100000,"[25, 67]"
13,205,100000,100000,[]
14,156,100000,109,"[20, 28]"
15,96,100000,100000,"[22, 23, 87]"
16,129,258,100000,"[18, 19, 21, 24, 26]"
17,139,278,97,"[43, 56]"
18,214,100000,100000,[35]
19,134,268,94,"[71, 82]"
20,230,100000,100000,"[32, 33, 37, 45, 46]"
21,175,350,122,[34]
22,218,100000,153,[31]
23,544,100000,381,"[29, 38, 69]"
24,174,348,100000,[51]
25,110,100000,100000,"[36, 78]"
26,168,336,100000,[]
27,355,710,100000,"[30, 39]"
28,281,100000,100000,[]
29,561,1122,393,[]
30,183,366,100000,"[41, 42, 73]"
31,107,214,100000,[40]
32,239,100000,167,[]
33,124,248,87,[65]
34,135,100000,100000,"[45, 51]"
35,191,100000,134,"[43, 58]"
36,54,108,100000,[90]
37,37,100000,26,[]
38,226,100000,100000,[44]
39,123,246,86,"[83, 99]"
40,321,100000,100000,[]
41,550,100000,385,"[47, 52]"
42,152,100000,106,"[46, 49, 55]"
43,524,100000,100000,"[50, 53, 59]"
44,187,100000,131,"[51, 54, 56]"
45,108,100000,100000,[48]
46,418,100000,293,[58]
47,22,44,100000,"[61, 62]"
48,81,100000,100000,[63]
49,37,100000,26,[]
50,53,106,37,"[60, 76]"
51,171,342,120,[59]
52,87,174,100000,[]
53,508,1016,100000,[57]
54,466,932,100000,[]
55,128,100000,100000,[91]
56,462,100000,100000,[64]
57,127,254,100000,"[67, 68, 69]"
58,442,884,100000,"[65, 66]"
59,27,100000,100000,[]
60,125,100000,88,[75]
61,185,100000,100000,[]
62,126,252,100000,"[65, 79]"
63,94,188,100000,"[68, 70]"
64,291,100000,100000,[]
65,188,100000,132,[71]
66,73,100000,100000,"[72, 74]"
67,95,190,100000,"[75, 77]"
68,495,990,346,[76]
69,162,324,113,[98]
70,155,100000,108,"[73, 98]"
71,81,100000,57,[]
72,212,424,100000,"[78, 83]"
73,50,100000,35,[]
74,445,100000,312,[]
75,115,230,100000,[]
76,342,100000,100000,"[79, 80, 82]"
77,57,100000,40,[81]
78,387,100000,100000,[88]
79,585,100000,410,[91]
80,161,322,100000,[89]
81,486,100000,100000,"[86, 87]"
82,117,100000,100000,[]
83,171,100000,100000,"[84, 85, 90]"
84,67,100000,47,"[96, 97, 100]"
85,478,956,100000,[]
86,21,100000,100000,[]
87,126,100000,100000,[]
88,375,100000,100000,"[92, 95]"
89,316,632,100000,[93]
90,30,100000,21,"[94, 98]"
91,70,140,100000,[99]
92,130,100000,100000,[]
93,100,100000,70,[]
94,103,206,100000,[]
95,445,890,312,[]
96,67,100000,47,[]
97,191,382,100000,[]
98,83,166,100000,[]
99,273,546,100000,[]
100,353,100000,100000,[]
