task,th,tr,tc,successor
1,424,848,100000,"[5, 8, 9, 16, 22]"
2,682,100000,100000,"[6, 7, 11, 27]"
3,515,100000,360,"[4, 5, 10, 24]"
4,460,920,322,"[28, 36, 47]"
5,666,1332,100000,"[28, 71]"
6,436,100000,305,"[16, 28]"
7,439,100000,100000,[12]
8,719,100000,100000,[15]
9,389,778,100000,"[25, 26, 30]"
10,636,100000,445,"[12, 14]"
11,501,100000,100000,[13]
12,563,1126,394,[21]
13,503,1006,100000,"[17, 18, 19, 24]"
14,437,100000,100000,"[18, 20, 22, 36]"
15,597,1194,100000,"[17, 18, 19, 20, 21, 23]"
16,641,100000,449,[17]
17,330,100000,100000,"[25, 29, 32]"
18,382,764,100000,"[25, 29]"
19,340,680,238,[38]
20,633,100000,100000,"[25, 27]"
21,327,100000,229,"[25, 26, 28]"
22,443,100000,100000,"[25, 27, 29, 41]"
23,600,100000,100000,[]
24,410,820,100000,[26]
25,502,1004,100000,"[31, 70]"
26,505,1010,354,"[32, 40, 42]"
27,571,100000,400,"[74, 86, 100]"
28,773,100000,541,"[33, 63, 66]"
29,706,100000,100000,"[30, 33, 40]"
30,562,1124,100000,"[34, 38, 42]"
31,419,838,100000,"[35, 37]"
32,701,100000,491,"[34, 36, 38]"
33,454,908,100000,"[65, 69, 70, 81]"
34,616,100000,100000,"[39, 44, 53]"
35,510,1020,100000,"[42, 52, 53, 86]"
36,575,100000,100000,"[41, 48]"
37,624,100000,100000,[40]
38,605,100000,100000,"[39, 59]"
39,529,100000,370,"[45, 47, 62, 70]"
40,358,716,251,"[43, 46, 62, 78]"
41,415,100000,100000,[44]
42,566,1132,100000,[]
43,590,100000,413,[71]
44,422,844,295,"[49, 50, 51, 55]"
45,487,974,100000,"[51, 52, 56, 78]"
46,340,680,238,"[48, 53]"
47,387,100000,100000,"[54, 58, 63, 71, 81]"
48,586,1172,410,"[57, 58, 65]"
49,301,602,211,[]
50,601,100000,100000,"[59, 62, 63]"
51,456,100000,100000,[80]
52,579,100000,405,[63]
53,540,100000,378,"[64, 79]"
54,554,1108,388,"[57, 77, 80]"
55,571,100000,100000,"[60, 68]"
56,620,100000,434,"[61, 74]"
57,697,1394,100000,"[75, 84]"
58,279,100000,100000,[77]
59,452,904,100000,"[69, 70, 71]"
60,382,764,267,[]
61,616,100000,100000,[67]
62,690,100000,100000,"[66, 76]"
63,706,100000,100000,"[65, 68]"
64,711,1422,498,[69]
65,471,100000,100000,"[76, 77]"
66,455,100000,100000,"[81, 88]"
67,847,100000,100000,"[72, 73, 79]"
68,424,100000,100000,"[74, 100]"
69,667,100000,100000,"[72, 74, 76]"
70,647,100000,100000,"[78, 89]"
71,645,1290,100000,"[73, 75, 80]"
72,779,1558,100000,[85]
73,272,100000,190,[95]
74,473,946,331,[85]
75,535,1070,100000,[87]
76,590,1180,413,"[83, 84, 88]"
77,614,100000,100000,[100]
78,636,100000,100000,[82]
79,629,100000,440,[]
80,580,100000,100000,[84]
81,314,100000,100000,"[91, 100]"
82,541,100000,379,"[86, 88, 100]"
83,503,100000,352,"[87, 91]"
84,486,972,340,[89]
85,683,1366,100000,[90]
86,494,988,346,[92]
87,418,100000,100000,[]
88,392,784,100000,[]
89,707,100000,495,"[94, 96]"
90,513,100000,359,[93]
91,517,100000,362,[]
92,363,100000,254,"[95, 99]"
93,592,1184,414,"[96, 97]"
94,338,100000,100000,"[98, 100]"
95,437,874,100000,[]
96,441,100000,100000,[]
97,409,818,286,[]
98,458,100000,321,[]
99,496,100000,100000,[]
100,317,100000,100000,[]
