task,th,tr,tc,successor
1,512,100000,100000,"[5, 6, 7, 8]"
2,501,1002,100000,"[5, 6, 7, 8]"
3,542,1084,100000,"[5, 6, 7, 8]"
4,591,1182,414,"[5, 6, 7, 8]"
5,423,100000,296,"[9, 10]"
6,485,100000,100000,"[9, 10]"
7,631,1262,442,"[9, 10]"
8,450,900,100000,"[9, 10]"
9,338,100000,100000,"[11, 12, 13]"
10,394,788,100000,"[11, 12, 13]"
11,324,100000,227,"[14, 15, 16, 17]"
12,393,100000,100000,"[14, 15, 16, 17]"
13,541,100000,379,"[14, 15, 16, 17]"
14,519,100000,100000,"[18, 20]"
15,370,740,259,"[18, 19, 20]"
16,312,624,100000,"[18, 19, 20]"
17,308,616,100000,"[18, 19, 20]"
18,709,100000,496,"[21, 22, 23, 24]"
19,372,100000,100000,"[21, 22, 23, 24]"
20,528,100000,370,"[21, 22, 23, 24]"
21,581,1162,100000,[25]
22,578,1156,405,[25]
23,752,1504,526,"[25, 26, 27, 28, 29]"
24,505,100000,100000,"[26, 27, 28, 29]"
25,460,920,100000,"[30, 31]"
26,568,100000,398,[34]
27,601,1202,100000,"[30, 31]"
28,475,950,332,"[30, 31]"
29,447,894,313,"[30, 31]"
30,675,1350,100000,"[32, 33, 34, 35]"
31,501,100000,100000,"[32, 33, 34, 35]"
32,503,100000,100000,"[36, 37, 38]"
33,280,560,100000,"[36, 37, 38]"
34,615,1230,430,"[36, 37, 38]"
35,548,100000,100000,"[36, 37, 38]"
36,325,100000,227,"[39, 40, 45]"
37,675,1350,100000,"[39, 40, 41, 42]"
38,434,868,100000,"[39, 41, 42]"
39,580,100000,406,"[43, 44]"
40,304,100000,213,"[46, 59]"
41,363,100000,254,"[43, 45, 46]"
42,477,954,100000,"[43, 44, 45, 46]"
43,573,1146,401,"[47, 48]"
44,583,100000,408,[48]
45,534,100000,100000,"[47, 62, 64]"
46,644,100000,100000,[62]
47,351,100000,100000,"[49, 51]"
48,472,100000,330,"[49, 50, 51]"
49,352,100000,246,"[52, 53, 67]"
50,560,1120,100000,"[52, 53, 54]"
51,566,100000,396,"[55, 56, 58]"
52,421,100000,100000,"[68, 70, 71]"
53,456,912,319,"[56, 57, 58]"
54,325,100000,100000,"[56, 57, 58, 59]"
55,619,100000,100000,[60]
56,603,100000,422,"[72, 86, 94]"
57,428,856,100000,"[60, 63]"
58,724,100000,100000,[93]
59,575,100000,100000,"[60, 61, 62, 64]"
60,637,100000,446,"[66, 70, 71]"
61,586,100000,410,"[65, 66]"
62,323,646,100000,[67]
63,741,100000,100000,[65]
64,446,100000,100000,"[72, 81]"
65,711,100000,498,"[68, 69, 71]"
66,568,100000,398,"[68, 69]"
67,567,1134,100000,"[70, 71]"
68,406,812,284,"[72, 73, 74]"
69,510,100000,100000,[74]
70,610,1220,427,[73]
71,406,812,100000,"[72, 73, 74]"
72,457,914,320,"[75, 78, 80]"
73,480,100000,336,[76]
74,490,100000,100000,"[75, 76]"
75,546,100000,100000,"[79, 90, 100]"
76,435,100000,304,"[77, 78]"
77,505,1010,100000,"[80, 81]"
78,522,100000,100000,[84]
79,412,100000,100000,[84]
80,489,100000,342,"[82, 96]"
81,540,1080,100000,[83]
82,522,100000,100000,"[84, 85, 97]"
83,543,100000,100000,"[85, 86, 87, 88]"
84,341,100000,100000,"[91, 92, 93]"
85,558,100000,100000,[]
86,482,100000,337,[90]
87,444,100000,100000,"[89, 90, 94]"
88,415,100000,100000,"[91, 95]"
89,325,650,100000,[95]
90,320,100000,224,[]
91,676,1352,100000,[]
92,652,100000,456,[]
93,628,100000,100000,[]
94,564,100000,100000,"[96, 97]"
95,447,894,313,[98]
96,294,100000,206,[]
97,439,878,100000,"[98, 99, 100]"
98,658,1316,100000,[]
99,495,100000,100000,[]
100,512,1024,100000,[]
