task,th,tr,tc,successor
1,479,100000,100000,[10]
2,510,100000,357,[10]
3,133,100000,93,[10]
4,241,100000,169,[10]
5,285,570,200,[10]
6,83,100000,100000,[32]
7,149,298,104,[32]
8,40,100000,100000,[46]
9,30,60,21,"[11, 12, 13, 14, 15]"
10,74,148,100000,"[16, 17, 18, 19, 20, 21, 22]"
11,45,100000,31,[60]
12,78,100000,55,[32]
13,325,650,100000,[46]
14,82,164,100000,[46]
15,33,66,23,"[23, 24]"
16,228,100000,100000,[32]
17,254,100000,100000,"[26, 35, 50, 59]"
18,141,100000,100000,[48]
19,192,100000,100000,"[28, 30, 33]"
20,66,132,100000,"[25, 27, 31]"
21,157,314,110,"[35, 72]"
22,104,100000,100000,[60]
23,539,100000,100000,"[33, 72]"
24,115,100000,100000,"[26, 29]"
25,72,144,100000,[60]
26,102,100000,100000,[60]
27,283,566,198,[32]
28,261,522,183,[46]
29,155,100000,100000,"[31, 33, 36, 37]"
30,204,100000,100000,"[34, 35]"
31,307,100000,215,[60]
32,169,100000,118,"[38, 39, 40, 41, 42, 43, 44, 45, 46]"
33,128,100000,100000,[80]
34,208,100000,146,[46]
35,236,100000,165,[46]
36,320,100000,100000,"[47, 62]"
37,482,100000,100000,[47]
38,63,126,44,"[78, 86, 92, 94]"
39,193,386,135,"[48, 59]"
40,176,352,100000,"[50, 59, 66]"
41,341,100000,100000,[59]
42,63,126,44,[50]
43,99,100000,100000,"[49, 50]"
44,202,100000,100000,"[50, 62]"
45,104,100000,100000,[49]
46,154,100000,100000,"[51, 52, 53, 54, 55, 56, 57, 58]"
47,86,172,100000,"[59, 77]"
48,39,100000,27,[60]
49,232,464,100000,[60]
50,60,100000,100000,[80]
51,553,1106,100000,"[65, 74]"
52,353,100000,247,"[62, 73]"
53,115,230,100000,"[67, 73, 79]"
54,28,100000,100000,[61]
55,430,100000,100000,"[60, 67]"
56,180,100000,126,"[79, 80]"
57,427,854,100000,"[62, 63, 78, 79]"
58,207,100000,100000,"[61, 63, 66, 67]"
59,266,100000,100000,"[64, 67]"
60,237,100000,100000,"[68, 69, 70, 71]"
61,100,100000,100000,[80]
62,303,606,212,[80]
63,523,100000,366,[80]
64,109,100000,100000,"[72, 73]"
65,171,100000,120,"[96, 97]"
66,172,344,100000,"[73, 75]"
67,192,100000,100000,[86]
68,254,508,100000,"[74, 75]"
69,240,100000,168,[81]
70,531,1062,100000,[75]
71,491,100000,344,[]
72,136,272,100000,[80]
73,477,100000,334,[78]
74,85,170,100000,[80]
75,80,160,56,"[76, 77, 78, 79]"
76,120,240,100000,[80]
77,230,460,161,[81]
78,214,428,100000,[]
79,29,58,20,"[81, 93]"
80,127,254,89,"[82, 83, 84, 85, 86, 87]"
81,442,100000,309,[88]
82,473,100000,100000,[89]
83,264,528,100000,[]
84,139,100000,97,[92]
85,49,100000,100000,"[88, 93]"
86,320,640,100000,[89]
87,64,100000,100000,[98]
88,550,100000,100000,"[90, 91, 92, 94]"
89,25,100000,100000,"[90, 91, 93]"
90,114,100000,80,[96]
91,423,100000,100000,[97]
92,299,598,209,[]
93,74,148,52,"[95, 99, 100]"
94,110,100000,100000,[99]
95,473,946,100000,[]
96,25,50,100000,"[98, 99, 100]"
97,373,746,100000,[]
98,25,100000,18,[]
99,128,100000,90,[]
100,369,100000,258,[]
