task,th,tr,tc,successor
1,68,136,100000,[22]
2,141,100000,100000,[22]
3,288,576,100000,[8]
4,55,100000,100000,"[10, 11]"
5,62,124,100000,[9]
6,193,100000,100000,[]
7,122,244,85,"[11, 12, 13]"
8,72,100000,100000,[18]
9,30,100000,100000,"[17, 19, 21, 98]"
10,233,100000,163,"[14, 15]"
11,197,100000,100000,"[16, 20]"
12,189,100000,100000,[74]
13,111,100000,100000,[]
14,249,498,100000,[22]
15,42,100000,29,[22]
16,54,100000,38,[54]
17,202,100000,100000,[24]
18,140,100000,98,"[25, 28, 29, 30, 54]"
19,211,422,100000,[26]
20,36,100000,100000,[27]
21,80,100000,100000,[23]
22,283,100000,198,"[31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42]"
23,237,474,166,[54]
24,162,100000,100000,[43]
25,50,100000,100000,[44]
26,129,100000,100000,[45]
27,333,666,233,[]
28,85,100000,100000,[]
29,175,350,100000,[47]
30,173,100000,121,[46]
31,163,100000,114,[]
32,31,100000,100000,[]
33,79,100000,55,[52]
34,141,282,99,[]
35,299,598,100000,[]
36,199,100000,100000,[]
37,128,100000,90,[50]
38,265,100000,100000,[]
39,210,420,147,"[50, 56]"
40,102,204,100000,[53]
41,157,314,100000,[51]
42,58,116,100000,[]
43,160,100000,112,[54]
44,158,316,111,[49]
45,63,126,44,[48]
46,260,100000,182,[]
47,124,248,87,[]
48,105,100000,100000,[54]
49,133,266,100000,[56]
50,70,100000,100000,"[57, 61]"
51,28,100000,100000,[]
52,32,64,22,"[55, 58, 59, 62]"
53,69,138,100000,[60]
54,45,100000,100000,"[63, 64, 65, 66, 67, 68, 69, 70, 74]"
55,40,100000,100000,[71]
56,193,386,100000,"[73, 88]"
57,45,90,100000,[72]
58,31,100000,100000,[76]
59,137,100000,96,[74]
60,100,100000,70,"[75, 87]"
61,72,144,100000,[]
62,29,58,20,[76]
63,133,266,100000,[]
64,131,262,100000,[99]
65,288,576,202,[82]
66,74,100000,100000,[]
67,173,100000,100000,[]
68,196,100000,100000,[]
69,85,170,59,[]
70,35,100000,100000,[83]
71,198,100000,100000,[77]
72,266,100000,100000,[79]
73,142,100000,100000,[78]
74,199,398,100000,[81]
75,81,162,100000,[80]
76,164,100000,115,[]
77,130,100000,100000,[84]
78,254,100000,178,[85]
79,130,260,100000,[87]
80,63,100000,100000,[86]
81,88,100000,100000,[88]
82,207,100000,145,[]
83,160,100000,112,[89]
84,72,100000,50,[91]
85,262,524,183,[90]
86,62,100000,100000,[92]
87,229,100000,160,[94]
88,50,100000,35,[]
89,167,334,100000,"[93, 95]"
90,106,100000,74,[96]
91,190,100000,133,[97]
92,72,144,50,[98]
93,135,270,94,[]
94,194,100000,100000,[100]
95,236,472,165,"[99, 100]"
96,212,424,100000,[]
97,95,190,100000,[]
98,177,100000,124,[]
99,58,100000,100000,[]
100,117,234,82,[]
