task,th,tr,tc,successor
1,605,1210,100000,[8]
2,608,100000,426,"[7, 9, 10, 11, 12]"
3,336,100000,100000,"[9, 10, 11]"
4,324,100000,100000,"[98, 99]"
5,479,100000,100000,"[9, 10, 11, 12]"
6,586,100000,100000,"[9, 10]"
7,349,100000,100000,[14]
8,401,802,100000,[16]
9,695,100000,100000,"[13, 31, 37, 39]"
10,685,100000,100000,"[15, 19, 25]"
11,394,100000,100000,"[17, 18, 19]"
12,559,1118,100000,[18]
13,612,100000,428,[21]
14,710,100000,497,[20]
15,808,100000,100000,[22]
16,640,1280,448,[23]
17,431,100000,100000,"[24, 25]"
18,433,866,100000,"[25, 26]"
19,382,764,267,"[24, 26, 30, 33]"
20,434,100000,304,[27]
21,628,100000,440,[28]
22,544,1088,381,[29]
23,489,978,100000,[30]
24,439,878,100000,"[31, 32]"
25,516,100000,100000,"[33, 51]"
26,508,1016,100000,"[54, 57]"
27,461,100000,323,[37]
28,479,100000,335,[35]
29,621,100000,435,[36]
30,481,100000,100000,[34]
31,344,688,241,[38]
32,380,100000,266,"[38, 39]"
33,305,610,214,"[37, 48]"
34,617,1234,100000,[40]
35,473,100000,100000,[41]
36,478,956,335,[42]
37,430,100000,100000,[49]
38,649,100000,100000,"[43, 45]"
39,670,1340,100000,"[44, 45]"
40,627,1254,100000,[48]
41,436,872,305,[48]
42,583,1166,100000,[48]
43,612,100000,100000,[46]
44,457,914,100000,[47]
45,632,100000,442,"[48, 49, 50, 51]"
46,534,100000,100000,[52]
47,650,1300,455,[53]
48,465,930,326,"[53, 54, 55]"
49,529,100000,100000,"[54, 57]"
50,511,1022,100000,[53]
51,555,100000,100000,[77]
52,268,536,100000,[56]
53,319,100000,100000,"[57, 66]"
54,358,100000,100000,"[58, 99]"
55,469,938,100000,[61]
56,410,100000,287,[60]
57,393,786,100000,"[59, 68, 86]"
58,467,100000,100000,"[61, 62, 63]"
59,534,100000,100000,[64]
60,564,100000,395,[66]
61,380,760,266,"[65, 66]"
62,378,756,265,"[68, 89]"
63,396,792,100000,[67]
64,753,100000,527,[69]
65,602,1204,421,[70]
66,700,100000,100000,"[71, 73, 74]"
67,572,1144,100000,"[73, 75, 86]"
68,529,100000,100000,"[72, 76, 77]"
69,464,928,100000,[79]
70,557,100000,390,[78]
71,526,100000,100000,[81]
72,216,100000,100000,[80]
73,709,100000,496,[98]
74,459,918,100000,[82]
75,566,1132,100000,[]
76,324,100000,100000,[87]
77,507,100000,100000,[]
78,453,100000,317,[83]
79,560,1120,392,[85]
80,621,1242,435,[84]
81,316,100000,100000,[87]
82,556,100000,100000,"[86, 88, 89]"
83,566,1132,100000,[90]
84,576,100000,403,[93]
85,655,100000,100000,[92]
86,473,100000,100000,"[91, 94, 95]"
87,726,1452,508,[95]
88,869,100000,608,[93]
89,579,100000,405,[96]
90,440,880,308,[98]
91,537,100000,376,[97]
92,617,1234,100000,[99]
93,406,100000,284,[]
94,629,100000,100000,[]
95,584,100000,100000,[100]
96,511,100000,358,[]
97,429,100000,100000,[]
98,589,100000,412,[]
99,502,1004,100000,[]
100,458,100000,321,[]
