task,th,tr,tc,successor
1,411,822,100000,"[6, 8, 10]"
2,605,100000,424,"[13, 14]"
3,754,100000,528,"[6, 7, 8, 9, 10]"
4,470,100000,100000,"[6, 7, 8, 9, 10]"
5,223,446,100000,"[6, 7, 8, 9, 10]"
6,685,100000,479,"[11, 12, 13, 14]"
7,503,1006,100000,"[11, 12, 13, 14]"
8,547,100000,100000,"[11, 12, 13, 14]"
9,597,100000,100000,"[11, 12, 13, 14]"
10,547,100000,100000,"[11, 12, 13, 14]"
11,536,100000,100000,"[15, 16]"
12,350,100000,100000,"[15, 16]"
13,501,1002,100000,"[15, 16]"
14,506,1012,100000,"[15, 16]"
15,737,1474,100000,"[17, 18, 19, 20, 21]"
16,374,100000,100000,"[17, 18, 19, 20, 21]"
17,691,100000,484,"[22, 23, 24, 25]"
18,457,100000,320,"[22, 23, 24, 25]"
19,244,488,100000,"[22, 23, 24, 25]"
20,464,100000,325,"[22, 23, 24, 25]"
21,473,946,100000,"[22, 23, 24, 25]"
22,511,100000,100000,"[26, 27]"
23,484,100000,100000,"[26, 27]"
24,545,100000,100000,[26]
25,597,1194,100000,"[26, 27]"
26,494,100000,100000,"[28, 29, 30, 31]"
27,507,1014,100000,"[28, 29, 30, 31]"
28,443,886,100000,"[32, 33, 34]"
29,555,1110,100000,"[32, 33, 34]"
30,425,850,298,"[32, 33, 34]"
31,642,100000,449,"[32, 33, 34]"
32,433,100000,100000,"[35, 36]"
33,385,100000,270,"[35, 36]"
34,568,1136,100000,"[35, 36]"
35,619,100000,100000,"[37, 38]"
36,514,100000,360,"[37, 38, 39]"
37,517,100000,100000,[41]
38,326,652,100000,"[40, 41, 42, 43]"
39,394,788,100000,[40]
40,593,100000,100000,"[44, 45, 46, 47, 48]"
41,513,100000,100000,"[44, 46, 47]"
42,405,100000,284,"[44, 45, 46, 48]"
43,514,1028,100000,"[44, 45, 46, 47, 48]"
44,528,1056,100000,[49]
45,561,100000,100000,[49]
46,705,1410,100000,[49]
47,405,100000,284,[49]
48,610,100000,427,"[73, 74, 75]"
49,399,100000,279,"[50, 51, 52, 53]"
50,657,1314,460,[54]
51,318,100000,223,"[54, 57]"
52,576,1152,403,"[54, 55]"
53,434,868,100000,"[55, 56, 57]"
54,465,100000,100000,"[58, 59, 60]"
55,458,916,321,[72]
56,464,100000,100000,"[70, 73, 86]"
57,705,1410,493,"[58, 59, 60, 61]"
58,432,864,302,"[62, 63]"
59,532,1064,100000,"[64, 70]"
60,488,976,100000,"[62, 63]"
61,516,100000,361,"[86, 91]"
62,407,814,100000,"[65, 66, 67]"
63,605,100000,424,"[65, 86]"
64,413,100000,100000,"[65, 66, 74, 86]"
65,339,100000,100000,[73]
66,439,100000,307,[91]
67,411,822,100000,"[68, 69, 70]"
68,633,1266,100000,"[75, 82]"
69,486,100000,100000,"[72, 73, 74, 84]"
70,470,100000,329,"[71, 85]"
71,508,1016,356,"[79, 87, 89]"
72,482,100000,100000,[92]
73,415,100000,290,"[76, 78, 87]"
74,338,676,237,[]
75,424,100000,100000,"[76, 77]"
76,412,100000,288,"[85, 89, 90]"
77,319,100000,100000,"[79, 80, 85]"
78,636,1272,100000,"[81, 82]"
79,506,100000,354,[84]
80,448,896,314,"[86, 87, 91]"
81,502,100000,351,"[85, 89]"
82,530,1060,100000,[83]
83,463,926,324,"[88, 91]"
84,578,100000,100000,"[88, 90]"
85,473,100000,331,"[88, 91]"
86,351,100000,246,"[89, 92]"
87,518,100000,363,[]
88,323,100000,226,[92]
89,488,100000,100000,[]
90,567,100000,397,"[99, 100]"
91,530,100000,100000,[92]
92,386,100000,270,"[93, 94, 95]"
93,442,100000,100000,"[96, 97]"
94,364,100000,255,[]
95,443,886,310,[]
96,524,1048,100000,"[98, 99]"
97,539,1078,100000,"[98, 100]"
98,583,100000,100000,[]
99,534,100000,100000,[]
100,608,1216,100000,[]
