task,th,tr,tc,successor
1,114,228,100000,[10]
2,78,100000,55,[11]
3,97,100000,68,[12]
4,35,70,24,"[13, 14]"
5,42,100000,100000,"[15, 16]"
6,228,100000,160,[17]
7,170,100000,100000,"[31, 36]"
8,62,100000,43,"[15, 18]"
9,84,168,59,[69]
10,291,582,204,[20]
11,68,136,100000,[23]
12,111,100000,100000,[24]
13,173,100000,100000,[21]
14,259,100000,100000,[22]
15,148,100000,100000,"[19, 27, 67]"
16,45,100000,31,"[25, 26, 86]"
17,69,100000,48,[53]
18,40,100000,100000,[53]
19,37,74,26,[28]
20,108,216,100000,[29]
21,26,100000,100000,[30]
22,137,274,100000,[32]
23,104,100000,100000,"[35, 36]"
24,171,100000,100000,"[33, 34]"
25,46,100000,100000,[]
26,49,100000,100000,"[31, 73]"
27,143,100000,100000,"[31, 34, 62]"
28,149,100000,100000,[37]
29,189,100000,100000,[40]
30,22,100000,15,[41]
31,35,70,100000,"[38, 39]"
32,242,100000,100000,"[43, 44, 83]"
33,67,134,47,"[42, 46, 85, 94, 98]"
34,27,54,100000,[]
35,161,100000,100000,[]
36,99,198,100000,[45]
37,179,100000,100000,[48]
38,96,192,100000,[49]
39,159,318,111,[50]
40,158,100000,111,[51]
41,98,196,100000,[52]
42,414,828,100000,[47]
43,172,344,120,[]
44,173,100000,121,[82]
45,206,100000,144,"[53, 54]"
46,161,322,113,[]
47,193,100000,135,[55]
48,130,260,100000,[56]
49,178,100000,125,[60]
50,76,152,100000,[61]
51,237,474,100000,[57]
52,96,100000,100000,[58]
53,112,100000,100000,"[59, 63]"
54,348,100000,100000,[62]
55,72,100000,50,[64]
56,33,66,100000,[65]
57,63,126,100000,[67]
58,244,100000,171,[67]
59,194,100000,100000,[66]
60,209,100000,146,[68]
61,285,100000,200,[]
62,47,94,33,"[69, 71]"
63,112,224,78,[70]
64,319,100000,223,[72]
65,24,100000,17,[73]
66,33,100000,100000,[73]
67,125,100000,100000,[76]
68,149,100000,104,[]
69,33,100000,23,[]
70,202,100000,100000,"[74, 76, 77]"
71,133,100000,100000,[75]
72,51,102,100000,[78]
73,57,100000,100000,"[80, 82, 87, 88]"
74,23,100000,100000,[79]
75,104,208,100000,"[81, 84, 85]"
76,54,108,38,"[84, 86]"
77,306,612,214,"[81, 83]"
78,178,356,125,[89]
79,101,100000,71,[90]
80,63,126,100000,[91]
81,73,100000,100000,[94]
82,188,100000,100000,[95]
83,129,100000,90,[92]
84,256,512,100000,[]
85,100,100000,100000,[]
86,53,106,37,[]
87,216,432,100000,[96]
88,58,100000,100000,[93]
89,84,100000,59,[97]
90,196,100000,100000,[98]
91,132,100000,100000,[98]
92,104,208,100000,[]
93,224,100000,100000,[]
94,248,496,100000,[]
95,108,100000,76,"[99, 100]"
96,77,154,100000,[]
97,78,156,55,[]
98,44,88,31,[]
99,118,236,100000,[]
100,65,100000,100000,[]
