task,th,tr,tc,successor
1,266,532,100000,[64]
2,20,40,14,"[8, 11, 12, 13, 15]"
3,226,100000,100000,[9]
4,184,368,129,[10]
5,162,100000,100000,[7]
6,68,100000,100000,"[14, 16, 17]"
7,499,998,349,[64]
8,492,100000,100000,[48]
9,50,100,100000,[48]
10,432,100000,100000,[48]
11,330,100000,231,[18]
12,238,100000,167,[19]
13,68,100000,100000,[20]
14,212,100000,100000,"[21, 22, 26]"
15,221,442,155,[]
16,209,100000,100000,[]
17,242,484,100000,"[23, 24, 25]"
18,525,1050,368,[29]
19,26,100000,18,[27]
20,53,106,100000,[27]
21,192,100000,100000,[28]
22,234,100000,164,[30]
23,96,100000,100000,"[31, 32]"
24,154,100000,100000,[34]
25,529,100000,370,[]
26,551,1102,100000,"[33, 35]"
27,291,582,204,[48]
28,86,172,60,[39]
29,117,234,100000,[]
30,170,100000,100000,[]
31,338,100000,100000,"[37, 38, 41, 43]"
32,616,100000,100000,[44]
33,409,818,286,[42]
34,87,100000,61,[36]
35,69,138,100000,[40]
36,149,100000,104,[64]
37,513,100000,359,[64]
38,520,1040,100000,[48]
39,293,100000,100000,[49]
40,51,100000,100000,[45]
41,322,100000,100000,"[47, 54]"
42,140,100000,98,[]
43,241,100000,169,"[46, 50, 52, 53]"
44,121,100000,100000,[51]
45,407,100000,100000,[64]
46,56,100000,100000,[64]
47,64,100000,100000,[64]
48,82,100000,57,"[56, 57, 58, 59, 60, 62]"
49,216,432,151,[61]
50,127,254,100000,[]
51,151,302,100000,[63]
52,34,68,24,[]
53,65,130,46,[]
54,79,100000,55,[55]
55,335,670,100000,[64]
56,61,100000,43,[66]
57,54,108,100000,"[72, 73]"
58,105,210,100000,[69]
59,190,100000,100000,[71]
60,156,100000,100000,[70]
61,356,712,100000,[65]
62,535,100000,100000,[67]
63,236,472,100000,[68]
64,106,100000,74,"[74, 75, 76, 77]"
65,175,350,100000,[82]
66,435,100000,304,[80]
67,500,1000,350,[81]
68,456,100000,100000,[78]
69,206,412,100000,[79]
70,300,600,210,[]
71,511,100000,100000,[]
72,298,100000,209,[]
73,120,100000,84,[]
74,500,100000,100000,[]
75,113,100000,100000,[]
76,61,100000,43,[]
77,38,100000,27,"[87, 88, 89]"
78,257,100000,180,[83]
79,458,100000,100000,[84]
80,341,100000,100000,[85]
81,112,224,100000,[86]
82,25,100000,18,[]
83,37,100000,26,[90]
84,175,100000,100000,[91]
85,148,100000,100000,[92]
86,86,172,100000,"[93, 94, 95]"
87,27,54,100000,[96]
88,80,160,100000,[97]
89,389,778,272,[]
90,497,100000,348,[]
91,254,100000,100000,[]
92,59,100000,41,[]
93,107,214,75,[]
94,138,276,100000,[98]
95,526,1052,100000,[]
96,195,100000,136,"[99, 100]"
97,270,540,100000,[]
98,209,100000,100000,[]
99,21,100000,100000,[]
100,477,954,100000,[]
