task,th,tr,tc,successor
1,241,100000,169,"[12, 37]"
2,109,218,100000,"[7, 10, 28, 34, 36]"
3,70,100000,100000,"[7, 11]"
4,41,82,100000,"[35, 45]"
5,168,100000,100000,"[14, 16, 17]"
6,67,134,100000,"[7, 8, 9, 10, 25, 30]"
7,119,100000,83,"[13, 16, 17, 29]"
8,83,100000,58,[33]
9,224,448,100000,"[28, 39]"
10,55,100000,38,"[15, 26]"
11,124,100000,100000,[14]
12,195,100000,100000,[78]
13,269,100000,188,"[18, 31]"
14,131,100000,92,"[18, 19, 20, 21, 22]"
15,78,156,100000,[]
16,33,100000,100000,"[19, 43]"
17,102,100000,71,"[18, 23, 39]"
18,306,612,214,[43]
19,119,238,83,"[24, 27]"
20,198,100000,139,"[31, 36]"
21,92,184,100000,"[26, 34, 41]"
22,259,100000,100000,"[23, 25, 28, 29, 30]"
23,23,100000,100000,[44]
24,35,100000,24,"[42, 70, 78]"
25,156,312,109,"[33, 36]"
26,199,100000,100000,"[32, 35, 45]"
27,313,626,100000,[31]
28,63,100000,100000,"[41, 55]"
29,203,100000,100000,[31]
30,125,250,100000,[34]
31,265,100000,186,[37]
32,108,100000,100000,"[46, 71]"
33,48,100000,100000,[37]
34,118,100000,83,"[38, 54, 55, 67]"
35,184,368,100000,"[39, 50]"
36,56,112,100000,[39]
37,183,100000,128,"[41, 46]"
38,223,446,100000,"[40, 42, 45, 56]"
39,220,100000,100000,"[43, 44, 46]"
40,63,100000,44,[50]
41,113,226,100000,"[47, 50, 51]"
42,114,228,80,"[71, 93, 99]"
43,65,100000,100000,"[47, 48, 51]"
44,208,100000,100000,"[49, 71]"
45,135,270,100000,"[61, 62]"
46,227,100000,159,[49]
47,169,100000,118,"[62, 69]"
48,258,516,100000,"[68, 76]"
49,200,400,100000,"[53, 55, 56]"
50,195,100000,136,"[63, 72]"
51,118,100000,83,"[52, 54, 57]"
52,79,100000,100000,"[61, 83]"
53,131,262,92,"[59, 60, 97]"
54,171,100000,120,"[82, 87]"
55,174,100000,100000,"[58, 62]"
56,157,314,100000,[]
57,100,100000,70,"[58, 89]"
58,99,100000,100000,[]
59,123,246,100000,"[67, 82, 83]"
60,126,100000,88,[]
61,86,100000,100000,"[63, 66]"
62,243,486,100000,"[64, 65, 68]"
63,138,276,100000,"[71, 87]"
64,69,100000,100000,"[70, 73]"
65,142,284,99,[]
66,67,100000,100000,"[69, 100]"
67,66,132,46,"[68, 72]"
68,270,100000,100000,[81]
69,140,100000,100000,"[82, 85]"
70,62,100000,100000,"[79, 93]"
71,55,100000,38,"[74, 80]"
72,22,44,15,"[76, 78]"
73,197,100000,138,"[75, 77]"
74,270,540,189,[]
75,25,50,18,[83]
76,91,182,100000,[87]
77,241,482,169,"[91, 93]"
78,225,100000,158,[]
79,145,100000,102,"[84, 86, 87, 88]"
80,214,428,100000,"[88, 100]"
81,186,372,100000,[85]
82,106,100000,100000,[]
83,83,100000,58,"[92, 95]"
84,26,100000,100000,[91]
85,151,302,100000,"[90, 93, 94]"
86,164,328,100000,[]
87,148,296,100000,"[90, 94, 95, 100]"
88,113,100000,100000,"[89, 90]"
89,66,132,100000,"[97, 98]"
90,151,100000,100000,[96]
91,224,100000,100000,[]
92,215,100000,150,[100]
93,166,332,100000,[]
94,264,100000,100000,[99]
95,71,142,100000,[99]
96,88,100000,62,[]
97,87,100000,61,[]
98,83,100000,58,[]
99,51,102,100000,[]
100,46,100000,100000,[]
