task,th,tr,tc,successor
1,176,100000,123,"[9, 16, 18, 24]"
2,31,62,100000,"[15, 17]"
3,496,100000,100000,[16]
4,90,180,100000,[14]
5,276,100000,100000,"[10, 77]"
6,383,766,268,"[12, 13, 41]"
7,437,100000,306,[]
8,406,100000,284,[11]
9,226,100000,100000,[]
10,492,100000,100000,[]
11,285,570,100000,[58]
12,177,100000,100000,"[22, 84]"
13,198,100000,100000,[]
14,23,100000,100000,[20]
15,42,100000,29,"[19, 21, 35]"
16,231,100000,100000,"[23, 25]"
17,321,100000,100000,"[24, 61]"
18,199,398,139,[76]
19,64,100000,45,"[30, 33]"
20,185,370,100000,"[27, 31, 32]"
21,179,358,100000,[]
22,286,100000,200,[28]
23,65,100000,46,"[26, 34, 76]"
24,447,894,100000,"[29, 58, 71]"
25,603,1206,100000,[35]
26,171,100000,100000,[42]
27,48,100000,100000,"[82, 98]"
28,447,894,100000,"[58, 93]"
29,175,100000,122,[41]
30,161,100000,100000,[39]
31,331,100000,232,[74]
32,618,1236,433,[38]
33,71,100000,100000,[40]
34,75,150,52,[]
35,216,100000,151,"[36, 37, 43]"
36,221,100000,100000,"[45, 49]"
37,32,100000,22,[]
38,153,100000,100000,[]
39,317,100000,100000,[48]
40,247,100000,173,[44]
41,135,270,100000,[69]
42,88,176,100000,[]
43,226,452,100000,"[46, 47]"
44,298,100000,209,"[59, 76]"
45,412,824,288,[58]
46,24,48,17,"[50, 56]"
47,501,1002,100000,"[54, 57, 59]"
48,184,100000,100000,"[52, 55]"
49,128,256,100000,"[51, 53, 55]"
50,523,1046,366,[]
51,44,100000,100000,[66]
52,287,100000,201,"[62, 77]"
53,591,1182,414,"[60, 86]"
54,408,100000,100000,"[67, 94]"
55,336,100000,100000,[63]
56,189,378,100000,"[64, 65]"
57,127,100000,89,[84]
58,527,1054,100000,[92]
59,47,94,33,"[61, 91]"
60,32,100000,100000,"[70, 73, 74]"
61,488,100000,342,[]
62,468,936,328,"[68, 71]"
63,263,100000,100000,[]
64,210,100000,100000,[]
65,48,96,34,"[68, 69, 72, 84]"
66,134,268,94,[67]
67,204,100000,143,"[76, 77]"
68,128,100000,90,[78]
69,518,100000,100000,"[75, 81, 83]"
70,439,100000,100000,[95]
71,564,100000,100000,"[76, 79, 80]"
72,238,476,167,[82]
73,210,420,100000,[89]
74,51,102,36,[]
75,317,100000,100000,[85]
76,491,982,100000,[84]
77,143,100000,100000,[]
78,44,88,31,[86]
79,423,846,100000,"[89, 91, 92]"
80,227,100000,159,[87]
81,562,100000,100000,[90]
82,164,100000,115,[88]
83,249,498,100000,[]
84,152,100000,100000,[]
85,169,100000,118,[99]
86,498,996,100000,[100]
87,180,360,100000,[96]
88,108,100000,100000,[]
89,163,100000,100000,[]
90,177,100000,124,"[93, 95, 98]"
91,293,100000,100000,[]
92,170,100000,119,"[94, 97]"
93,282,100000,197,[]
94,66,132,100000,[]
95,193,100000,100000,[]
96,436,872,100000,[]
97,24,100000,100000,[]
98,143,286,100,[]
99,450,900,100000,[]
100,306,100000,100000,[]
