task,th,tr,tc,successor
1,307,614,100000,[8]
2,244,488,100000,[7]
3,316,100000,221,[6]
4,58,116,100000,"[5, 19]"
5,198,100000,139,"[13, 18]"
6,103,206,100000,"[9, 10, 11]"
7,143,286,100000,"[12, 16]"
8,232,100000,162,"[10, 14, 32]"
9,92,184,100000,"[17, 24, 30]"
10,99,100000,100000,"[21, 26]"
11,253,506,100000,"[15, 20, 22, 29]"
12,182,364,127,"[15, 18, 39]"
13,378,756,100000,"[16, 35, 36, 37]"
14,189,378,100000,"[15, 19, 23]"
15,145,100000,100000,"[24, 26, 30]"
16,432,864,100000,[48]
17,32,64,100000,"[25, 28, 31]"
18,195,100000,100000,"[25, 74]"
19,312,100000,100000,"[24, 26, 29]"
20,403,100000,100000,[49]
21,254,100000,178,"[27, 29, 43]"
22,180,100000,126,"[27, 74, 83]"
23,70,100000,49,"[59, 75, 76]"
24,528,100000,370,"[62, 65]"
25,46,100000,100000,[50]
26,224,100000,100000,[33]
27,89,178,62,[82]
28,265,100000,100000,[32]
29,91,100000,100000,[42]
30,68,100000,100000,[36]
31,74,148,100000,[32]
32,71,142,100000,"[36, 37, 38, 39]"
33,221,100000,100000,"[34, 35, 40]"
34,254,100000,178,[41]
35,411,822,288,"[41, 42, 44]"
36,163,100000,100000,"[41, 42, 43, 44]"
37,295,590,100000,"[47, 51, 53]"
38,401,100000,281,"[80, 81, 86]"
39,181,362,127,[44]
40,43,100000,30,[41]
41,518,1036,100000,"[49, 60]"
42,23,46,16,[45]
43,208,100000,146,"[47, 48]"
44,188,100000,100000,"[46, 57, 70, 77, 79]"
45,286,100000,100000,"[50, 51, 80]"
46,240,100000,168,"[50, 61, 80]"
47,256,100000,179,"[54, 55, 56, 64, 72]"
48,505,100000,354,"[50, 51, 52, 55]"
49,258,100000,100000,"[52, 53, 71]"
50,168,336,100000,[59]
51,50,100000,100000,"[56, 57]"
52,76,100000,100000,"[58, 59, 69]"
53,462,100000,323,"[61, 74]"
54,102,100000,100000,"[57, 68]"
55,497,994,100000,"[60, 68]"
56,155,100000,100000,[66]
57,539,100000,377,[65]
58,63,126,100000,"[62, 63, 76]"
59,348,696,100000,"[62, 82, 83]"
60,475,100000,332,"[63, 98]"
61,238,100000,100000,"[64, 91]"
62,83,100000,100000,[72]
63,334,100000,234,"[70, 73]"
64,170,340,100000,"[68, 88, 90]"
65,327,100000,100000,[71]
66,349,100000,244,"[67, 69]"
67,57,100000,40,"[74, 76, 77, 81]"
68,362,100000,100000,[75]
69,196,100000,100000,"[78, 79]"
70,135,270,94,"[74, 80]"
71,114,228,100000,"[76, 89, 98]"
72,120,100000,84,[94]
73,237,474,100000,"[82, 87, 88]"
74,127,254,89,[99]
75,510,100000,100000,"[94, 99]"
76,382,764,267,"[90, 91, 92, 93]"
77,138,276,97,"[83, 85]"
78,189,378,100000,[96]
79,103,100000,72,"[84, 86, 91, 98]"
80,233,466,100000,"[83, 87]"
81,423,100000,296,[]
82,423,846,100000,[96]
83,164,100000,100000,[91]
84,116,100000,100000,"[93, 100]"
85,61,100000,43,"[88, 89, 91, 92, 94]"
86,278,556,195,"[90, 96]"
87,58,100000,41,[93]
88,272,100000,190,[]
89,134,268,100000,[96]
90,229,100000,100000,"[97, 100]"
91,65,100000,46,"[96, 99, 100]"
92,506,100000,354,[95]
93,388,100000,100000,[97]
94,20,40,100000,[98]
95,256,100000,100000,[]
96,207,100000,100000,[]
97,91,182,100000,[]
98,96,192,100000,[]
99,239,100000,167,[]
100,106,212,74,[]
