task,th,tr,tc,successor
1,198,100000,100000,"[6, 7, 8, 10, 11]"
2,64,100000,100000,[9]
3,52,104,100000,[7]
4,501,100000,100000,"[7, 8, 10, 11]"
5,54,100000,100000,"[7, 8]"
6,246,492,172,[12]
7,49,98,100000,"[13, 15, 29]"
8,72,144,100000,"[14, 15, 16]"
9,484,100000,339,"[38, 39, 40, 46]"
10,86,100000,60,"[15, 16]"
11,94,188,100000,[15]
12,535,100000,374,[17]
13,125,250,88,[20]
14,115,100000,80,[21]
15,471,100000,330,"[18, 28, 32, 35, 36]"
16,181,100000,100000,"[19, 22]"
17,301,602,100000,[23]
18,229,100000,100000,[24]
19,304,100000,100000,[25]
20,75,150,100000,[26]
21,62,124,43,[26]
22,38,76,100000,"[26, 27, 28, 29]"
23,226,100000,100000,[30]
24,68,100000,100000,[31]
25,283,566,100000,[32]
26,604,100000,100000,"[31, 32, 33, 34, 35, 36]"
27,77,100000,54,"[31, 32, 33, 34, 35, 36]"
28,83,100000,58,"[31, 34]"
29,217,100000,100000,"[31, 33, 35, 36]"
30,422,100000,100000,[37]
31,457,100000,100000,"[38, 39]"
32,149,100000,104,"[38, 39, 46]"
33,109,100000,100000,"[38, 39, 40, 46]"
34,154,308,108,"[38, 40, 46]"
35,215,100000,100000,"[38, 39, 40, 46]"
36,197,100000,100000,"[38, 39, 40, 46]"
37,168,336,118,[41]
38,133,266,93,"[42, 43]"
39,177,354,100000,"[43, 48]"
40,408,100000,286,[42]
41,50,100000,35,[46]
42,40,80,100000,"[44, 45, 48, 49]"
43,87,100000,100000,"[45, 47, 49]"
44,25,50,100000,[54]
45,144,288,100000,"[50, 52, 53, 55, 56, 74, 90]"
46,179,100000,100000,"[66, 73]"
47,161,322,113,"[51, 55, 99]"
48,272,544,100000,[74]
49,361,722,100000,"[55, 57]"
50,126,100000,100000,[60]
51,24,48,100000,[62]
52,289,100000,202,[63]
53,154,100000,100000,[64]
54,508,1016,356,[58]
55,75,150,100000,"[59, 61, 84]"
56,73,100000,100000,"[65, 99]"
57,507,1014,355,"[66, 73]"
58,502,1004,351,[67]
59,119,100000,100000,[69]
60,171,100000,120,[68]
61,203,406,142,[70]
62,234,468,164,[73]
63,364,100000,100000,[71]
64,229,458,100000,[73]
65,180,360,126,[72]
66,37,100000,100000,"[74, 75, 76, 80, 89, 92]"
67,251,100000,176,[79]
68,471,942,330,[77]
69,190,100000,133,[80]
70,75,100000,100000,[78]
71,155,100000,108,[81]
72,324,100000,100000,[82]
73,503,1006,100000,[81]
74,37,100000,100000,[100]
75,106,212,74,[84]
76,162,100000,100000,[83]
77,68,100000,48,[86]
78,209,100000,100000,[86]
79,276,100000,100000,[85]
80,286,572,200,[]
81,490,100000,343,[]
82,519,100000,363,[86]
83,124,248,100000,"[87, 99]"
84,562,100000,100000,[]
85,38,100000,27,[88]
86,52,104,100000,"[89, 91, 92]"
87,20,100000,100000,"[90, 91]"
88,201,402,100000,[94]
89,359,100000,100000,[93]
90,113,226,100000,[97]
91,490,100000,343,[]
92,525,100000,368,"[95, 96]"
93,186,100000,130,[98]
94,68,100000,100000,[99]
95,205,410,100000,[100]
96,59,100000,100000,[]
97,142,284,99,[]
98,110,100000,77,[]
99,166,100000,100000,[]
100,543,100000,100000,[]
