task,th,tr,tc,successor
1,425,100000,100000,[]
2,601,1202,100000,"[17, 19, 64]"
3,353,100000,247,[18]
4,372,100000,260,"[15, 21]"
5,297,100000,100000,"[12, 53, 60]"
6,613,100000,100000,[]
7,526,100000,368,"[14, 27, 58]"
8,479,100000,335,[46]
9,480,100000,100000,"[74, 79]"
10,580,100000,406,"[16, 60]"
11,623,100000,100000,"[13, 14, 69, 73]"
12,509,100000,100000,"[22, 25]"
13,316,100000,100000,"[20, 23, 26, 65, 84]"
14,378,756,265,[78]
15,553,100000,100000,"[26, 27, 28]"
16,704,1408,100000,"[61, 63]"
17,541,1082,379,[24]
18,585,100000,100000,[]
19,413,100000,100000,"[21, 57]"
20,583,100000,408,"[72, 78, 81]"
21,337,100000,100000,"[31, 56, 100]"
22,704,100000,493,[33]
23,664,100000,465,"[29, 34, 92]"
24,495,100000,346,[92]
25,294,100000,100000,[36]
26,504,100000,353,[38]
27,523,100000,366,[37]
28,340,680,100000,"[30, 32, 35]"
29,454,908,100000,"[39, 52]"
30,585,100000,100000,[43]
31,392,784,100000,[]
32,460,920,100000,[]
33,561,100000,100000,"[44, 74]"
34,530,100000,371,"[41, 44, 46, 56]"
35,495,100000,100000,[]
36,681,1362,100000,"[40, 45]"
37,440,880,100000,"[42, 90]"
38,414,828,100000,[39]
39,734,100000,100000,"[51, 58]"
40,559,100000,391,"[48, 56, 90]"
41,320,640,100000,[53]
42,500,1000,100000,"[49, 50, 83]"
43,724,1448,100000,"[47, 52]"
44,505,1010,354,[]
45,704,100000,493,"[54, 55]"
46,454,908,318,[96]
47,584,100000,409,[63]
48,525,1050,368,[]
49,694,100000,486,"[57, 60]"
50,402,100000,100000,"[59, 62]"
51,537,100000,376,[83]
52,445,890,100000,"[67, 94]"
53,477,100000,100000,"[74, 75]"
54,648,1296,100000,[]
55,541,100000,100000,"[61, 64]"
56,392,100000,100000,[58]
57,394,788,276,[69]
58,559,1118,391,[]
59,472,944,330,[65]
60,683,1366,100000,[66]
61,536,100000,375,[70]
62,548,100000,100000,[]
63,690,1380,483,"[68, 84]"
64,693,1386,100000,[67]
65,482,100000,100000,[100]
66,728,100000,100000,"[71, 73]"
67,447,894,100000,[]
68,576,100000,100000,"[72, 74, 75]"
69,876,100000,100000,"[76, 80]"
70,441,100000,100000,[]
71,394,100000,276,"[78, 81, 84, 96]"
72,188,100000,100000,"[80, 87]"
73,320,100000,100000,[]
74,702,100000,100000,"[81, 83, 85, 89]"
75,359,100000,251,"[76, 77, 79, 82, 86]"
76,417,834,100000,[]
77,670,100000,469,"[90, 91]"
78,737,100000,516,[92]
79,656,1312,459,[]
80,491,982,344,[]
81,564,100000,395,[]
82,422,100000,295,[]
83,362,724,253,[93]
84,539,100000,100000,[]
85,477,100000,100000,[]
86,639,100000,100000,"[88, 89]"
87,834,1668,100000,[]
88,525,1050,100000,"[95, 96]"
89,467,934,100000,"[94, 97, 99, 100]"
90,711,1422,100000,[]
91,616,1232,100000,[]
92,713,1426,100000,[]
93,619,100000,433,[98]
94,422,844,100000,[]
95,677,1354,474,[]
96,518,100000,363,[]
97,516,1032,100000,[]
98,375,750,100000,[]
99,715,100000,100000,[]
100,572,100000,400,[]
