task,th,tr,tc,successor
1,43,86,30,[20]
2,56,100000,39,[24]
3,255,100000,100000,[37]
4,139,278,100000,[12]
5,170,100000,100000,[]
6,29,100000,100000,"[10, 14]"
7,206,100000,100000,[83]
8,171,342,100000,[11]
9,217,100000,100000,"[13, 49]"
10,172,100000,100000,"[16, 23]"
11,23,100000,100000,[22]
12,182,364,100000,"[15, 19]"
13,151,100000,100000,"[17, 18, 21, 24, 46]"
14,76,100000,100000,"[20, 22]"
15,107,100000,100000,"[26, 97]"
16,116,232,100000,"[31, 33, 38]"
17,162,324,113,"[26, 27, 95]"
18,73,146,100000,[30]
19,137,100000,100000,[28]
20,205,410,144,[29]
21,207,100000,145,[59]
22,351,100000,100000,"[25, 29, 32, 50]"
23,230,460,161,[]
24,135,100000,94,[]
25,24,100000,17,"[34, 41, 79, 99]"
26,37,74,26,[96]
27,143,100000,100000,[]
28,251,100000,100000,"[39, 42]"
29,189,378,132,[38]
30,226,100000,158,[37]
31,160,100000,112,[36]
32,73,146,51,"[40, 42]"
33,171,342,120,"[35, 51]"
34,247,494,173,"[48, 51]"
35,106,100000,74,[]
36,228,100000,100000,"[46, 50, 52]"
37,51,102,100000,[47]
38,106,100000,100000,"[44, 49]"
39,127,254,100000,[45]
40,56,112,39,[94]
41,186,100000,100000,[43]
42,192,384,100000,[]
43,97,194,68,[60]
44,276,100000,193,[]
45,170,100000,100000,[82]
46,161,100000,113,"[53, 54, 77]"
47,149,100000,104,[]
48,32,100000,22,[]
49,191,382,134,"[55, 57]"
50,228,100000,160,[58]
51,205,100000,100000,[56]
52,97,100000,100000,"[59, 70]"
53,33,66,100000,"[64, 70]"
54,38,100000,27,"[65, 68]"
55,97,194,100000,[]
56,80,100000,56,"[67, 73]"
57,80,160,100000,"[61, 66]"
58,45,90,31,[86]
59,31,100000,22,"[71, 72]"
60,50,100000,100000,"[62, 63, 69]"
61,78,156,100000,"[87, 89]"
62,204,408,143,[75]
63,126,100000,100000,[98]
64,208,100000,100000,[]
65,83,100000,58,"[79, 81]"
66,109,218,76,[77]
67,97,194,100000,[]
68,93,100000,100000,"[71, 74, 80]"
69,44,100000,31,"[72, 73, 78]"
70,28,100000,100000,[76]
71,92,100000,100000,[86]
72,111,222,100000,[]
73,100,100000,70,"[82, 85]"
74,278,100000,100000,[]
75,153,306,100000,[89]
76,138,276,100000,[83]
77,193,386,100000,[84]
78,82,100000,100000,[93]
79,193,100000,100000,[]
80,221,100000,100000,[]
81,378,100000,265,[]
82,90,100000,100000,"[88, 93]"
83,127,100000,89,"[87, 89]"
84,133,266,100000,[90]
85,65,100000,46,[94]
86,259,100000,100000,"[91, 92]"
87,59,100000,41,[]
88,172,100000,100000,[]
89,193,100000,100000,[]
90,220,440,154,"[95, 96, 99, 100]"
91,32,64,100000,[94]
92,161,322,100000,[97]
93,26,52,18,[98]
94,29,100000,100000,[]
95,74,100000,100000,[]
96,44,88,100000,[]
97,362,724,100000,[]
98,143,100000,100000,[]
99,236,472,165,[]
100,190,100000,100000,[]
