task,th,tr,tc,successor
1,307,100000,215,[64]
2,51,102,36,[13]
3,368,100000,100000,"[10, 71]"
4,147,100000,100000,[95]
5,326,652,100000,"[11, 12, 51]"
6,224,100000,100000,[]
7,48,100000,100000,[14]
8,523,100000,100000,[]
9,553,100000,100000,[]
10,228,100000,160,"[15, 20]"
11,88,100000,62,[]
12,359,100000,100000,"[17, 19, 20]"
13,48,96,34,"[16, 18]"
14,233,466,163,[62]
15,82,100000,100000,"[26, 29, 31]"
16,223,446,100000,"[28, 32]"
17,190,380,100000,[27]
18,215,100000,150,[]
19,276,100000,100000,"[21, 22, 24, 25]"
20,85,100000,100000,"[23, 29, 30, 33]"
21,24,100000,100000,[38]
22,302,100000,211,"[35, 43]"
23,484,968,100000,"[37, 40, 97]"
24,438,100000,100000,[]
25,143,286,100,[34]
26,170,340,100000,"[36, 99]"
27,305,100000,100000,"[35, 39, 42]"
28,340,100000,100000,[45]
29,133,100000,93,[]
30,173,346,100000,[41]
31,53,106,37,[]
32,229,458,160,[]
33,157,314,110,[]
34,365,730,100000,"[45, 47, 50]"
35,316,100000,221,[]
36,266,100000,100000,"[47, 51]"
37,76,152,53,[48]
38,290,580,100000,"[62, 77]"
39,131,100000,100000,[]
40,483,966,100000,[44]
41,224,100000,157,[]
42,68,100000,48,"[46, 49]"
43,184,100000,100000,[]
44,530,1060,371,[]
45,164,328,100000,[52]
46,520,1040,100000,[68]
47,565,1130,100000,"[55, 57, 59]"
48,181,100000,100000,[58]
49,207,100000,100000,"[53, 54, 56]"
50,118,236,83,[57]
51,91,100000,100000,[]
52,242,100000,100000,"[62, 64]"
53,142,284,100000,[70]
54,478,100000,100000,[]
55,350,700,100000,"[63, 65]"
56,64,100000,100000,[66]
57,338,100000,237,[61]
58,282,100000,197,[]
59,465,100000,326,"[60, 65, 67]"
60,85,100000,100000,[]
61,510,100000,357,[74]
62,430,100000,100000,"[69, 71, 73, 75, 78]"
63,178,356,125,"[70, 72, 77]"
64,63,100000,100000,"[68, 76]"
65,86,100000,60,[91]
66,368,100000,100000,[79]
67,38,100000,27,[]
68,233,466,100000,[]
69,97,194,100000,"[84, 85]"
70,123,246,100000,[]
71,232,464,162,[83]
72,21,100000,15,[]
73,500,100000,350,[80]
74,32,100000,22,"[81, 82]"
75,222,100000,100000,[79]
76,335,100000,100000,[]
77,184,368,100000,[]
78,477,954,100000,[97]
79,129,100000,100000,"[86, 89]"
80,112,100000,78,"[88, 90, 91, 96]"
81,74,100000,52,[]
82,70,140,49,[92]
83,95,190,66,"[87, 96]"
84,119,100000,83,[]
85,248,496,174,[]
86,200,100000,100000,"[94, 96]"
87,143,100000,100000,[97]
88,148,100000,104,[]
89,463,926,100000,[98]
90,63,100000,100000,"[93, 99]"
91,507,1014,355,[95]
92,22,100000,100000,[100]
93,449,100000,100000,[]
94,261,522,183,[]
95,106,212,100000,[]
96,96,192,100000,[]
97,126,100000,88,[]
98,164,100000,100000,[]
99,429,858,100000,[]
100,145,100000,100000,[]
