task,th,tr,tc,successor
1,500,1000,100000,[75]
2,618,100000,433,[40]
3,649,100000,100000,[40]
4,529,1058,100000,[8]
5,615,100000,100000,"[6, 7, 9, 10, 11, 12, 13]"
6,589,100000,100000,[75]
7,371,742,260,[75]
8,530,1060,371,[17]
9,519,100000,363,"[16, 21]"
10,401,802,281,"[15, 18, 19]"
11,487,974,100000,[]
12,455,910,100000,[18]
13,507,100000,100000,[14]
14,731,100000,100000,[75]
15,337,674,100000,[40]
16,614,100000,430,[20]
17,623,1246,436,"[22, 39, 81]"
18,385,770,270,[]
19,495,100000,100000,[21]
20,479,958,100000,[23]
21,549,100000,100000,"[24, 25, 26, 28, 29, 30]"
22,440,100000,100000,[27]
23,521,1042,100000,[34]
24,321,100000,100000,[33]
25,390,780,273,"[31, 32, 38]"
26,475,100000,332,"[36, 38, 47]"
27,435,100000,100000,[37]
28,454,100000,318,[]
29,558,100000,100000,"[35, 39]"
30,324,648,100000,[]
31,389,100000,100000,[40]
32,505,100000,354,[41]
33,429,858,100000,[42]
34,341,682,239,[47]
35,594,100000,100000,"[44, 46]"
36,506,1012,100000,"[45, 67]"
37,331,100000,100000,[49]
38,287,100000,100000,[48]
39,336,100000,235,[43]
40,544,100000,100000,"[50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61]"
41,599,100000,419,[63]
42,349,698,100000,[63]
43,651,1302,100000,"[62, 65]"
44,527,1054,100000,[64]
45,406,100000,100000,[]
46,565,100000,100000,[]
47,358,716,251,[]
48,551,1102,100000,[]
49,538,100000,377,[]
50,480,960,100000,[70]
51,511,100000,100000,[73]
52,357,100000,250,"[66, 74]"
53,414,100000,290,[]
54,424,848,297,[80]
55,381,762,100000,"[67, 72]"
56,474,100000,100000,[72]
57,702,100000,491,[71]
58,432,100000,100000,[]
59,701,1402,100000,[]
60,438,100000,307,[97]
61,456,100000,100000,[]
62,462,100000,323,[68]
63,666,100000,100000,[69]
64,464,100000,325,[]
65,279,100000,100000,[]
66,755,1510,528,[75]
67,357,100000,250,[75]
68,701,100000,491,[76]
69,584,100000,100000,"[77, 78, 79]"
70,623,100000,100000,[]
71,304,100000,100000,[]
72,507,1014,355,[82]
73,663,100000,100000,"[80, 81]"
74,619,100000,433,[]
75,596,1192,100000,"[83, 84, 85, 86, 87]"
76,571,100000,100000,[88]
77,586,100000,410,[89]
78,598,1196,100000,[92]
79,311,622,218,"[90, 91]"
80,494,988,346,[]
81,361,100000,253,"[93, 98]"
82,611,1222,100000,[]
83,405,100000,100000,[]
84,719,1438,503,[]
85,532,1064,100000,[98]
86,488,976,342,[100]
87,360,720,100000,[99]
88,601,1202,421,[96]
89,517,100000,362,[96]
90,483,100000,100000,[94]
91,583,100000,100000,[95]
92,348,100000,100000,[97]
93,258,100000,100000,[100]
94,696,1392,100000,[]
95,403,100000,100000,[]
96,443,100000,310,[]
97,465,100000,100000,[]
98,217,434,152,[]
99,446,100000,312,[]
100,331,100000,100000,[]
