task,th,tr,tc,successor
1,202,100000,141,"[4, 5, 6, 7]"
2,209,100000,146,"[4, 5, 6, 7]"
3,129,100000,90,"[4, 5, 6, 7]"
4,191,100000,100000,"[8, 9, 10]"
5,168,100000,118,"[8, 9, 10]"
6,301,602,211,"[8, 9, 10]"
7,73,100000,100000,"[8, 9, 10]"
8,186,100000,100000,"[11, 12, 13]"
9,278,100000,100000,"[11, 12, 13]"
10,230,100000,100000,"[11, 12, 13]"
11,137,100000,96,"[14, 15, 16, 17]"
12,263,526,184,"[14, 15, 16, 17]"
13,143,100000,100000,"[14, 15, 16, 17]"
14,155,310,100000,"[18, 19, 20, 21, 22]"
15,97,100000,100000,"[18, 19, 20, 21, 22]"
16,255,100000,100000,"[18, 19, 20, 21, 22]"
17,209,100000,100000,"[18, 19, 20, 21, 22]"
18,121,100000,100000,[23]
19,126,100000,100000,[23]
20,162,324,113,[23]
21,135,270,100000,[23]
22,178,356,125,[23]
23,47,100000,33,"[24, 25]"
24,138,100000,100000,"[26, 27, 28]"
25,191,100000,100000,"[26, 27, 28]"
26,131,262,100000,"[29, 30, 31]"
27,90,180,63,"[29, 30, 31]"
28,37,100000,100000,"[29, 30, 31]"
29,100,200,100000,"[32, 33, 34, 35, 36]"
30,200,400,100000,"[32, 33, 34, 35, 36]"
31,213,426,100000,"[32, 33, 34, 35, 36]"
32,120,240,100000,"[37, 38, 39, 40, 41]"
33,118,236,83,"[37, 38, 41]"
34,195,390,136,"[37, 38, 39, 40, 41]"
35,94,100000,100000,"[37, 38, 39, 40, 41]"
36,243,486,100000,"[37, 38, 39, 40, 41]"
37,141,282,100000,[42]
38,31,100000,100000,"[42, 43]"
39,111,100000,100000,[48]
40,151,302,106,"[71, 76]"
41,39,100000,100000,"[42, 43]"
42,21,42,15,"[44, 47]"
43,72,144,100000,"[44, 45]"
44,252,100000,100000,"[46, 48, 49]"
45,140,100000,98,"[46, 47, 48]"
46,169,338,100000,[52]
47,174,100000,100000,[51]
48,178,100000,100000,"[50, 51, 57]"
49,54,100000,100000,[51]
50,51,100000,100000,"[53, 54]"
51,80,160,56,[55]
52,137,274,96,"[53, 54, 56, 57]"
53,186,372,130,"[61, 64, 67]"
54,108,100000,76,"[58, 59, 60]"
55,181,362,127,"[58, 59, 60]"
56,85,100000,59,"[58, 59]"
57,204,100000,100000,[60]
58,37,100000,26,"[63, 64]"
59,42,100000,29,[62]
60,44,88,31,"[62, 63]"
61,27,100000,100000,[63]
62,81,100000,100000,"[65, 66, 67]"
63,119,238,100000,"[65, 76, 83]"
64,116,100000,81,[66]
65,235,100000,100000,"[70, 80, 81]"
66,295,590,206,"[68, 69, 70, 71, 72]"
67,86,172,100000,"[69, 72]"
68,115,100000,80,[73]
69,103,206,72,"[73, 76, 86]"
70,280,100000,100000,"[86, 100]"
71,49,100000,100000,"[80, 81, 86]"
72,170,100000,100000,"[74, 75]"
73,41,82,29,"[93, 96]"
74,59,100000,100000,[77]
75,164,100000,100000,"[78, 79]"
76,51,100000,100000,"[80, 87]"
77,178,356,100000,"[81, 82, 83]"
78,246,100000,100000,"[81, 83]"
79,110,100000,77,[]
80,50,100000,100000,[82]
81,71,142,50,[87]
82,112,224,100000,"[84, 85, 88, 97, 98]"
83,37,100000,26,"[84, 86, 87]"
84,88,100000,62,[]
85,157,314,110,[]
86,69,100000,100000,[]
87,95,100000,66,[89]
88,161,322,100000,[]
89,107,214,100000,"[90, 91, 92, 93]"
90,193,100000,135,[96]
91,127,254,100000,[]
92,151,302,106,[]
93,130,260,100000,"[94, 95]"
94,168,100000,100000,[]
95,132,100000,100000,"[97, 98, 99, 100]"
96,86,100000,60,[99]
97,150,100000,105,[]
98,286,100000,100000,[]
99,176,352,100000,[]
100,77,100000,100000,[]
