task,th,tr,tc,successor
1,87,100000,61,"[37, 73, 77]"
2,274,548,100000,"[54, 57, 58]"
3,225,450,158,"[42, 59]"
4,267,534,100000,"[9, 21]"
5,52,100000,100000,"[9, 11]"
6,140,100000,100000,"[9, 20, 21]"
7,38,100000,27,[10]
8,68,136,100000,[12]
9,185,100000,130,"[13, 37]"
10,194,100000,136,"[15, 17]"
11,129,100000,100000,"[16, 27]"
12,149,298,104,"[13, 14, 15]"
13,167,100000,117,"[17, 18]"
14,71,142,50,"[17, 37]"
15,131,100000,100000,"[18, 20, 21]"
16,21,42,15,"[17, 19, 37, 38]"
17,170,100000,119,"[22, 23, 24, 39]"
18,41,100000,100000,"[22, 23]"
19,160,100000,100000,"[24, 28, 45]"
20,82,164,100000,"[25, 31]"
21,205,100000,100000,[25]
22,77,100000,100000,"[26, 52]"
23,170,100000,119,"[28, 34, 43, 45]"
24,149,100000,104,"[31, 42, 52, 53]"
25,78,156,55,"[27, 29, 30, 58]"
26,80,100000,100000,"[32, 34, 44, 53]"
27,45,100000,100000,"[32, 36, 37]"
28,99,100000,69,"[35, 53]"
29,251,100000,100000,"[33, 38]"
30,258,100000,100000,"[34, 39]"
31,73,100000,51,"[32, 33, 35, 57]"
32,165,330,115,"[55, 56, 59]"
33,80,160,56,"[40, 44, 56]"
34,178,356,125,"[42, 73]"
35,206,100000,100000,[41]
36,139,278,100000,"[45, 51, 61]"
37,42,100000,100000,"[80, 84]"
38,242,484,169,"[43, 55, 57]"
39,109,218,76,[62]
40,79,158,55,"[51, 81]"
41,93,100000,65,"[46, 48, 49]"
42,185,100000,130,"[47, 50, 54]"
43,47,94,33,"[46, 53, 59]"
44,55,110,100000,[]
45,295,590,206,"[52, 65, 67]"
46,28,100000,100000,"[56, 65, 91]"
47,186,100000,100000,"[61, 70, 98]"
48,82,100000,57,"[55, 58, 59, 60, 66]"
49,50,100000,35,[62]
50,118,236,100000,"[61, 67]"
51,206,100000,100000,"[88, 99]"
52,78,100000,100000,"[57, 59, 62]"
53,145,290,102,[60]
54,93,186,100000,"[69, 84]"
55,162,100000,113,"[72, 73]"
56,72,100000,50,[]
57,273,546,100000,"[69, 75]"
58,78,156,55,"[65, 77, 78, 79, 80]"
59,208,100000,100000,"[63, 68]"
60,153,100000,100000,[67]
61,212,100000,100000,[80]
62,71,142,100000,"[64, 66, 81]"
63,101,202,100000,"[69, 70]"
64,50,100,35,"[73, 75]"
65,142,284,100000,[]
66,142,100000,99,"[69, 71, 92, 100]"
67,180,100000,100000,[71]
68,97,194,100000,[72]
69,52,100000,100000,"[74, 78, 80, 91]"
70,249,100000,100000,"[75, 79, 99]"
71,206,100000,144,"[76, 78, 88, 90, 98]"
72,73,146,100000,[77]
73,58,100000,100000,"[80, 87, 95]"
74,92,184,100000,[90]
75,52,100000,36,[83]
76,23,46,100000,[95]
77,161,100000,100000,"[81, 82]"
78,161,100000,100000,[]
79,105,210,100000,"[83, 84, 93]"
80,309,100000,100000,[]
81,120,240,100000,"[84, 85, 91]"
82,199,398,100000,[86]
83,198,100000,139,[]
84,92,100000,100000,[87]
85,147,100000,103,"[89, 93]"
86,127,254,100000,"[88, 90, 91, 92]"
87,160,320,100000,"[94, 100]"
88,115,100000,100000,[97]
89,138,100000,100000,[96]
90,96,100000,100000,"[95, 96]"
91,38,100000,100000,[99]
92,154,100000,100000,[98]
93,108,100000,76,[100]
94,142,284,99,[]
95,155,100000,100000,[]
96,100,200,100000,[]
97,252,100000,100000,[]
98,77,100000,100000,[]
99,212,424,100000,[]
100,47,100000,33,[]
