task,th,tr,tc,successor
1,425,100000,298,"[5, 6, 7, 8]"
2,68,100000,100000,"[23, 38]"
3,184,100000,129,[9]
4,232,464,100000,[38]
5,43,86,100000,[10]
6,43,100000,100000,[11]
7,549,1098,100000,[13]
8,84,100000,100000,"[12, 15, 16, 94]"
9,218,100000,100000,"[14, 17]"
10,294,100000,100000,[19]
11,220,100000,100000,[18]
12,31,62,100000,[20]
13,178,100000,100000,[23]
14,590,100000,413,[21]
15,51,100000,100000,[22]
16,158,100000,100000,[25]
17,128,100000,100000,[24]
18,427,854,100000,[26]
19,140,100000,98,[27]
20,169,338,118,[29]
21,97,100000,68,[30]
22,97,194,68,[30]
23,81,100000,100000,[28]
24,203,100000,142,"[30, 31, 100]"
25,369,738,100000,[32]
26,107,214,100000,[33]
27,147,100000,103,[34]
28,212,424,100000,[35]
29,45,90,31,[36]
30,235,100000,100000,"[37, 38, 40, 61]"
31,502,100000,100000,[41]
32,309,100000,100000,"[39, 80]"
33,174,100000,100000,[45]
34,325,650,100000,[42]
35,280,100000,100000,[46]
36,496,100000,100000,[47]
37,334,100000,100000,[44]
38,328,656,100000,"[43, 99]"
39,268,100000,188,[49]
40,576,1152,403,[67]
41,34,100000,100000,[48]
42,161,100000,113,[51]
43,376,752,263,[50]
44,46,100000,100000,[55]
45,101,100000,100000,"[58, 61]"
46,434,100000,304,[52]
47,288,576,100000,[57]
48,47,94,100000,"[53, 54, 56, 60]"
49,135,100000,94,"[54, 59]"
50,542,100000,100000,[68]
51,144,288,101,[66]
52,110,220,77,[62]
53,330,100000,231,[63]
54,496,100000,100000,"[64, 69, 71]"
55,567,100000,397,[69]
56,504,1008,353,[65]
57,323,100000,100000,[70]
58,125,100000,100000,[]
59,216,432,151,[]
60,203,406,100000,[]
61,44,88,100000,"[67, 89]"
62,242,100000,169,[73]
63,325,100000,100000,[74]
64,84,168,100000,[75]
65,169,100000,118,[78]
66,116,100000,81,[76]
67,188,376,132,"[72, 79, 82, 95]"
68,542,100000,379,[80]
69,452,904,100000,[77]
70,404,808,100000,[81]
71,513,100000,100000,[99]
72,92,184,64,[83]
73,165,330,115,[84]
74,193,100000,100000,[89]
75,142,100000,100000,[85]
76,186,100000,100000,[86]
77,67,134,100000,[87]
78,130,260,91,[88]
79,28,100000,100000,[91]
80,281,100000,100000,[]
81,42,100000,100000,"[90, 92]"
82,70,140,49,[]
83,233,100000,100000,[93]
84,128,100000,100000,[94]
85,99,100000,69,[95]
86,236,472,100000,[94]
87,214,100000,100000,[96]
88,27,100000,100000,[97]
89,36,72,25,[]
90,196,100000,137,[98]
91,480,100000,336,[98]
92,32,64,100000,"[99, 100]"
93,134,100000,94,[]
94,38,100000,100000,[]
95,190,380,133,[]
96,51,102,36,[]
97,378,756,100000,[]
98,59,100000,41,[]
99,114,228,100000,[]
100,84,168,59,[]
