task,th,tr,tc,successor
1,345,690,241,[18]
2,434,100000,100000,[91]
3,535,100000,100000,[20]
4,679,100000,475,[17]
5,690,100000,100000,[14]
6,651,100000,100000,"[16, 19]"
7,633,1266,100000,[]
8,380,100000,100000,"[44, 78]"
9,373,746,261,[15]
10,107,100000,100000,[]
11,393,786,275,"[84, 98]"
12,413,100000,289,[72]
13,440,880,100000,[20]
14,459,918,321,"[25, 50, 56]"
15,452,100000,100000,"[26, 96]"
16,480,100000,336,"[21, 24, 51]"
17,486,972,100000,[]
18,608,1216,426,"[22, 34]"
19,688,1376,100000,"[27, 28]"
20,445,100000,312,"[23, 44]"
21,681,100000,100000,[31]
22,494,100000,100000,[31]
23,442,884,309,"[34, 55]"
24,399,798,100000,[57]
25,458,916,321,[]
26,517,1034,362,[32]
27,488,100000,100000,[33]
28,608,100000,426,"[29, 30]"
29,622,100000,435,"[35, 40, 42]"
30,430,860,100000,[36]
31,471,942,100000,"[39, 41, 43]"
32,505,100000,100000,[38]
33,511,1022,100000,[37]
34,371,742,260,[35]
35,592,1184,100000,[45]
36,532,100000,100000,"[49, 52, 53]"
37,571,100000,100000,[48]
38,528,100000,370,[]
39,587,1174,100000,"[44, 47]"
40,586,100000,410,"[51, 53]"
41,334,668,100000,[]
42,389,100000,272,[]
43,473,946,331,"[46, 50]"
44,451,902,316,[]
45,590,1180,100000,[59]
46,692,100000,100000,"[55, 56]"
47,322,644,225,"[57, 60]"
48,444,100000,100000,[]
49,492,100000,100000,[67]
50,472,944,330,[]
51,849,1698,594,[54]
52,635,100000,444,"[58, 84]"
53,669,100000,100000,[61]
54,408,100000,100000,[]
55,318,636,223,[]
56,521,100000,365,[66]
57,403,806,100000,"[61, 64, 65]"
58,217,100000,100000,[]
59,414,100000,290,[63]
60,216,100000,151,"[62, 67]"
61,336,100000,100000,"[74, 75]"
62,335,670,234,[68]
63,528,1056,100000,[]
64,482,100000,100000,[]
65,350,100000,100000,"[69, 72, 73]"
66,234,100000,164,[71]
67,656,100000,100000,"[70, 73]"
68,680,100000,100000,[89]
69,466,100000,100000,"[81, 96]"
70,473,100000,100000,"[76, 82]"
71,315,100000,100000,[78]
72,392,100000,100000,"[84, 93]"
73,600,100000,100000,[77]
74,738,100000,517,[80]
75,448,896,314,"[79, 83]"
76,473,946,331,[88]
77,720,100000,100000,[90]
78,498,996,349,[86]
79,642,100000,100000,"[85, 87, 89]"
80,604,100000,100000,[93]
81,308,100000,100000,[]
82,418,836,100000,[91]
83,373,100000,261,[]
84,356,712,100000,[92]
85,746,1492,522,[100]
86,658,100000,461,"[94, 96]"
87,488,100000,100000,[]
88,614,100000,100000,[98]
89,327,100000,100000,"[95, 99]"
90,448,100000,314,[]
91,423,100000,100000,[]
92,552,1104,386,[]
93,494,100000,100000,[97]
94,532,100000,100000,[]
95,434,868,100000,[]
96,358,716,100000,[]
97,517,1034,362,[]
98,546,100000,100000,[]
99,638,100000,100000,[]
100,530,100000,100000,[]
