task,th,tr,tc,successor
1,134,268,100000,[9]
2,188,100000,132,[11]
3,159,100000,100000,"[10, 40, 87]"
4,231,100000,162,"[32, 70]"
5,230,460,161,"[12, 14]"
6,120,100000,84,"[13, 75]"
7,80,160,56,[30]
8,264,528,185,[]
9,94,188,100000,[15]
10,243,486,170,[16]
11,130,100000,100000,[17]
12,167,100000,117,"[18, 31, 63]"
13,94,100000,100000,"[20, 21, 65]"
14,193,386,100000,"[19, 20]"
15,108,100000,100000,[23]
16,60,120,42,[26]
17,232,100000,162,[22]
18,125,100000,100000,[24]
19,193,100000,100000,"[25, 27, 28, 30]"
20,136,100000,100000,"[31, 32, 33, 45, 85]"
21,109,218,100000,[29]
22,80,100000,100000,[36]
23,238,100000,167,[37]
24,249,100000,100000,[34]
25,199,398,100000,[39]
26,54,108,100000,"[35, 38, 85]"
27,177,100000,124,[53]
28,172,100000,100000,[43]
29,180,100000,126,"[40, 41, 45, 80]"
30,147,100000,100000,[40]
31,44,88,100000,[44]
32,86,172,100000,"[42, 74]"
33,232,464,162,[42]
34,145,290,100000,[46]
35,85,170,59,[50]
36,138,100000,100000,[47]
37,140,280,100000,[51]
38,308,100000,216,[52]
39,161,100000,100000,[53]
40,60,100000,42,"[48, 70]"
41,61,122,43,"[49, 55]"
42,342,100000,239,"[55, 73]"
43,89,178,100000,"[54, 55, 64]"
44,91,182,100000,[91]
45,120,100000,100000,[]
46,37,74,100000,[61]
47,208,100000,100000,[56]
48,135,100000,100000,[57]
49,130,100000,91,[58]
50,114,100000,80,[60]
51,28,56,20,[59]
52,231,100000,100000,[62]
53,171,342,100000,"[63, 64, 65, 71, 81]"
54,98,100000,69,"[65, 66, 90]"
55,289,578,202,[]
56,90,100000,100000,[68]
57,78,100000,100000,[69]
58,228,456,160,[71]
59,164,100000,115,[70]
60,237,100000,166,[67]
61,61,100000,100000,"[74, 85]"
62,126,252,100000,[]
63,121,242,100000,[72]
64,59,118,41,[75]
65,277,554,194,[73]
66,48,100000,34,[100]
67,56,112,39,[77]
68,108,100000,100000,[78]
69,144,288,100000,[79]
70,110,100000,100000,"[76, 81]"
71,141,282,100000,"[93, 99]"
72,201,402,100000,[93]
73,177,100000,124,[80]
74,57,100000,100000,[]
75,313,100000,100000,[98]
76,204,408,143,[82]
77,91,182,100000,[83]
78,61,100000,43,[84]
79,197,100000,100000,[84]
80,144,100000,100000,[87]
81,152,100000,100000,"[85, 86, 97]"
82,94,188,100000,[88]
83,95,100000,66,[89]
84,116,100000,100000,"[92, 94]"
85,182,100000,100000,[]
86,27,100000,19,"[90, 93, 98]"
87,32,64,100000,[91]
88,377,100000,264,[95]
89,131,100000,92,[96]
90,42,84,100000,[]
91,79,100000,55,[100]
92,62,100000,100000,"[97, 99]"
93,175,100000,100000,[]
94,168,100000,100000,[98]
95,112,100000,78,[]
96,82,100000,100000,[]
97,141,282,100000,[]
98,298,100000,100000,[]
99,151,100000,100000,[]
100,133,266,100000,[]
