task,th,tr,tc,successor
1,154,100000,100000,[19]
2,183,366,100000,[19]
3,76,152,53,[19]
4,187,100000,100000,[64]
5,78,100000,55,[89]
6,262,100000,100000,[75]
7,154,100000,100000,"[10, 11, 12]"
8,30,100000,100000,"[9, 13, 14]"
9,83,100000,100000,[19]
10,47,100000,100000,[19]
11,177,100000,124,[75]
12,49,100000,100000,[39]
13,237,474,166,"[15, 17]"
14,28,100000,100000,"[16, 18]"
15,241,482,100000,[19]
16,183,100000,100000,[89]
17,135,270,94,[39]
18,96,100000,100000,"[20, 21, 22, 23, 24, 25]"
19,108,216,76,"[26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40]"
20,110,100000,100000,[64]
21,325,650,100000,[39]
22,275,100000,192,[39]
23,108,100000,76,[39]
24,160,100000,100000,[39]
25,108,100000,100000,"[41, 50, 59]"
26,143,100000,100,[51]
27,201,100000,141,[66]
28,238,476,167,"[42, 59, 69]"
29,149,298,104,"[42, 57, 69]"
30,149,100000,100000,"[41, 43, 56, 62, 66, 69]"
31,347,100000,243,"[41, 42, 51, 52, 63]"
32,68,100000,100000,"[41, 42, 69, 70]"
33,83,100000,100000,"[41, 55, 57, 59]"
34,53,100000,37,"[50, 51, 54]"
35,97,194,100000,"[50, 62]"
36,92,100000,100000,"[41, 43]"
37,106,100000,100000,"[43, 53, 56, 69]"
38,200,400,100000,"[42, 69]"
39,150,300,100000,"[41, 44, 45, 46, 47, 48, 49, 50]"
40,141,282,100000,"[41, 65, 66, 68, 70]"
41,66,100000,100000,[64]
42,207,100000,145,[64]
43,167,100000,100000,[75]
44,108,100000,100000,[52]
45,67,100000,100000,"[52, 53]"
46,216,432,100000,"[55, 57, 59]"
47,139,278,97,"[54, 55]"
48,123,246,86,"[91, 96]"
49,51,100000,100000,[52]
50,28,56,100000,"[53, 55]"
51,34,100000,100000,"[57, 65, 69, 70]"
52,78,100000,55,[64]
53,149,100000,100000,[75]
54,180,360,126,"[57, 59, 76]"
55,140,100000,98,"[56, 58, 60]"
56,250,100000,100000,[64]
57,119,238,100000,[75]
58,315,100000,220,"[61, 63]"
59,119,100000,83,"[61, 62]"
60,117,234,82,[96]
61,185,100000,100000,[64]
62,212,424,148,[64]
63,273,546,100000,"[65, 66, 67, 68, 69, 70]"
64,291,100000,100000,"[71, 72, 73, 74, 75]"
65,166,100000,100000,[89]
66,81,100000,57,[89]
67,81,100000,57,[75]
68,143,286,100,[75]
69,109,100000,100000,"[76, 82]"
70,160,320,100000,[75]
71,134,268,94,"[98, 99]"
72,143,100000,100,[98]
73,63,100000,100000,"[86, 88, 89, 91]"
74,81,162,57,[81]
75,183,100000,100000,"[77, 78, 79, 80]"
76,99,198,100000,[]
77,236,100000,100000,"[86, 91]"
78,181,362,127,[85]
79,151,302,106,"[82, 83]"
80,229,458,160,"[84, 86, 87, 97]"
81,137,274,96,[]
82,118,100000,100000,"[85, 86]"
83,79,158,55,"[84, 87, 88]"
84,164,328,100000,[89]
85,82,100000,100000,[91]
86,151,100000,100000,"[90, 98]"
87,321,100000,100000,"[90, 98]"
88,132,100000,100000,[96]
89,54,108,38,"[92, 93, 94, 95]"
90,113,100000,79,[96]
91,171,342,100000,"[97, 98]"
92,22,44,15,[100]
93,97,100000,100000,[]
94,163,326,100000,[]
95,162,324,100000,[100]
96,195,100000,136,[99]
97,62,124,100000,[]
98,82,164,100000,[100]
99,133,100000,93,[]
100,103,100000,100000,[]
