task,th,tr,tc,successor
1,340,100000,100000,"[12, 20]"
2,474,100000,100000,"[8, 10]"
3,483,966,338,"[6, 8, 9, 11, 23, 25]"
4,605,100000,100000,"[6, 7, 11, 22, 25]"
5,653,100000,100000,"[6, 11]"
6,269,100000,188,"[13, 56]"
7,611,100000,100000,"[18, 29]"
8,698,1396,489,[40]
9,460,920,322,[18]
10,306,612,100000,"[13, 14, 15, 18]"
11,409,818,286,"[14, 30, 31]"
12,630,1260,100000,"[13, 15, 16, 17]"
13,714,100000,100000,"[24, 77]"
14,340,100000,238,"[21, 24]"
15,534,100000,374,"[22, 23, 25]"
16,483,966,100000,"[77, 98]"
17,213,100000,149,"[19, 21, 31]"
18,442,884,100000,"[19, 20]"
19,336,100000,100000,[26]
20,365,730,100000,"[26, 27, 28, 31]"
21,341,100000,100000,"[26, 27, 28, 29]"
22,536,1072,100000,[28]
23,686,1372,100000,"[30, 31]"
24,354,100000,248,"[52, 61]"
25,297,100000,208,"[29, 38, 58]"
26,555,1110,100000,"[32, 33, 36, 37]"
27,390,780,273,"[32, 35, 60, 63]"
28,727,100000,100000,"[32, 34, 37]"
29,391,100000,100000,"[33, 59]"
30,569,100000,398,"[44, 46, 56, 59, 60]"
31,612,1224,100000,[37]
32,388,100000,100000,"[40, 41, 67, 69]"
33,554,100000,388,[40]
34,440,100000,100000,"[38, 47]"
35,591,1182,100000,"[38, 68, 74, 76]"
36,396,792,100000,"[69, 74]"
37,782,100000,100000,"[38, 39, 42]"
38,543,100000,100000,[72]
39,592,100000,414,[48]
40,381,100000,100000,"[44, 46, 61]"
41,497,100000,100000,"[43, 45, 47, 70]"
42,562,100000,393,[43]
43,404,100000,283,[]
44,417,834,292,"[52, 90]"
45,710,100000,100000,[53]
46,661,1322,100000,"[64, 76]"
47,597,1194,100000,[49]
48,559,100000,391,"[50, 51]"
49,457,100000,100000,"[54, 58, 81]"
50,614,100000,100000,[59]
51,539,100000,100000,[55]
52,468,100000,328,"[57, 68]"
53,379,100000,265,"[56, 73, 88, 97]"
54,602,1204,421,[65]
55,563,1126,100000,"[60, 62, 92]"
56,417,100000,100000,[]
57,498,100000,349,[71]
58,753,100000,527,[71]
59,343,100000,240,"[61, 63, 64]"
60,789,1578,552,"[66, 67, 70, 88]"
61,815,100000,570,[65]
62,480,960,100000,"[66, 68, 69, 76, 90]"
63,415,100000,290,"[65, 71, 81]"
64,477,100000,334,"[71, 77]"
65,685,1370,100000,"[72, 75]"
66,374,100000,100000,"[82, 89, 91]"
67,377,754,100000,"[76, 93]"
68,533,100000,373,[73]
69,546,1092,100000,"[82, 98]"
70,630,1260,100000,[77]
71,610,1220,100000,"[74, 98]"
72,529,100000,100000,"[78, 79, 80, 82]"
73,617,1234,432,[81]
74,413,100000,100000,[80]
75,301,100000,100000,[92]
76,659,100000,100000,[]
77,533,100000,100000,[94]
78,586,1172,410,"[84, 86]"
79,584,1168,100000,"[87, 96, 98, 99]"
80,493,986,345,"[83, 100]"
81,281,562,197,[85]
82,691,1382,100000,[93]
83,465,930,326,[89]
84,599,100000,419,[88]
85,583,100000,408,"[91, 93]"
86,373,100000,100000,"[89, 90, 92]"
87,412,100000,288,[]
88,560,100000,392,[95]
89,706,100000,100000,"[96, 97, 99]"
90,635,100000,100000,[94]
91,380,760,100000,"[98, 100]"
92,400,100000,100000,[100]
93,511,100000,100000,"[96, 99]"
94,479,100000,100000,[]
95,402,804,100000,[]
96,490,980,100000,[]
97,490,980,100000,[]
98,602,100000,100000,[]
99,312,624,218,[]
100,191,100000,134,[]
