task,th,tr,tc,successor
1,150,100000,105,"[26, 28, 37]"
2,50,100000,100000,"[8, 9]"
3,137,274,100000,[8]
4,205,410,100000,"[8, 9]"
5,419,100000,100000,"[8, 9]"
6,86,100000,60,[8]
7,191,100000,100000,"[8, 9]"
8,220,100000,100000,"[10, 12]"
9,533,1066,373,"[10, 11, 13]"
10,47,94,100000,"[14, 15, 16, 18, 31]"
11,155,310,100000,"[15, 24]"
12,55,100000,100000,"[14, 15, 17]"
13,35,70,24,"[18, 19, 28]"
14,311,100000,218,"[26, 46]"
15,194,100000,136,"[20, 23, 32]"
16,277,100000,194,[68]
17,61,122,43,"[19, 22]"
18,365,730,255,"[21, 30, 54]"
19,146,100000,102,"[24, 25, 26, 27]"
20,135,270,94,[]
21,46,92,32,[38]
22,247,494,173,"[24, 25, 28]"
23,118,100000,100000,"[39, 58]"
24,59,100000,41,"[29, 32]"
25,314,100000,100000,"[29, 31, 50]"
26,172,100000,100000,[63]
27,493,100000,345,"[30, 39, 40, 54]"
28,498,100000,349,"[32, 38]"
29,136,272,95,"[36, 37, 38, 44, 57]"
30,144,288,101,"[33, 34]"
31,51,102,36,[39]
32,132,100000,100000,"[33, 34, 35]"
33,338,676,237,"[57, 82]"
34,178,356,100000,"[42, 43, 44, 46]"
35,479,100000,100000,[46]
36,220,100000,154,"[41, 70]"
37,68,100000,48,[41]
38,371,742,100000,"[40, 45]"
39,459,918,321,"[45, 93]"
40,122,244,100000,"[48, 49]"
41,272,544,190,"[51, 53, 54]"
42,154,100000,100000,"[47, 57]"
43,139,100000,100000,"[49, 50, 53]"
44,134,100000,100000,"[60, 78]"
45,69,100000,48,[]
46,178,100000,100000,[52]
47,510,1020,357,"[58, 61]"
48,53,100000,100000,"[59, 63]"
49,49,98,100000,[]
50,285,100000,100000,"[55, 58]"
51,44,88,100000,"[60, 67]"
52,156,100000,100000,"[57, 59]"
53,483,100000,338,"[56, 63, 69, 96]"
54,434,100000,100000,[]
55,504,100000,100000,[62]
56,478,956,100000,"[62, 65]"
57,119,100000,83,[63]
58,419,100000,100000,"[62, 66, 73]"
59,194,100000,136,"[64, 67]"
60,247,100000,100000,[76]
61,259,518,181,"[65, 82, 90, 91]"
62,307,100000,215,[97]
63,268,536,188,"[72, 73, 75, 79, 80]"
64,38,76,100000,"[71, 74, 95]"
65,139,100000,100000,"[73, 92]"
66,178,356,100000,"[68, 70]"
67,523,1046,100000,"[68, 69]"
68,37,100000,26,[78]
69,369,738,100000,[]
70,126,100000,100000,"[77, 79]"
71,85,100000,100000,"[80, 81]"
72,152,304,100000,[76]
73,483,100000,100000,[]
74,410,100000,100000,[]
75,63,126,100000,"[77, 99]"
76,355,100000,100000,"[87, 92]"
77,207,100000,145,"[83, 86]"
78,328,100000,100000,"[82, 84, 86]"
79,254,508,178,"[85, 88]"
80,288,576,100000,"[88, 99]"
81,518,100000,100000,[84]
82,200,100000,140,[]
83,110,100000,100000,"[89, 94]"
84,271,100000,100000,"[90, 91, 92]"
85,158,100000,100000,"[93, 97]"
86,103,206,100000,[89]
87,527,100000,100000,"[91, 94, 97]"
88,113,100000,100000,[]
89,536,1072,100000,"[95, 97]"
90,204,100000,143,"[96, 97]"
91,118,236,100000,[99]
92,178,100000,100000,[]
93,152,304,106,[]
94,526,1052,100000,"[98, 100]"
95,147,100000,103,[]
96,161,100000,100000,[]
97,78,100000,55,[]
98,85,100000,100000,[]
99,352,100000,100000,[]
100,523,1046,100000,[]
