task,th,tr,tc,successor
1,584,1168,409,[60]
2,513,100000,100000,[15]
3,383,100000,100000,[15]
4,275,550,192,[15]
5,432,864,100000,[15]
6,548,100000,384,[15]
7,531,100000,100000,"[10, 11, 12, 13]"
8,627,100000,439,"[9, 14]"
9,589,100000,100000,[60]
10,457,100000,100000,[15]
11,473,100000,100000,[15]
12,352,100000,246,[46]
13,496,100000,100000,"[17, 19]"
14,327,100000,229,"[16, 18]"
15,404,100000,100000,"[20, 21, 22, 23, 24, 25, 26, 27, 28]"
16,388,100000,272,[46]
17,567,1134,100000,[46]
18,705,100000,100000,[28]
19,481,100000,337,[28]
20,531,100000,100000,[30]
21,489,100000,100000,[75]
22,730,1460,100000,[29]
23,471,100000,330,[37]
24,807,1614,565,"[32, 76]"
25,561,100000,393,"[33, 61]"
26,240,480,100000,"[36, 39, 40, 61]"
27,567,100000,397,"[29, 33, 37]"
28,510,1020,357,[31]
29,524,100000,367,"[32, 39, 61, 86]"
30,588,1176,412,"[32, 33, 34]"
31,285,570,100000,[34]
32,302,100000,211,[74]
33,384,768,269,[38]
34,513,1026,100000,"[35, 36, 37]"
35,372,744,260,[46]
36,258,516,181,[46]
37,570,100000,100000,"[39, 40, 42, 43]"
38,495,100000,100000,[41]
39,622,100000,435,[87]
40,258,100000,100000,[74]
41,453,906,317,[46]
42,451,100000,100000,[46]
43,465,930,100000,"[44, 45, 47, 48]"
44,325,100000,100000,[74]
45,352,704,100000,[74]
46,386,100000,270,"[49, 51, 52, 53, 54, 55, 56, 57, 58]"
47,575,1150,402,[50]
48,454,908,100000,"[50, 59]"
49,693,100000,485,[60]
50,339,100000,237,[60]
51,715,1430,100000,[87]
52,384,100000,269,[]
53,718,100000,503,[]
54,472,100000,100000,[80]
55,446,100000,100000,[63]
56,334,100000,234,"[62, 78]"
57,773,1546,100000,[62]
58,366,100000,100000,[]
59,619,100000,433,"[61, 63, 73]"
60,538,100000,100000,"[64, 65, 66, 67, 68, 69, 70, 71, 72, 73]"
61,542,100000,379,[87]
62,473,946,100000,[74]
63,310,100000,100000,[]
64,389,778,100000,[74]
65,439,100000,100000,[75]
66,448,100000,100000,"[75, 99]"
67,490,100000,100000,[]
68,590,1180,413,"[76, 80, 98]"
69,563,100000,100000,[89]
70,340,100000,100000,[]
71,566,1132,100000,"[77, 78]"
72,536,1072,100000,[78]
73,472,100000,100000,[]
74,546,100000,100000,"[81, 82, 83, 84, 85]"
75,262,100000,183,[86]
76,408,100000,100000,[]
77,541,1082,379,"[79, 88, 98]"
78,450,100000,315,"[79, 80, 86]"
79,501,1002,100000,[87]
80,647,1294,100000,[87]
81,547,100000,100000,[]
82,531,1062,100000,"[87, 89, 90]"
83,374,748,262,[]
84,616,1232,100000,[]
85,491,982,344,[]
86,340,100000,238,[88]
87,434,868,304,"[91, 92, 93, 94, 95, 96, 97]"
88,500,100000,100000,[]
89,279,100000,100000,[98]
90,609,100000,100000,[]
91,405,100000,100000,[]
92,462,924,323,[99]
93,580,1160,406,"[99, 100]"
94,362,724,100000,[]
95,738,1476,100000,[99]
96,322,100000,100000,[]
97,426,100000,100000,[]
98,560,100000,100000,[]
99,582,1164,100000,[]
100,458,916,100000,[]
