task,th,tr,tc,successor
1,465,930,100000,"[19, 22, 25]"
2,491,100000,100000,[25]
3,494,100000,346,"[17, 18, 77]"
4,466,100000,326,"[14, 42]"
5,528,100000,100000,"[12, 59]"
6,727,100000,100000,"[66, 84]"
7,316,100000,221,"[20, 60]"
8,604,1208,100000,[33]
9,238,476,100000,[21]
10,530,1060,100000,"[13, 23, 24, 39]"
11,567,100000,100000,"[12, 15, 16]"
12,556,100000,389,[74]
13,747,100000,523,[93]
14,458,916,321,[26]
15,303,100000,100000,"[86, 93]"
16,459,100000,321,[86]
17,535,100000,374,[31]
18,403,806,100000,[53]
19,730,100000,511,"[30, 53]"
20,296,100000,207,[31]
21,467,100000,327,[82]
22,517,100000,100000,"[31, 63]"
23,458,100000,100000,"[27, 47, 51]"
24,464,928,325,[28]
25,355,100000,248,"[26, 29]"
26,310,620,217,[38]
27,308,100000,216,"[32, 42, 50, 90]"
28,519,1038,100000,"[33, 34, 36, 37]"
29,550,100000,100000,"[35, 39, 79]"
30,532,100000,372,[41]
31,493,986,100000,[40]
32,751,100000,100000,[]
33,441,100000,309,"[48, 57, 67]"
34,553,100000,100000,"[89, 100]"
35,455,100000,318,[]
36,558,1116,100000,"[44, 47]"
37,508,100000,100000,"[43, 77]"
38,242,484,169,"[45, 47, 48]"
39,641,100000,449,[]
40,411,822,100000,[84]
41,506,100000,100000,"[46, 49]"
42,316,100000,100000,[]
43,391,782,100000,"[50, 53, 55, 56, 58]"
44,455,910,100000,[51]
45,476,952,100000,[]
46,383,766,100000,"[50, 52]"
47,371,742,100000,[]
48,567,1134,100000,[54]
49,427,854,100000,"[52, 57, 90]"
50,480,100000,100000,[97]
51,610,100000,100000,"[61, 78]"
52,396,792,100000,[91]
53,755,1510,100000,"[62, 80]"
54,412,824,288,"[60, 65, 66]"
55,302,100000,100000,[]
56,76,152,53,[99]
57,263,526,184,[]
58,742,1484,100000,"[59, 63, 64]"
59,363,726,254,[73]
60,541,100000,379,[76]
61,557,100000,390,"[75, 99]"
62,544,100000,381,"[67, 70]"
63,498,100000,100000,"[68, 71, 72, 74]"
64,381,100000,267,[70]
65,682,100000,100000,[83]
66,519,1038,363,[69]
67,450,100000,100000,[]
68,527,100000,100000,[]
69,580,100000,100000,[77]
70,581,100000,100000,[]
71,488,100000,100000,[78]
72,512,100000,100000,[]
73,608,100000,100000,[79]
74,633,100000,100000,[76]
75,673,1346,471,[]
76,703,100000,100000,[81]
77,598,1196,100000,[]
78,518,100000,363,[82]
79,560,100000,100000,"[80, 83, 84]"
80,439,878,100000,[]
81,460,100000,322,"[86, 87]"
82,675,100000,472,"[85, 90]"
83,489,978,100000,"[88, 89, 90]"
84,344,688,241,[91]
85,505,1010,100000,[92]
86,601,1202,100000,[98]
87,752,100000,100000,[97]
88,570,1140,399,"[94, 95, 100]"
89,498,996,100000,[99]
90,299,100000,100000,[]
91,323,646,100000,"[93, 96]"
92,476,100000,100000,[]
93,173,100000,121,[]
94,461,100000,100000,[]
95,502,100000,100000,[]
96,684,100000,479,[]
97,710,1420,497,[]
98,436,100000,100000,[]
99,546,100000,382,[]
100,439,878,307,[]
