task,th,tr,tc,successor
1,187,374,100000,[34]
2,25,50,100000,[10]
3,79,100000,100000,"[6, 8, 9, 14, 18, 23, 25, 29, 32, 35, 39]"
4,75,100000,100000,"[5, 7, 10]"
5,64,100000,45,[67]
6,287,574,100000,[67]
7,123,246,86,[67]
8,179,100000,100000,[80]
9,140,100000,100000,[50]
10,422,100000,295,"[11, 12, 13, 14, 15, 16]"
11,132,100000,100000,[34]
12,220,100000,100000,[79]
13,117,100000,100000,[79]
14,84,168,100000,[67]
15,502,1004,100000,"[17, 18, 23, 24, 25, 26, 27, 28]"
16,259,100000,100000,"[17, 18, 19, 20]"
17,133,100000,100000,[80]
18,149,298,100000,[50]
19,473,100000,100000,"[21, 22]"
20,206,100000,100000,"[21, 22]"
21,155,100000,100000,[34]
22,440,880,100000,"[23, 24, 25, 26, 27, 28]"
23,493,100000,100000,[34]
24,124,100000,100000,[67]
25,492,100000,100000,[50]
26,27,54,100000,"[29, 30, 31, 32, 33]"
27,139,100000,97,[29]
28,279,100000,195,"[32, 66, 69]"
29,243,100000,170,[34]
30,248,496,100000,[34]
31,63,126,100000,[67]
32,102,100000,71,[67]
33,55,110,100000,"[35, 36, 37, 38, 39]"
34,109,100000,76,"[40, 41, 42, 43, 44, 45, 47]"
35,26,100000,100000,[67]
36,551,1102,100000,[50]
37,66,132,100000,"[46, 47]"
38,461,100000,100000,"[46, 47]"
39,242,484,100000,[]
40,497,994,348,"[66, 67, 69]"
41,27,54,19,"[48, 61, 69]"
42,29,100000,100000,"[49, 62]"
43,73,100000,51,[]
44,70,140,49,"[51, 52, 62, 68, 69]"
45,278,556,195,"[48, 49, 50, 51]"
46,172,344,100000,[50]
47,298,100000,209,"[48, 49, 50, 51]"
48,172,100000,100000,[79]
49,320,100000,224,[67]
50,226,452,100000,"[52, 53, 54, 55, 56, 57, 58, 59, 60]"
51,318,100000,100000,"[61, 78]"
52,484,968,100000,[79]
53,300,100000,100000,"[65, 66, 78]"
54,80,100000,56,"[62, 63, 66]"
55,41,82,29,[80]
56,182,100000,100000,"[63, 70]"
57,205,100000,100000,"[63, 65]"
58,282,564,197,"[65, 66]"
59,22,100000,100000,"[62, 64, 66]"
60,138,276,97,[62]
61,20,40,100000,"[64, 66]"
62,377,100000,264,[67]
63,62,100000,100000,[67]
64,423,846,296,[]
65,369,100000,258,"[68, 69, 76, 81, 82]"
66,63,100000,44,"[70, 76]"
67,135,100000,94,"[71, 72, 73, 74]"
68,159,100000,111,[80]
69,72,100000,100000,[80]
70,133,100000,100000,"[75, 77, 81, 82]"
71,59,100000,41,"[77, 78]"
72,429,100000,100000,[80]
73,468,936,328,"[77, 79, 82]"
74,183,100000,128,[76]
75,60,120,42,[]
76,168,336,100000,[79]
77,136,100000,100000,[80]
78,185,100000,130,"[81, 82]"
79,473,946,331,"[83, 84, 85, 86, 87]"
80,258,100000,181,"[88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100]"
81,560,100000,392,[]
82,103,100000,72,[]
83,247,494,100000,[]
84,76,152,53,[]
85,167,334,100000,[]
86,54,108,100000,[]
87,42,100000,29,[]
88,151,100000,100000,[]
89,403,806,100000,[]
90,293,586,205,[]
91,29,58,20,[]
92,156,312,100000,[]
93,229,100000,100000,[]
94,201,100000,141,[]
95,58,100000,100000,[]
96,126,100000,100000,[]
97,246,492,100000,[]
98,513,100000,359,[]
99,181,100000,100000,[]
100,142,100000,100000,[]
