task,th,tr,tc,successor
1,44,100000,100000,[85]
2,87,100000,100000,[10]
3,161,322,100000,"[14, 44, 51]"
4,557,1114,100000,"[8, 11, 12]"
5,340,100000,238,[9]
6,28,100000,100000,"[13, 15]"
7,178,356,100000,[43]
8,91,100000,100000,[85]
9,478,100000,100000,[80]
10,570,100000,100000,[16]
11,225,450,158,"[17, 19, 20, 30]"
12,91,100000,64,"[18, 21]"
13,88,176,62,"[23, 39, 85]"
14,138,100000,97,"[22, 77]"
15,199,398,100000,[]
16,122,100000,100000,[85]
17,30,100000,100000,[80]
18,427,100000,299,[80]
19,116,232,100000,[27]
20,411,822,100000,"[23, 24, 26, 29]"
21,169,100000,100000,"[25, 28, 31]"
22,155,310,100000,[30]
23,202,100000,100000,[80]
24,544,1088,381,[80]
25,325,650,100000,[80]
26,21,100000,15,[38]
27,296,100000,100000,[40]
28,175,100000,100000,"[35, 36, 68]"
29,489,978,342,"[37, 39, 41]"
30,506,100000,354,"[33, 43]"
31,283,566,100000,"[32, 34, 42]"
32,20,100000,14,[85]
33,529,100000,370,[85]
34,140,280,100000,[80]
35,46,100000,100000,[80]
36,568,1136,100000,[45]
37,333,100000,100000,[46]
38,40,80,100000,[48]
39,20,100000,14,"[47, 72]"
40,29,100000,100000,"[51, 52, 79]"
41,52,100000,36,"[44, 52]"
42,395,100000,276,"[49, 50, 53]"
43,67,100000,100000,[55]
44,147,294,100000,[85]
45,65,130,46,[54]
46,270,540,189,[57]
47,121,242,85,[58]
48,466,100000,326,[54]
49,192,384,134,"[56, 59]"
50,454,100000,318,[]
51,172,100000,100000,[55]
52,83,166,100000,[]
53,303,100000,100000,[]
54,75,100000,52,[80]
55,50,100000,35,[80]
56,155,310,100000,[61]
57,443,100000,310,[62]
58,160,100000,100000,[63]
59,50,100,35,"[60, 64, 65, 66, 67, 68]"
60,154,100000,100000,[80]
61,267,100000,187,[72]
62,40,100000,28,[69]
63,355,710,248,[71]
64,33,66,100000,"[70, 77, 78, 80]"
65,208,100000,100000,"[73, 74]"
66,80,100000,100000,[76]
67,105,100000,100000,[]
68,46,92,100000,"[69, 75]"
69,28,100000,100000,[80]
70,349,698,244,[81]
71,232,464,100000,[82]
72,20,100000,100000,[]
73,133,100000,100000,[82]
74,229,458,100000,[]
75,506,100000,354,[]
76,308,100000,100000,[]
77,566,1132,100000,"[79, 84]"
78,80,100000,56,[83]
79,237,100000,100000,[85]
80,178,356,100000,"[86, 87, 88, 89]"
81,27,100000,19,[90]
82,76,100000,53,[92]
83,152,304,106,"[91, 93]"
84,38,76,100000,[]
85,364,728,255,"[94, 95, 96, 97]"
86,51,102,36,[99]
87,79,100000,55,[99]
88,121,242,100000,[]
89,100,100000,100000,[]
90,91,182,100000,[98]
91,80,100000,100000,[]
92,446,100000,100000,[100]
93,223,100000,100000,[98]
94,292,100000,204,[]
95,294,588,100000,[]
96,312,100000,100000,[]
97,168,100000,100000,[]
98,160,100000,112,[]
99,72,144,50,[]
100,324,100000,100000,[]
