task,th,tr,tc,successor
1,502,1004,100000,[9]
2,618,1236,100000,[10]
3,400,800,100000,[11]
4,524,1048,100000,[12]
5,308,100000,100000,[13]
6,412,824,288,"[74, 83]"
7,524,100000,100000,"[14, 15, 16, 17]"
8,494,988,100000,[53]
9,372,100000,260,[18]
10,544,100000,100000,[19]
11,501,1002,100000,[19]
12,713,1426,100000,[19]
13,288,576,100000,[20]
14,627,1254,100000,[34]
15,142,100000,99,[22]
16,467,934,327,[23]
17,551,100000,386,"[21, 25]"
18,409,818,100000,[24]
19,638,100000,100000,"[27, 54, 71, 72]"
20,444,100000,311,[31]
21,619,100000,433,"[26, 29]"
22,565,100000,100000,"[26, 27, 30]"
23,281,562,197,"[25, 28]"
24,549,1098,384,[33]
25,497,100000,100000,"[32, 97]"
26,562,100000,393,[34]
27,359,100000,251,[98]
28,448,100000,314,[35]
29,457,100000,100000,[]
30,531,100000,372,[36]
31,720,100000,504,[]
32,585,100000,100000,[37]
33,656,1312,459,[38]
34,370,740,100000,[54]
35,448,100000,100000,"[39, 40, 41, 42]"
36,427,100000,100000,"[54, 71]"
37,493,100000,100000,[45]
38,403,100000,282,[43]
39,429,100000,300,"[44, 48, 49, 54]"
40,487,100000,100000,"[46, 51, 53]"
41,282,564,100000,"[47, 52, 53]"
42,483,966,338,[50]
43,533,100000,373,[56]
44,618,1236,433,[58]
45,583,100000,408,[55]
46,677,1354,100000,[60]
47,458,100000,100000,[61]
48,593,100000,100000,[62]
49,202,100000,100000,[63]
50,639,100000,100000,"[57, 59]"
51,328,656,230,[]
52,600,100000,100000,[66]
53,644,1288,100000,[64]
54,380,760,100000,"[65, 73]"
55,598,100000,419,[68]
56,552,100000,386,[71]
57,518,1036,100000,[69]
58,556,1112,100000,[71]
59,540,100000,378,[70]
60,518,100000,363,[73]
61,638,100000,100000,[74]
62,565,1130,396,[71]
63,389,778,100000,[75]
64,442,100000,100000,"[67, 72, 76]"
65,441,882,309,[76]
66,466,932,100000,"[77, 90, 97]"
67,534,100000,374,[78]
68,581,100000,100000,[80]
69,295,100000,100000,[79]
70,528,1056,100000,[83]
71,415,100000,290,[]
72,471,100000,100000,[81]
73,639,1278,100000,[]
74,604,100000,100000,"[82, 85]"
75,377,754,100000,[84]
76,360,720,252,[83]
77,617,1234,100000,[]
78,391,100000,100000,[87]
79,571,100000,100000,[88]
80,605,100000,424,[90]
81,613,100000,100000,[89]
82,425,100000,100000,[86]
83,513,1026,359,"[91, 92]"
84,452,100000,100000,[]
85,657,100000,460,[]
86,890,1780,100000,[93]
87,273,546,191,[94]
88,926,100000,648,[94]
89,602,100000,421,[94]
90,553,100000,100000,[98]
91,571,100000,400,"[95, 96, 99]"
92,430,100000,100000,"[97, 100]"
93,678,100000,475,[]
94,752,100000,100000,[]
95,478,956,100000,[]
96,337,674,100000,[]
97,609,100000,100000,[]
98,428,100000,100000,[]
99,625,100000,438,[]
100,508,1016,100000,[]
