task,th,tr,tc,successor
1,173,100000,121,[8]
2,133,100000,93,"[6, 7]"
3,116,232,100000,"[9, 10, 11]"
4,129,100000,100000,"[11, 12]"
5,33,100000,100000,"[9, 24]"
6,32,64,22,[13]
7,164,100000,115,[14]
8,150,300,105,[16]
9,79,158,55,"[15, 18]"
10,318,100000,223,"[17, 18, 19]"
11,108,100000,76,[17]
12,248,496,100000,"[19, 29, 30, 35, 39]"
13,114,100000,100000,[22]
14,146,100000,102,[23]
15,214,100000,150,[20]
16,72,144,100000,[21]
17,212,424,148,"[23, 24, 25]"
18,178,356,100000,"[23, 25]"
19,104,208,73,"[45, 60]"
20,102,100000,71,[26]
21,219,100000,153,[28]
22,242,484,100000,[27]
23,184,368,100000,"[28, 30]"
24,22,100000,100000,[65]
25,92,100000,100000,"[29, 77]"
26,41,100000,100000,[32]
27,124,100000,100000,[34]
28,212,100000,100000,"[31, 33, 35, 39]"
29,224,100000,157,"[70, 76]"
30,41,82,100000,"[36, 37, 38]"
31,77,100000,100000,[40]
32,236,100000,100000,[42]
33,190,380,133,[44]
34,236,472,165,[45]
35,77,154,100000,"[41, 45]"
36,155,310,100000,"[43, 45, 56]"
37,148,100000,100000,"[57, 62]"
38,147,294,103,[45]
39,102,204,100000,"[45, 49]"
40,95,100000,100000,[47]
41,43,100000,100000,[46]
42,152,304,100000,[49]
43,25,50,100000,[48]
44,140,100000,100000,[50]
45,77,154,100000,"[50, 51, 52]"
46,171,100000,100000,[53]
47,155,100000,108,[54]
48,144,100000,100000,[55]
49,81,162,57,"[56, 60]"
50,57,100000,100000,"[90, 100]"
51,150,100000,105,[66]
52,24,48,100000,"[57, 66]"
53,37,74,26,[58]
54,115,230,100000,[60]
55,255,100000,178,"[59, 61, 62]"
56,90,100000,100000,"[67, 79]"
57,166,332,116,"[65, 67]"
58,67,100000,100000,[63]
59,295,100000,100000,[64]
60,147,100000,103,"[65, 66, 67]"
61,81,100000,57,"[66, 67, 74]"
62,166,100000,100000,[65]
63,93,186,100000,[70]
64,74,148,100000,[68]
65,48,100000,34,"[69, 70, 71, 72, 74]"
66,146,292,100000,[72]
67,192,100000,100000,[75]
68,92,184,100000,[74]
69,160,320,112,[73]
70,174,100000,100000,"[75, 78, 79]"
71,191,382,100000,"[75, 77, 78]"
72,320,640,100000,"[75, 76, 77, 78, 79]"
73,70,100000,49,[80]
74,212,100000,148,"[81, 82, 83]"
75,110,100000,100000,"[83, 94]"
76,125,100000,100000,[]
77,140,280,100000,[83]
78,54,100000,38,[89]
79,296,100000,100000,[90]
80,63,126,44,[85]
81,239,100000,100000,[87]
82,60,100000,100000,[88]
83,47,100000,33,"[84, 86, 89, 90]"
84,159,100000,100000,[91]
85,111,100000,78,[94]
86,213,100000,149,[92]
87,270,100000,189,[93]
88,116,100000,100000,[94]
89,332,100000,100000,"[95, 98]"
90,72,144,100000,[]
91,157,314,100000,[96]
92,75,100000,100000,[97]
93,200,100000,140,[98]
94,173,100000,100000,"[98, 100]"
95,167,334,100000,[99]
96,328,100000,100000,[]
97,207,414,145,[]
98,185,100000,130,[]
99,104,100000,73,[]
100,23,46,100000,[]
