task,th,tr,tc,successor
1,198,396,100000,"[5, 6, 7, 8]"
2,72,144,100000,"[5, 6, 7, 8]"
3,216,432,100000,"[5, 6, 7, 8]"
4,156,100000,100000,"[5, 6, 7, 8]"
5,252,100000,100000,"[9, 10, 11]"
6,52,100000,100000,"[9, 10, 11]"
7,140,100000,100000,"[9, 10, 11]"
8,90,100000,63,"[9, 10, 11]"
9,97,100000,100000,"[12, 13, 14, 15]"
10,77,100000,54,"[12, 13, 14, 15]"
11,116,100000,81,"[12, 13, 14, 15]"
12,128,100000,100000,"[16, 17, 18]"
13,63,100000,100000,"[16, 17, 18]"
14,254,508,100000,"[16, 17, 18]"
15,138,100000,100000,"[16, 17, 18]"
16,86,172,100000,"[19, 20, 21]"
17,169,338,118,"[19, 20, 21]"
18,171,342,120,"[19, 20, 21]"
19,144,288,101,"[22, 23, 24]"
20,58,116,41,"[22, 23, 24]"
21,135,100000,100000,"[22, 23, 24]"
22,284,568,199,"[25, 26, 27, 28, 29]"
23,164,328,115,"[25, 26, 27, 28, 29]"
24,168,336,100000,"[25, 26, 27, 28, 29]"
25,127,100000,89,[30]
26,250,500,175,[30]
27,199,100000,100000,[30]
28,24,100000,17,[30]
29,26,100000,18,[30]
30,219,100000,153,"[31, 32, 33]"
31,185,100000,100000,"[34, 35, 36]"
32,189,378,100000,"[34, 35, 36]"
33,70,100000,49,"[34, 35, 36]"
34,161,100000,113,"[37, 38, 39]"
35,67,134,47,"[37, 38, 39]"
36,47,100000,100000,"[37, 38, 39]"
37,205,100000,100000,"[40, 41, 42]"
38,194,100000,100000,"[40, 41, 42]"
39,111,100000,78,"[40, 41, 42]"
40,161,322,113,"[43, 44, 45, 46]"
41,45,90,31,"[43, 45, 46]"
42,197,100000,100000,"[43, 44, 45, 46]"
43,108,100000,100000,"[47, 48]"
44,248,100000,100000,"[47, 61]"
45,108,100000,100000,[47]
46,178,100000,100000,"[47, 52]"
47,118,100000,100000,"[49, 51, 58]"
48,142,100000,100000,"[50, 51, 52, 53]"
49,182,100000,127,"[56, 67]"
50,21,100000,100000,"[54, 55, 56, 57, 58]"
51,189,100000,132,"[75, 79]"
52,174,348,100000,[]
53,303,100000,100000,[79]
54,86,172,100000,"[62, 63]"
55,122,244,85,"[59, 77, 81]"
56,212,100000,100000,"[59, 60, 66, 69]"
57,226,100000,100000,"[59, 60, 61, 65]"
58,145,100000,100000,"[62, 63]"
59,143,100000,100000,[]
60,140,100000,100000,"[78, 84]"
61,107,214,100000,[67]
62,56,112,100000,[64]
63,236,100000,100000,[64]
64,264,100000,185,"[65, 66, 67, 68, 69]"
65,127,254,89,"[70, 71, 72, 73]"
66,166,332,100000,"[70, 71, 72, 73]"
67,284,568,199,"[70, 73]"
68,23,100000,16,"[70, 71]"
69,24,48,17,"[70, 73, 77]"
70,112,224,78,"[74, 75, 79]"
71,124,248,100000,"[74, 83]"
72,54,100000,38,"[76, 77]"
73,155,100000,100000,"[81, 90]"
74,40,100000,100000,[80]
75,112,100000,78,"[78, 83]"
76,130,260,91,"[78, 79]"
77,194,388,100000,[83]
78,182,100000,100000,"[81, 82]"
79,60,100000,100000,"[83, 84]"
80,71,100000,50,"[81, 82, 84]"
81,39,100000,27,"[93, 95]"
82,69,138,100000,"[85, 90]"
83,113,226,100000,"[85, 86, 87]"
84,312,100000,100000,"[86, 87, 96]"
85,140,100000,100000,"[88, 91]"
86,167,100000,117,[90]
87,100,100000,100000,"[89, 100]"
88,48,96,100000,[93]
89,157,100000,100000,[]
90,169,338,100000,"[91, 92]"
91,30,100000,100000,[95]
92,153,306,107,[94]
93,162,324,113,[96]
94,47,94,100000,[100]
95,140,100000,100000,"[97, 99]"
96,218,436,153,"[98, 99]"
97,132,100000,92,[]
98,179,358,125,[]
99,125,100000,100000,[]
100,32,64,100000,[]
