task,th,tr,tc,successor
1,489,978,100000,[8]
2,397,100000,278,[9]
3,418,100000,293,[10]
4,443,886,310,[11]
5,515,100000,360,"[12, 13, 16]"
6,539,100000,100000,"[15, 91]"
7,776,100000,100000,"[14, 17]"
8,500,1000,100000,[20]
9,607,100000,425,[20]
10,476,952,100000,[20]
11,560,100000,100000,[20]
12,576,1152,100000,[18]
13,230,100000,100000,[19]
14,520,100000,100000,"[22, 55]"
15,377,754,264,"[23, 47]"
16,440,100000,308,[21]
17,291,100000,100000,[]
18,582,1164,407,[24]
19,483,100000,100000,[25]
20,202,404,100000,"[26, 27, 30, 31, 33]"
21,420,840,294,[32]
22,339,678,100000,"[28, 34]"
23,489,978,100000,"[29, 83]"
24,479,100000,335,[35]
25,616,100000,100000,[36]
26,448,100000,314,"[37, 38]"
27,652,100000,100000,[]
28,703,100000,100000,[]
29,357,714,250,[85]
30,604,1208,100000,[]
31,729,1458,510,[40]
32,524,100000,100000,[99]
33,180,360,100000,[]
34,407,100000,100000,[39]
35,283,100000,100000,[42]
36,297,594,208,[41]
37,311,622,100000,[44]
38,737,100000,516,"[43, 45, 46, 47, 49]"
39,523,100000,100000,[88]
40,308,100000,100000,[48]
41,545,100000,382,[50]
42,314,628,100000,[52]
43,414,828,290,[51]
44,298,100000,100000,[54]
45,447,100000,313,"[53, 56, 57]"
46,573,100000,401,[55]
47,338,100000,237,[]
48,447,100000,313,[]
49,468,100000,328,[]
50,434,868,304,[58]
51,570,100000,100000,[60]
52,586,1172,100000,[59]
53,567,1134,397,[61]
54,573,100000,100000,[62]
55,516,100000,100000,[65]
56,741,1482,100000,[99]
57,287,574,201,"[63, 64]"
58,419,100000,293,[66]
59,276,100000,100000,[68]
60,847,1694,100000,[67]
61,543,1086,100000,[70]
62,658,100000,100000,[69]
63,453,100000,100000,[]
64,635,100000,444,[71]
65,630,1260,100000,[]
66,563,100000,100000,[74]
67,305,100000,214,[74]
68,747,100000,100000,[72]
69,601,100000,421,[73]
70,716,1432,100000,"[77, 78, 79]"
71,380,760,266,"[75, 76]"
72,369,738,258,[80]
73,490,980,100000,[83]
74,516,100000,100000,[86]
75,606,100000,100000,"[81, 87, 90]"
76,543,100000,100000,"[82, 88]"
77,513,1026,100000,"[84, 89]"
78,259,100000,100000,"[91, 98]"
79,751,100000,526,[85]
80,473,946,100000,[92]
81,531,1062,100000,[93]
82,323,100000,100000,[94]
83,525,1050,100000,[95]
84,458,100000,321,[99]
85,417,834,100000,[96]
86,664,100000,465,[]
87,444,888,311,[]
88,705,1410,100000,[]
89,716,100000,100000,[98]
90,331,662,232,[97]
91,497,100000,100000,[100]
92,587,100000,411,[]
93,627,100000,100000,[]
94,444,888,311,[]
95,516,100000,100000,[]
96,615,100000,100000,[]
97,623,100000,100000,[]
98,281,100000,100000,[]
99,358,100000,251,[]
100,392,100000,274,[]
