task,th,tr,tc,successor
1,439,100000,100000,[9]
2,474,100000,100000,[13]
3,664,1328,465,"[10, 12]"
4,442,884,100000,"[11, 14]"
5,549,1098,384,[39]
6,486,100000,340,[]
7,684,1368,479,[16]
8,847,100000,100000,"[15, 17, 44]"
9,445,100000,312,[22]
10,635,100000,100000,[18]
11,378,756,265,[19]
12,414,100000,290,[20]
13,400,100000,280,[21]
14,343,686,100000,[]
15,607,100000,100000,[24]
16,306,100000,214,[23]
17,606,100000,100000,[]
18,541,100000,379,[26]
19,768,100000,538,[28]
20,316,100000,100000,[27]
21,479,100000,100000,[29]
22,393,100000,100000,"[25, 30]"
23,555,100000,100000,"[31, 32]"
24,350,100000,100000,[33]
25,491,982,100000,[35]
26,583,100000,100000,[36]
27,576,1152,403,[37]
28,530,100000,371,[38]
29,424,848,100000,"[39, 42]"
30,483,100000,100000,[]
31,403,100000,282,[]
32,602,100000,421,[]
33,563,1126,100000,"[34, 40, 41]"
34,422,844,100000,[70]
35,481,100000,100000,[43]
36,220,100000,100000,[47]
37,557,1114,100000,[48]
38,489,100000,100000,[49]
39,384,100000,269,"[44, 51, 69]"
40,591,100000,100000,[]
41,497,100000,100000,"[45, 46]"
42,444,100000,100000,[50]
43,429,100000,300,[78]
44,293,100000,205,[78]
45,597,1194,418,[70]
46,538,1076,377,[70]
47,308,100000,216,[54]
48,488,976,342,[55]
49,530,100000,100000,[56]
50,558,1116,391,"[52, 53, 58, 59, 60]"
51,676,100000,100000,[57]
52,372,744,260,[78]
53,229,458,100000,[70]
54,714,1428,500,[61]
55,458,100000,321,[61]
56,570,1140,399,[65]
57,582,1164,407,"[62, 63, 64, 67]"
58,592,100000,414,[]
59,466,100000,100000,[]
60,507,1014,100000,"[66, 68]"
61,528,100000,100000,[78]
62,681,1362,100000,[78]
63,456,100000,319,[70]
64,374,100000,100000,[70]
65,497,100000,348,"[72, 75, 76]"
66,503,1006,100000,"[69, 74]"
67,384,768,100000,"[77, 95]"
68,421,100000,295,"[71, 73]"
69,575,1150,402,[78]
70,488,100000,100000,"[79, 80, 81, 82, 83, 84, 85, 86, 87]"
71,523,1046,100000,[]
72,409,100000,286,[88]
73,338,676,100000,[]
74,657,100000,100000,[]
75,476,952,100000,[]
76,661,100000,100000,[]
77,599,1198,100000,[]
78,424,848,297,"[89, 90, 91, 92, 93, 94]"
79,406,100000,100000,[]
80,492,100000,100000,[]
81,509,1018,356,[96]
82,527,100000,100000,[95]
83,407,814,100000,[]
84,492,100000,100000,[]
85,546,100000,382,[]
86,471,100000,100000,[]
87,751,100000,100000,[]
88,305,100000,100000,[97]
89,414,100000,290,[]
90,332,664,232,[]
91,501,100000,100000,[]
92,378,756,100000,[]
93,585,1170,410,[]
94,503,1006,100000,[99]
95,164,328,100000,"[98, 99, 100]"
96,448,100000,100000,[]
97,405,810,100000,[]
98,574,100000,100000,[]
99,364,100000,100000,[]
100,570,1140,100000,[]
