task,th,tr,tc,successor
1,518,100000,100000,[6]
2,374,100000,100000,"[5, 10, 33, 96]"
3,150,100000,100000,"[11, 12, 13, 56]"
4,75,100000,52,"[7, 8, 9, 12]"
5,104,208,73,[15]
6,534,1068,374,[14]
7,82,100000,100000,"[16, 17, 19, 23]"
8,179,358,100000,"[18, 21]"
9,150,300,100000,"[20, 67]"
10,47,94,100000,[]
11,131,262,92,[31]
12,79,100000,100000,"[21, 22, 42]"
13,186,100000,100000,[93]
14,385,100000,270,[24]
15,443,100000,310,[25]
16,84,100000,100000,[26]
17,359,718,100000,[27]
18,65,100000,46,[28]
19,351,100000,100000,[29]
20,127,100000,100000,[30]
21,186,372,100000,[]
22,345,100000,100000,"[32, 34]"
23,111,100000,100000,"[31, 33]"
24,273,546,100000,[38]
25,187,100000,131,[35]
26,344,100000,100000,[39]
27,34,100000,100000,[37]
28,186,372,100000,[38]
29,218,436,153,[36]
30,464,100000,100000,[41]
31,34,100000,24,"[40, 42, 59]"
32,402,100000,281,[38]
33,271,100000,190,"[68, 83, 97]"
34,105,100000,100000,"[66, 84]"
35,296,100000,100000,[43]
36,65,130,46,[46]
37,260,100000,100000,[45]
38,195,390,100000,"[47, 50, 59]"
39,51,100000,100000,[]
40,150,100000,105,"[44, 48, 73, 84]"
41,443,100000,310,[49]
42,55,100000,38,"[48, 49]"
43,471,100000,330,[51]
44,163,100000,114,[52]
45,360,100000,252,[54]
46,220,100000,100000,"[53, 56, 59]"
47,496,100000,347,[]
48,195,390,100000,"[55, 93]"
49,52,100000,100000,[58]
50,100,100000,100000,[57]
51,26,100000,18,[61]
52,112,100000,78,[60]
53,27,100000,19,[63]
54,169,100000,100000,[62]
55,492,984,100000,[68]
56,28,100000,100000,"[67, 76]"
57,20,40,100000,"[65, 92]"
58,121,100000,85,[64]
59,128,256,90,[66]
60,174,348,100000,[69]
61,23,46,100000,[72]
62,36,72,100000,[70]
63,176,352,123,[71]
64,174,348,122,"[75, 76]"
65,527,1054,369,[73]
66,75,100000,52,[]
67,523,1046,100000,[74]
68,644,100000,100000,[]
69,209,418,146,[77]
70,405,100000,284,[79]
71,163,326,100000,[78]
72,190,380,133,[81]
73,63,126,100000,"[80, 83, 86]"
74,232,464,162,"[82, 87]"
75,28,56,20,[84]
76,333,666,100000,[85]
77,454,908,100000,[88]
78,128,100000,90,[89]
79,223,100000,100000,[92]
80,253,100000,100000,[90]
81,135,100000,100000,[93]
82,240,480,100000,[91]
83,164,328,115,"[94, 98]"
84,171,100000,100000,[]
85,491,100000,100000,"[94, 95, 96]"
86,351,100000,100000,[]
87,156,312,100000,[]
88,113,100000,100000,[97]
89,67,100000,100000,[97]
90,59,118,100000,[97]
91,65,130,100000,[98]
92,175,100000,100000,[]
93,78,156,100000,[99]
94,140,100000,98,[100]
95,124,100000,87,[]
96,103,100000,100000,[]
97,35,100000,24,[]
98,77,100000,100000,[]
99,31,62,22,[]
100,218,436,100000,[]
