task,th,tr,tc,successor
1,58,100000,100000,"[4, 6]"
2,88,100000,100000,"[5, 6, 7]"
3,72,144,100000,"[4, 5, 6, 7]"
4,240,100000,168,"[8, 9, 10]"
5,193,100000,100000,"[8, 9, 10]"
6,54,100000,100000,"[8, 9, 10]"
7,222,444,100000,"[8, 9, 10]"
8,208,100000,146,"[11, 12]"
9,45,90,31,"[11, 12]"
10,89,178,100000,"[11, 12]"
11,140,100000,100000,"[13, 14, 15, 16]"
12,76,100000,100000,"[13, 14, 15, 16]"
13,206,100000,100000,"[17, 18, 19, 20]"
14,54,108,38,"[17, 18, 19, 20]"
15,89,100000,100000,"[17, 19, 20]"
16,55,110,100000,"[17, 18, 19, 20]"
17,197,100000,138,"[21, 22, 23, 24, 25]"
18,297,100000,100000,"[21, 22, 23]"
19,113,226,79,"[21, 22, 25]"
20,153,100000,100000,"[21, 23, 24, 25]"
21,266,100000,100000,"[26, 27, 28, 29]"
22,78,100000,100000,"[26, 27, 28, 29]"
23,113,226,100000,"[27, 29]"
24,116,232,100000,"[26, 28, 29]"
25,188,376,100000,"[26, 27, 28, 29]"
26,165,100000,115,"[30, 31]"
27,76,100000,100000,"[30, 31]"
28,97,194,68,"[30, 31]"
29,58,116,41,"[30, 31]"
30,59,118,100000,[32]
31,30,100000,100000,[32]
32,69,138,48,"[33, 34, 35, 36]"
33,152,304,100000,"[37, 38, 39, 40, 41]"
34,61,100000,43,"[37, 38, 39, 40, 41]"
35,215,100000,150,"[37, 38, 40]"
36,126,252,100000,"[38, 39, 41]"
37,98,196,69,"[42, 43]"
38,185,370,100000,"[43, 44, 48, 50, 51]"
39,154,100000,108,"[42, 43, 44, 45]"
40,132,100000,92,"[42, 43, 44, 45]"
41,84,168,59,"[42, 43, 45]"
42,36,100000,25,"[46, 47, 48]"
43,134,100000,100000,"[75, 76, 77]"
44,94,188,100000,[47]
45,161,322,113,"[46, 48]"
46,134,268,94,"[49, 50, 51]"
47,148,296,100000,"[49, 54]"
48,38,100000,100000,"[79, 88]"
49,166,332,100000,"[52, 53, 55, 56]"
50,51,102,36,[54]
51,249,100000,100000,"[52, 53, 55, 56]"
52,56,100000,100000,"[57, 58]"
53,156,100000,100000,[]
54,247,100000,100000,"[57, 70]"
55,136,100000,100000,"[57, 58, 59]"
56,117,100000,82,"[57, 58, 59]"
57,28,100000,100000,"[60, 61, 67]"
58,145,290,100000,"[60, 61, 62, 63, 64, 65]"
59,46,92,32,[62]
60,239,100000,167,"[66, 69]"
61,98,100000,69,"[66, 68]"
62,21,100000,15,"[66, 67, 69]"
63,22,44,15,"[69, 81]"
64,60,120,100000,"[75, 83, 84]"
65,190,100000,100000,"[67, 70]"
66,102,204,71,"[77, 78]"
67,288,576,100000,[71]
68,231,100000,100000,[72]
69,229,100000,160,[94]
70,71,100000,100000,[71]
71,282,564,197,"[72, 73]"
72,111,100000,100000,[76]
73,46,100000,32,"[74, 75, 77]"
74,219,100000,153,[78]
75,134,100000,100000,[86]
76,231,100000,162,[78]
77,346,100000,100000,"[80, 83]"
78,170,340,100000,"[79, 80, 81]"
79,150,100000,100000,"[82, 83, 87]"
80,104,208,100000,[89]
81,55,100000,38,"[83, 84]"
82,165,100000,100000,[86]
83,48,100000,100000,[85]
84,181,100000,127,"[87, 88]"
85,204,100000,100000,"[90, 92, 94]"
86,54,108,38,[89]
87,115,100000,80,[89]
88,142,100000,100000,"[91, 96]"
89,84,168,100000,[94]
90,178,100000,125,[93]
91,257,100000,100000,[]
92,219,438,100000,[]
93,134,100000,94,[99]
94,34,100000,100000,"[95, 96, 97, 98, 100]"
95,179,100000,100000,[]
96,87,174,100000,[]
97,58,116,41,[]
98,228,100000,100000,[]
99,205,410,100000,[]
100,140,100000,98,[]
