task,th,tr,tc,successor
1,373,100000,100000,[11]
2,589,1178,100000,"[15, 81]"
3,522,1044,100000,"[9, 13]"
4,546,100000,382,[17]
5,491,982,100000,[90]
6,610,100000,100000,"[16, 18]"
7,320,100000,224,"[10, 11]"
8,484,968,100000,"[12, 14, 67, 77]"
9,528,1056,100000,[]
10,606,1212,100000,"[22, 43]"
11,510,100000,357,[]
12,574,100000,100000,[21]
13,455,100000,100000,"[24, 41, 65]"
14,543,1086,100000,[]
15,568,1136,100000,"[22, 26]"
16,453,100000,100000,[]
17,374,100000,262,"[19, 23, 93]"
18,574,1148,402,"[20, 25, 66]"
19,537,1074,100000,[95]
20,472,100000,330,[77]
21,273,100000,100000,"[29, 32]"
22,659,100000,100000,[]
23,449,898,100000,[]
24,442,100000,309,[31]
25,204,100000,100000,"[27, 30, 34]"
26,502,100000,100000,"[28, 33]"
27,528,100000,100000,"[35, 68, 69]"
28,549,1098,100000,[35]
29,464,928,100000,"[40, 87]"
30,521,1042,100000,"[44, 55]"
31,526,100000,100000,[]
32,541,1082,379,"[36, 37]"
33,580,100000,100000,[]
34,510,1020,100000,"[38, 39]"
35,408,100000,100000,[45]
36,449,898,100000,"[44, 74]"
37,364,100000,255,[43]
38,700,1400,100000,"[42, 88, 93]"
39,592,100000,414,[41]
40,472,944,330,"[78, 84]"
41,422,844,100000,"[46, 48]"
42,582,100000,407,"[47, 51, 52, 53]"
43,602,1204,421,"[49, 54]"
44,698,100000,100000,[]
45,388,100000,272,[50]
46,444,100000,100000,[]
47,505,1010,100000,"[57, 58, 62]"
48,485,970,340,"[56, 62]"
49,181,362,100000,"[60, 73]"
50,459,918,321,"[59, 61, 83]"
51,501,100000,100000,[63]
52,626,100000,438,"[55, 79]"
53,621,100000,100000,[65]
54,602,100000,100000,[]
55,537,100000,376,[68]
56,508,100000,356,"[64, 69, 70]"
57,500,100000,100000,[71]
58,602,100000,421,[]
59,366,732,100000,[67]
60,528,100000,370,[66]
61,722,100000,505,"[64, 73]"
62,659,100000,461,[72]
63,400,800,100000,"[65, 76]"
64,384,100000,100000,"[77, 78, 82]"
65,618,100000,433,[]
66,484,100000,100000,[80]
67,422,844,295,[]
68,302,100000,100000,"[75, 91]"
69,402,100000,100000,[81]
70,332,100000,100000,[79]
71,449,898,314,"[76, 83, 90]"
72,574,100000,100000,[]
73,368,736,258,[74]
74,435,100000,100000,[93]
75,601,100000,100000,[85]
76,466,932,100000,[]
77,453,100000,100000,"[86, 88, 90]"
78,354,100000,100000,[]
79,393,100000,275,"[83, 92]"
80,503,1006,100000,"[84, 85]"
81,424,848,100000,[91]
82,393,786,275,"[87, 88, 89]"
83,440,880,308,"[99, 100]"
84,299,598,100000,[]
85,372,100000,100000,[]
86,464,100000,325,"[96, 97]"
87,573,100000,401,[94]
88,464,928,325,[]
89,515,100000,100000,[95]
90,511,100000,358,[]
91,443,886,310,[98]
92,635,100000,444,[]
93,442,100000,100000,[]
94,460,920,100000,[]
95,523,100000,100000,[]
96,512,100000,358,[]
97,390,100000,273,[]
98,558,100000,100000,[]
99,577,1154,404,[]
100,413,100000,289,[]
