task,th,tr,tc,successor
1,176,100000,123,[]
2,132,264,92,"[17, 22]"
3,118,236,83,[18]
4,117,100000,100000,[59]
5,199,398,100000,[]
6,30,100000,21,[15]
7,201,100000,100000,[]
8,251,502,100000,"[13, 14]"
9,226,100000,158,[]
10,27,100000,100000,[12]
11,287,100000,201,"[16, 19]"
12,292,100000,204,[74]
13,44,100000,100000,"[19, 24]"
14,135,270,100000,"[21, 23]"
15,60,100000,42,"[22, 53]"
16,114,100000,100000,[]
17,287,100000,201,[20]
18,169,100000,100000,"[41, 47]"
19,122,100000,100000,[]
20,238,100000,100000,[25]
21,43,86,30,"[26, 28]"
22,97,194,100000,"[26, 27, 30]"
23,86,100000,100000,"[25, 29]"
24,200,400,100000,[]
25,86,100000,100000,"[55, 84, 95]"
26,191,382,100000,"[31, 32]"
27,45,100000,100000,"[35, 37]"
28,281,562,197,"[34, 42]"
29,143,286,100000,[36]
30,186,372,100000,"[33, 58]"
31,51,100000,100000,[40]
32,45,100000,100000,"[38, 48]"
33,81,162,57,"[43, 49]"
34,148,100000,100000,"[45, 47, 83]"
35,44,100000,100000,[39]
36,144,100000,100000,[]
37,58,116,100000,"[41, 42, 44, 46]"
38,160,320,112,"[51, 57]"
39,87,100000,61,[]
40,131,262,92,[56]
41,40,100000,28,[55]
42,159,100000,100000,[]
43,264,528,185,[54]
44,23,46,16,[60]
45,103,100000,72,[]
46,80,100000,100000,"[52, 62]"
47,55,110,38,[53]
48,48,100000,34,[50]
49,119,238,83,[]
50,213,100000,100000,[64]
51,33,66,100000,"[62, 63, 65]"
52,94,188,66,[81]
53,176,100000,123,[]
54,229,100000,160,[59]
55,112,100000,78,"[60, 86, 89, 99]"
56,331,100000,100000,"[58, 66]"
57,208,416,100000,[61]
58,102,100000,71,"[72, 76]"
59,48,100000,100000,[88]
60,95,190,100000,"[67, 78]"
61,112,224,100000,[70]
62,90,100000,100000,[97]
63,153,306,107,"[75, 77]"
64,267,100000,100000,[]
65,122,100000,85,"[68, 69, 71, 74, 82]"
66,37,74,100000,[73]
67,243,100000,170,[]
68,111,222,100000,[85]
69,142,284,100000,[]
70,239,100000,100000,[]
71,105,100000,74,[]
72,76,100000,100000,"[81, 82, 83]"
73,76,152,100000,[84]
74,106,212,100000,[79]
75,410,100000,100000,[]
76,300,100000,210,[80]
77,201,100000,100000,[81]
78,187,374,131,[]
79,110,100000,100000,[88]
80,123,246,86,[]
81,132,100000,100000,[90]
82,81,162,57,[]
83,199,398,100000,"[86, 91]"
84,191,100000,100000,"[87, 92, 93]"
85,121,100000,100000,[89]
86,57,100000,100000,[96]
87,205,100000,100000,[100]
88,156,100000,109,[98]
89,90,180,100000,[]
90,36,72,100000,"[95, 99]"
91,142,284,100000,"[94, 97]"
92,152,100000,100000,[]
93,27,100000,100000,[]
94,108,100000,100000,[]
95,50,100000,35,[]
96,101,100000,71,[]
97,176,352,123,[]
98,184,100000,100000,[]
99,144,100000,101,[]
100,129,258,100000,[]
