task,th,tr,tc,successor
1,632,1264,100000,[30]
2,338,100000,100000,[30]
3,472,100000,100000,[30]
4,567,1134,397,[41]
5,588,100000,412,"[7, 9, 11]"
6,620,1240,434,"[7, 8, 10, 29]"
7,457,914,100000,[30]
8,706,100000,100000,[61]
9,452,100000,316,[61]
10,447,100000,100000,[72]
11,633,1266,443,"[12, 13, 14, 15, 16, 17]"
12,444,888,311,[30]
13,444,100000,100000,[72]
14,584,100000,409,"[18, 19, 20, 22]"
15,445,100000,100000,"[18, 21, 24, 29]"
16,493,986,100000,"[55, 60]"
17,635,100000,100000,"[19, 25, 28, 33]"
18,418,100000,100000,[30]
19,435,100000,304,[30]
20,488,100000,100000,[30]
21,567,1134,397,[41]
22,502,100000,100000,"[23, 24, 25, 26, 27, 28, 29]"
23,337,100000,236,[30]
24,393,786,100000,[90]
25,399,100000,100000,[72]
26,807,1614,565,[41]
27,408,816,286,"[31, 33]"
28,443,886,100000,"[31, 32]"
29,333,100000,233,"[31, 32, 33]"
30,613,100000,429,"[34, 35, 36, 37, 38, 39, 40, 41, 42]"
31,537,100000,100000,[41]
32,456,100000,319,"[41, 42, 54]"
33,330,100000,100000,"[42, 56, 65]"
34,539,100000,100000,[]
35,605,100000,100000,"[54, 55, 57]"
36,575,100000,100000,"[55, 63]"
37,434,100000,100000,[]
38,504,1008,100000,"[54, 65]"
39,547,1094,100000,"[81, 82]"
40,534,100000,100000,"[62, 81]"
41,521,1042,100000,"[43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53]"
42,526,1052,100000,"[55, 59, 62]"
43,728,1456,100000,"[59, 61, 65]"
44,552,100000,100000,"[56, 60, 63]"
45,436,100000,305,"[55, 56, 59]"
46,666,1332,100000,[]
47,456,912,100000,"[56, 57, 62, 73]"
48,383,766,268,[82]
49,411,100000,100000,"[57, 63]"
50,505,100000,354,[91]
51,604,100000,423,[81]
52,458,100000,100000,"[73, 75, 80]"
53,323,100000,100000,"[55, 56, 58]"
54,470,940,329,"[56, 59, 62]"
55,568,1136,100000,[61]
56,385,770,100000,[61]
57,906,100000,100000,[72]
58,508,100000,100000,"[60, 62, 63, 65]"
59,693,100000,485,"[60, 63, 64]"
60,245,100000,100000,[90]
61,493,986,100000,"[66, 67, 68, 69, 70, 71, 89]"
62,419,838,100000,[72]
63,540,100000,100000,"[72, 73, 75]"
64,671,100000,100000,[72]
65,480,960,336,[74]
66,454,908,100000,"[81, 86]"
67,310,100000,217,"[75, 87]"
68,457,100000,320,"[81, 90]"
69,537,100000,100000,[]
70,323,646,226,[84]
71,512,100000,358,[]
72,359,718,251,"[74, 76, 77, 78, 79, 80]"
73,437,100000,100000,[82]
74,379,100000,265,[90]
75,570,1140,399,[90]
76,618,100000,100000,[]
77,480,100000,336,[83]
78,606,1212,424,[]
79,392,784,274,[82]
80,537,100000,100000,"[84, 90]"
81,347,100000,100000,[]
82,679,1358,100000,[85]
83,537,100000,376,[85]
84,624,100000,100000,[]
85,520,1040,364,"[86, 87, 88, 89]"
86,532,100000,372,[90]
87,489,978,100000,"[91, 92]"
88,428,856,300,[]
89,450,100000,100000,[]
90,539,1078,100000,"[93, 94, 95, 96, 97, 98, 99, 100]"
91,548,1096,100000,[]
92,294,100000,206,[]
93,437,100000,100000,[]
94,700,1400,490,[]
95,584,1168,100000,[]
96,526,100000,100000,[]
97,378,100000,100000,[]
98,534,100000,374,[]
99,647,100000,100000,[]
100,486,100000,340,[]
