task,th,tr,tc,successor
1,246,100000,172,[37]
2,117,234,82,[11]
3,133,266,100000,"[12, 18]"
4,156,312,100000,"[13, 15]"
5,130,100000,100000,"[14, 17, 20]"
6,138,100000,97,[10]
7,510,100000,357,[]
8,193,100000,100000,"[16, 19]"
9,80,100000,56,[21]
10,43,100000,100000,[37]
11,26,100000,18,[22]
12,540,1080,100000,[26]
13,202,404,100000,[25]
14,498,100000,100000,[]
15,154,308,108,[97]
16,194,100000,100000,"[23, 27]"
17,212,100000,100000,[]
18,137,100000,100000,[28]
19,130,260,91,[89]
20,144,100000,101,[24]
21,40,100000,100000,[66]
22,504,100000,100000,[37]
23,73,100000,100000,[37]
24,132,100000,100000,[57]
25,253,100000,100000,[32]
26,197,100000,100000,[29]
27,270,100000,100000,"[31, 35, 36, 64]"
28,88,100000,100000,"[30, 33, 34]"
29,126,252,100000,[37]
30,395,790,276,[57]
31,33,66,23,[57]
32,459,100000,100000,[39]
33,351,702,100000,"[38, 42, 43]"
34,284,100000,100000,[]
35,235,100000,164,[40]
36,163,326,100000,"[41, 44, 45]"
37,102,204,100000,"[46, 47, 48, 49, 55]"
38,264,100000,100000,[50]
39,65,100000,46,[52]
40,134,268,100000,[51]
41,143,286,100,"[53, 54, 56, 61]"
42,486,972,100000,[]
43,23,46,16,[]
44,56,100000,100000,[]
45,537,1074,100000,[]
46,556,100000,389,[57]
47,216,100000,100000,[]
48,148,296,104,[]
49,519,100000,363,"[63, 64, 66]"
50,286,572,200,[60]
51,230,100000,100000,[58]
52,187,374,131,[61]
53,128,100000,100000,[59]
54,537,100000,376,[]
55,147,100000,103,[65]
56,118,100000,83,[62]
57,68,136,48,"[67, 68, 69, 70, 71, 72, 73]"
58,388,776,272,[75]
59,308,100000,216,[77]
60,57,114,40,[76]
61,82,100000,100000,[74]
62,112,100000,100000,[]
63,349,100000,100000,[]
64,109,218,100000,[]
65,95,100000,100000,[]
66,246,100000,100000,[]
67,23,100000,16,"[81, 82, 84]"
68,38,100000,100000,[]
69,444,100000,100000,[]
70,168,100000,118,[]
71,30,60,21,[83]
72,130,260,100000,[]
73,69,100000,48,[]
74,108,216,100000,[78]
75,96,192,100000,[79]
76,269,100000,100000,[80]
77,515,100000,100000,[]
78,169,100000,118,[86]
79,83,166,100000,[85]
80,552,1104,100000,[87]
81,552,100000,100000,"[88, 89]"
82,22,100000,15,[89]
83,229,458,100000,[91]
84,159,100000,100000,[90]
85,509,100000,100000,[92]
86,57,100000,40,[]
87,71,142,50,[94]
88,53,100000,100000,[]
89,191,100000,134,[96]
90,139,100000,100000,"[93, 95]"
91,303,100000,100000,[]
92,118,236,100000,[97]
93,35,70,24,[]
94,181,362,100000,[100]
95,149,298,104,"[98, 99]"
96,37,100000,100000,[]
97,37,74,26,[]
98,183,366,128,[]
99,69,100000,100000,[]
100,192,384,100000,[]
